,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,ARL 1997,Round 1,"Friday, 7th March, 1997",,780,8,"25,114","Parramatta
EELS",,10,8,"North Sydney
BEARS",,8,6
0,ARL 1997,Round 1,"Saturday, 8th March, 1997",,783,7,"18,247","Balmain
TIGERS",,10,10,"Manly Warringah
SEA EAGLES",,14,8
0,ARL 1997,Round 1,"Saturday, 8th March, 1997",,782,19,"6,490","Western Suburbs
MAGPIES",6,16,11,"Gold Coast
CHARGERS",14,24,7
0,ARL 1997,Round 1,"Sunday, 9th March, 1997",,786,21,"7,697","Illawarra
STEELERS",,50,11,"South Sydney
RABBITOHS",,10,7
0,ARL 1997,Round 1,"Sunday, 9th March, 1997",,788,11,"9,389","Newcastle
KNIGHTS",,11,10,"St George
DRAGONS",,6,11
0,ARL 1997,Round 1,"Sunday, 9th March, 1997",,787,1,"8,475","Sydney City
ROOSTERS",,34,6,"South Queensland
CRUSHERS",,10,7
0,ARL 1997,Round 2,"Friday, 14th March, 1997",,791,23,"16,706","St George
DRAGONS",,14,10,"Manly Warringah
SEA EAGLES",,18,8
0,ARL 1997,Round 2,"Saturday, 15th March, 1997",,793,7,"8,211","Balmain
TIGERS",,10,6,"Illawarra
STEELERS",,18,11
0,ARL 1997,Round 2,"Saturday, 15th March, 1997",,792,1,"10,105","Sydney City
ROOSTERS",14,18,8,"Western Suburbs
MAGPIES",0,6,12
0,ARL 1997,Round 2,"Sunday, 16th March, 1997",,797,25,"10,109","North Sydney
BEARS",,34,5,"Newcastle
KNIGHTS",,20,10
0,ARL 1997,Round 2,"Sunday, 16th March, 1997",,796,1,"4,404","South Sydney
RABBITOHS",,26,6,"Gold Coast
CHARGERS",,16,6
0,ARL 1997,Round 2,"Sunday, 16th March, 1997",,798,22,"9,523","South Queensland
CRUSHERS",,23,5,"Parramatta
EELS",,6,8
0,ARL 1997,Round 3,"Friday, 21st March, 1997",,801,5,"18,539","Manly Warringah
SEA EAGLES",,12,5,"North Sydney
BEARS",,8,3
0,ARL 1997,Round 3,"Saturday, 22nd March, 1997",,803,21,"8,661","Illawarra
STEELERS",,8,7,"St George
DRAGONS",,20,7
0,ARL 1997,Round 3,"Saturday, 22nd March, 1997",,802,8,"17,254","Parramatta
EELS",,2,9,"Sydney City
ROOSTERS",,8,9
0,ARL 1997,Round 3,"Saturday, 22nd March, 1997",,804,28,"9,851","Gold Coast
CHARGERS",20,26,4,"Balmain
TIGERS",6,6,11
0,ARL 1997,Round 3,"Sunday, 23rd March, 1997",,807,11,"15,114","Newcastle
KNIGHTS",,44,6,"South Queensland
CRUSHERS",,0,6
0,ARL 1997,Round 3,"Sunday, 23rd March, 1997",,808,1,"5,108","South Sydney
RABBITOHS",10,17,14,"Western Suburbs
MAGPIES",2,8,6
0,ARL 1997,Round 4,"Thursday, 27th March, 1997",,811,19,"11,592","Western Suburbs
MAGPIES",,25,10,"Parramatta
EELS",,14,11
0,ARL 1997,Round 4,"Friday, 28th March, 1997",,812,1,"17,353","Sydney City
ROOSTERS",6,16,6,"Newcastle
KNIGHTS",22,28,6
0,ARL 1997,Round 4,"Saturday, 29th March, 1997",,814,25,"8,319","North Sydney
BEARS",,18,8,"Illawarra
STEELERS",,18,1
0,ARL 1997,Round 4,"Saturday, 29th March, 1997",,815,22,"9,147","South Queensland
CRUSHERS",,16,6,"Manly Warringah
SEA EAGLES",,36,9
0,ARL 1997,Round 4,"Sunday, 30th March, 1997",,818,7,"11,319","Balmain
TIGERS",,22,7,"South Sydney
RABBITOHS",,16,8
0,ARL 1997,Round 4,"Sunday, 30th March, 1997",,817,23,"6,052","St George
DRAGONS",,18,10,"Gold Coast
CHARGERS",,12,5
0,ARL 1997,Round 5,"Friday, 4th April, 1997",,821,5,"18,185","Manly Warringah
SEA EAGLES",,34,6,"Sydney City
ROOSTERS",,24,4
0,ARL 1997,Round 5,"Saturday, 5th April, 1997",,823,28,"9,280","Gold Coast
CHARGERS",,16,4,"North Sydney
BEARS",,20,7
0,ARL 1997,Round 5,"Saturday, 5th April, 1997",,822,1,"7,200","South Sydney
RABBITOHS",,4,5,"St George
DRAGONS",,34,7
0,ARL 1997,Round 5,"Sunday, 6th April, 1997",,826,7,"9,079","Balmain
TIGERS",,28,9,"Western Suburbs
MAGPIES",,0,5
0,ARL 1997,Round 5,"Sunday, 6th April, 1997",,828,21,"6,144","Illawarra
STEELERS",,14,9,"South Queensland
CRUSHERS",,6,5
0,ARL 1997,Round 5,"Sunday, 6th April, 1997",,827,11,"21,225","Newcastle
KNIGHTS",,29,8,"Parramatta
EELS",,10,9
0,ARL 1997,Round 6,"Friday, 11th April, 1997",,830,19,"11,185","Western Suburbs
MAGPIES",,4,7,"Newcastle
KNIGHTS",,8,7
