,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRL 1991,Round 1,"Friday, 15th March, 1991",,6000,22,"25,126","Brisbane
BRONCOS",,12,4,"Manly Warringah
SEA EAGLES",,2,5
0,NSWRL 1991,Round 1,"Saturday, 16th March, 1991",,6002,11,"14,165","Newcastle
KNIGHTS",,28,9,"Cronulla Sutherland
SHARKS",,8,10
0,NSWRL 1991,Round 1,"Saturday, 16th March, 1991",6:30pm (local time),6001,34,"7,164","Gold Coast
SEAGULLS",8,14,4,"Western Suburbs
MAGPIES",6,20,10
0,NSWRL 1991,Round 1,"Sunday, 17th March, 1991",,6006,1,"9,470","Eastern Suburbs
ROOSTERS",,10,10,"South Sydney
RABBITOHS",,16,5
0,NSWRL 1991,Round 1,"Sunday, 17th March, 1991",,6003,21,"13,602","Illawarra
STEELERS",,10,3,"Penrith
PANTHERS",,32,6
0,NSWRL 1991,Round 1,"Sunday, 17th March, 1991",,6007,25,"15,127","North Sydney
BEARS",,11,10,"Canberra
RAIDERS",,6,12
0,NSWRL 1991,Round 1,"Sunday, 17th March, 1991",,6004,8,"14,022","Parramatta
EELS",,8,2,"St George
DRAGONS",,34,8
0,NSWRL 1991,Round 1,"Sunday, 17th March, 1991",3:00pm (local time),6005,7,"8,711","Balmain
TIGERS",10,16,8,"Canterbury Bankstown
BULLDOGS",6,26,11
0,NSWRL 1991,Round 2,"Friday, 22nd March, 1991",,6008,3,"17,000","Penrith
PANTHERS",,18,12,"Newcastle
KNIGHTS",,18,8
0,NSWRL 1991,Round 2,"Saturday, 23rd March, 1991",3:05pm (local time),6009,23,"6,829","St George
DRAGONS",14,20,4,"Brisbane
BRONCOS",8,12,6
0,NSWRL 1991,Round 2,"Sunday, 24th March, 1991",,6015,9,"10,389","Cronulla Sutherland
SHARKS",,44,7,"Balmain
TIGERS",,4,6
0,NSWRL 1991,Round 2,"Sunday, 24th March, 1991",,6012,5,"10,047","Manly Warringah
SEA EAGLES",,26,7,"Gold Coast
SEAGULLS",,8,10
0,NSWRL 1991,Round 2,"Sunday, 24th March, 1991",,6013,1,"6,902","South Sydney
RABBITOHS",,10,3,"Illawarra
STEELERS",,28,9
0,NSWRL 1991,Round 2,"Sunday, 24th March, 1991",,6014,19,"8,263","Western Suburbs
MAGPIES",,15,14,"North Sydney
BEARS",,18,7
0,NSWRL 1991,Round 2,"Sunday, 24th March, 1991",3:00pm (local time),6010,4,"14,781","Canberra
RAIDERS",16,48,4,"Parramatta
EELS",6,10,4
0,NSWRL 1991,Round 2,"Sunday, 24th March, 1991",3:00pm (local time),6011,27,"8,154","Canterbury Bankstown
BULLDOGS",6,22,3,"Eastern Suburbs
ROOSTERS",8,12,7
0,NSWRL 1991,Round 3,"Saturday, 30th March, 1991",,6016,19,"6,017","Western Suburbs
MAGPIES",,4,8,"Manly Warringah
SEA EAGLES",,8,7
0,NSWRL 1991,Round 3,"Sunday, 31st March, 1991",,6019,22,"23,801","Brisbane
BRONCOS",,26,9,"Canberra
RAIDERS",,12,7
0,NSWRL 1991,Round 3,"Sunday, 31st March, 1991",,6017,34,"13,412","Gold Coast
SEAGULLS",,12,10,"St George
DRAGONS",,12,7
0,NSWRL 1991,Round 3,"Sunday, 31st March, 1991",,6021,21,"11,021","Illawarra
STEELERS",,44,10,"Canterbury Bankstown
BULLDOGS",,4,9
0,NSWRL 1991,Round 3,"Sunday, 31st March, 1991",,6018,3,"7,988","Penrith
PANTHERS",,36,7,"South Sydney
RABBITOHS",,22,9
0,NSWRL 1991,Round 3,"Sunday, 31st March, 1991",3:00pm (local time),6022,1,"8,107","Eastern Suburbs
ROOSTERS",,18,4,"Cronulla Sutherland
SHARKS",,14,6
0,NSWRL 1991,Round 3,"Sunday, 31st March, 1991",3:00pm (local time),6020,11,"27,904","Newcastle
KNIGHTS",6,12,8,"Balmain
TIGERS",8,12,8
0,NSWRL 1991,Round 3,"Monday, 1st April, 1991",,6023,25,"18,627","North Sydney
BEARS",,30,3,"Parramatta
EELS",,16,5
0,NSWRL 1991,Round 4,"Friday, 5th April, 1991",,6024,8,"13,009","Parramatta
EELS",,13,6,"Brisbane
BRONCOS",,26,4
0,NSWRL 1991,Round 4,"Saturday, 6th April, 1991",,6025,5,"13,398","Manly Warringah
SEA EAGLES",,14,11,"North Sydney
BEARS",,10,7
0,NSWRL 1991,Round 4,"Sunday, 7th April, 1991",,6027,7,"9,056","Balmain
TIGERS",,9,7,"Eastern Suburbs
ROOSTERS",,18,9
0,NSWRL 1991,Round 4,"Sunday, 7th April, 1991",,6028,4,"12,215","Canberra
RAIDERS",,20,3,"Gold Coast
SEAGULLS",,18,15
0,NSWRL 1991,Round 4,"Sunday, 7th April, 1991",,6029,27,"7,305","Canterbury Bankstown
BULLDOGS",,6,9,"Penrith
PANTHERS",,26,10
0,NSWRL 1991,Round 4,"Sunday, 7th April, 1991",,6031,1,"8,170","South Sydney
RABBITOHS",,8,6,"Newcastle
KNIGHTS",,18,13
0,NSWRL 1991,Round 4,"Sunday, 7th April, 1991",3:00pm (local time),6030,9,"8,094","Cronulla Sutherland
SHARKS",0,2,6,"Illawarra
STEELERS",0,2,10
0,NSWRL 1991,Round 4,"Sunday, 7th April, 1991",3:00pm (local time),6026,23,"9,237","St George
DRAGONS",2,20,6,"Western Suburbs
MAGPIES",14,18,8
