,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1911,Round 1,"Saturday, 29th April, 1911",2:00pm (local time),8316,109,"5,000","Western Suburbs
MAGPIES",0,0,,GLEBE,6,8,
0,NSWRFL 1911,Round 1,"Saturday, 29th April, 1911",3:15pm (local time),8315,103,"2,000",ANNANDALE,0,3,,EASTERN SUBURBS,13,30,
0,NSWRFL 1911,Round 1,"Saturday, 29th April, 1911",3:15pm (local time),8318,159,"12,000",NEWTOWN,3,16,,"Balmain
TIGERS",3,3,
0,NSWRFL 1911,Round 1,"Saturday, 29th April, 1911",3:15pm (local time),8317,109,"5,000","South Sydney
RABBITOHS",15,25,,NORTH SYDNEY,0,5,
0,NSWRFL 1911,Round 2,"Saturday, 6th May, 1911",3:15pm (local time),8322,150,"2,000","Balmain
TIGERS",3,8,,ANNANDALE,8,13,
0,NSWRFL 1911,Round 2,"Saturday, 6th May, 1911",3:15pm (local time),8321,109,"5,000",EASTERN SUBURBS,10,22,,NORTH SYDNEY,7,9,
0,NSWRFL 1911,Round 2,"Saturday, 6th May, 1911",3:15pm (local time),8319,105,"10,000",GLEBE,2,7,,"South Sydney
RABBITOHS",6,11,
0,NSWRFL 1911,Round 2,"Saturday, 6th May, 1911",3:15pm (local time),8320,159,"3,000",NEWTOWN,12,25,,"Western Suburbs
MAGPIES",0,2,
0,NSWRFL 1911,Round 3,"Saturday, 13th May, 1911",3:15pm (local time),8326,105,"4,000",GLEBE,5,8,,EASTERN SUBURBS,0,0,
0,NSWRFL 1911,Round 3,"Saturday, 13th May, 1911",3:15pm (local time),8324,103,"15,000",NEWTOWN,0,7,,"South Sydney
RABBITOHS",5,7,
0,NSWRFL 1911,Round 3,"Saturday, 13th May, 1911",3:15pm (local time),8325,25,"4,000",NORTH SYDNEY,19,30,,"Balmain
TIGERS",12,14,
0,NSWRFL 1911,Round 3,"Saturday, 13th May, 1911",3:15pm (local time),8323,164,,"Western Suburbs
MAGPIES",0,2,,ANNANDALE,3,5,
0,NSWRFL 1911,Round 4,"Saturday, 20th May, 1911",3:15pm (local time),8327,105,"3,000",ANNANDALE,6,14,,"South Sydney
RABBITOHS",11,30,
0,NSWRFL 1911,Round 4,"Saturday, 20th May, 1911",3:15pm (local time),8329,150,"5,000","Balmain
TIGERS",3,8,,GLEBE,8,19,
0,NSWRFL 1911,Round 4,"Saturday, 20th May, 1911",3:15pm (local time),8330,109,"15,000",EASTERN SUBURBS,4,7,,NEWTOWN,3,16,
0,NSWRFL 1911,Round 4,"Saturday, 20th May, 1911",3:15pm (local time),8328,25,"3,500","Western Suburbs
MAGPIES",2,14,,NORTH SYDNEY,5,13,
0,NSWRFL 1911,Round 5,"Saturday, 27th May, 1911",3:15pm (local time),8334,109,"3,000",EASTERN SUBURBS,13,16,,"Balmain
TIGERS",2,11,
0,NSWRFL 1911,Round 5,"Saturday, 27th May, 1911",3:15pm (local time),8331,105,"10,000",GLEBE,8,13,,NEWTOWN,0,0,
0,NSWRFL 1911,Round 5,"Saturday, 27th May, 1911",3:15pm (local time),8333,25,"1,000",NORTH SYDNEY,2,2,,ANNANDALE,2,2,
