,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2020,Round 1,"Thursday, 12th March, 2020",8:05pm (local time),40159,940,"21,363","Parramatta
EELS",2,8,,"Canterbury Bankstown
BULLDOGS",2,2,
0,NRL 2020,Round 1,"Friday, 13th March, 2020",6:00pm (local time),40160,4,"10,610","Canberra
RAIDERS",18,24,,"Gold Coast
TITANS",0,6,
0,NRL 2020,Round 1,"Friday, 13th March, 2020",7:05pm (local time),40161,985,"22,459","North Queensland
COWBOYS",9,21,,"Brisbane
BRONCOS",12,28,
0,NRL 2020,Round 1,"Saturday, 14th March, 2020",3:00pm (local time),40162,11,"10,239","Newcastle
KNIGHTS",10,20,,WARRIORS,0,0,
0,NRL 2020,Round 1,"Saturday, 14th March, 2020",5:30pm (local time),40163,20,"6,235","South Sydney
RABBITOHS",16,22,,"Cronulla Sutherland
SHARKS",8,18,
0,NRL 2020,Round 1,"Saturday, 14th March, 2020",7:35pm (local time),40164,3,"10,160","Penrith
PANTHERS",6,20,,"Sydney
ROOSTERS",12,14,
0,NRL 2020,Round 1,"Sunday, 15th March, 2020",4:05pm (local time),40165,5,"10,315","Manly Warringah
SEA EAGLES",4,4,,"Melbourne
STORM",2,18,
0,NRL 2020,Round 1,"Sunday, 15th March, 2020",6:15pm (local time),40166,21,"9,137","St George Illawarra
DRAGONS",12,14,,WESTS TIGERS,8,24,
0,NRL 2020,Round 2,"Thursday, 19th March, 2020",8:05pm (local time),40167,20,3,"Canterbury Bankstown
BULLDOGS",6,16,,"North Queensland
COWBOYS",22,24,
0,NRL 2020,Round 2,"Friday, 20th March, 2020",6:00pm (local time),40168,23,0,"St George Illawarra
DRAGONS",16,28,,"Penrith
PANTHERS",12,32,
