,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2019,Round 1,"Thursday, 14th March, 2019",7:50pm (local time),38454,251,"16,239","Melbourne
STORM",10,22,,"Brisbane
BRONCOS",0,12,
0,NRL 2019,Round 1,"Friday, 15th March, 2019",6:00pm (local time),38455,11,"21,813","Newcastle
KNIGHTS",0,14,,"Cronulla Sutherland
SHARKS",0,8,
0,NRL 2019,Round 1,"Friday, 15th March, 2019",7:55pm (local time),38456,24,"24,527","Sydney
ROOSTERS",12,16,,"South Sydney
RABBITOHS",10,26,
0,NRL 2019,Round 1,"Saturday, 16th March, 2019",3:00pm (local time),38457,6,"18,795",WARRIORS,22,40,,"Canterbury Bankstown
BULLDOGS",0,6,
0,NRL 2019,Round 1,"Saturday, 16th March, 2019",5:30pm (local time),38458,7,"13,159",WESTS TIGERS,0,20,,"Manly Warringah
SEA EAGLES",2,6,
0,NRL 2019,Round 1,"Saturday, 16th March, 2019",7:35pm (local time),38459,14,"18,415","North Queensland
COWBOYS",8,24,,"St George Illawarra
DRAGONS",6,12,
0,NRL 2019,Round 1,"Sunday, 17th March, 2019",4:05pm (local time),38460,3,"12,604","Penrith
PANTHERS",0,12,,"Parramatta
EELS",8,20,
0,NRL 2019,Round 1,"Sunday, 17th March, 2019",6:10pm (local time),38461,149,"9,843","Gold Coast
TITANS",0,0,,"Canberra
RAIDERS",10,21,
0,NRL 2019,Round 2,"Thursday, 21st March, 2019",7:50pm (local time),38462,23,"10,080","St George Illawarra
DRAGONS",12,18,,"South Sydney
RABBITOHS",6,34,
0,NRL 2019,Round 2,"Friday, 22nd March, 2019",6:00pm (local time),38463,4,"14,031","Canberra
RAIDERS",0,10,,"Melbourne
STORM",14,22,
0,NRL 2019,Round 2,"Friday, 22nd March, 2019",7:55pm (local time),38464,1097,"45,023","Brisbane
BRONCOS",10,29,,"North Queensland
COWBOYS",0,10,
0,NRL 2019,Round 2,"Saturday, 23rd March, 2019",3:00pm (local time),38465,9,"15,217","Cronulla Sutherland
SHARKS",20,20,,"Gold Coast
TITANS",0,6,
0,NRL 2019,Round 2,"Saturday, 23rd March, 2019",5:30pm (local time),38466,11,"19,451","Newcastle
KNIGHTS",8,14,,"Penrith
PANTHERS",10,16,
0,NRL 2019,Round 2,"Saturday, 23rd March, 2019",7:35pm (local time),38467,5,"9,664","Manly Warringah
SEA EAGLES",0,18,,"Sydney
ROOSTERS",22,26,
0,NRL 2019,Round 2,"Sunday, 24th March, 2019",4:05pm (local time),38468,20,"20,134","Canterbury Bankstown
BULLDOGS",10,16,,"Parramatta
EELS",12,36,
0,NRL 2019,Round 2,"Sunday, 24th March, 2019",6:10pm (local time),38469,19,"9,881",WESTS TIGERS,12,34,,WARRIORS,0,6,
0,NRL 2019,Round 3,"Thursday, 28th March, 2019",7:50pm (local time),38470,1097,"21,081","Brisbane
BRONCOS",12,24,,"St George Illawarra
DRAGONS",10,25,
0,NRL 2019,Round 3,"Friday, 29th March, 2019",6:00pm (local time),38471,4,"10,585","Canberra
RAIDERS",12,17,,"Newcastle
KNIGHTS",4,10,
0,NRL 2019,Round 3,"Friday, 29th March, 2019",7:55pm (local time),38472,20,"13,367","Parramatta
EELS",6,18,,"Sydney
ROOSTERS",8,32,
0,NRL 2019,Round 3,"Saturday, 30th March, 2019",3:00pm (local time),38473,45,"11,774","Manly Warringah
SEA EAGLES",24,46,,WARRIORS,12,12,
0,NRL 2019,Round 3,"Saturday, 30th March, 2019",5:30pm (local time),38474,14,"11,610","North Queensland
COWBOYS",10,16,,"Cronulla Sutherland
SHARKS",6,42,
0,NRL 2019,Round 3,"Saturday, 30th March, 2019",7:35pm (local time),38475,108,"10,973","Penrith
PANTHERS",2,2,,"Melbourne
STORM",8,32,
0,NRL 2019,Round 3,"Sunday, 31st March, 2019",4:05pm (local time),38476,19,"15,127",WESTS TIGERS,0,8,,"Canterbury Bankstown
BULLDOGS",18,22,
0,NRL 2019,Round 3,"Sunday, 31st March, 2019",6:10pm (local time),38477,20,"10,128","South Sydney
RABBITOHS",18,28,,"Gold Coast
TITANS",8,20,
0,NRL 2019,Round 4,"Thursday, 4th April, 2019",8:05pm (local time),38478,24,"9,304","Sydney
ROOSTERS",22,36,,"Brisbane
BRONCOS",0,4,
0,NRL 2019,Round 4,"Friday, 5th April, 2019",6:00pm (local time),38479,6,"13,995",WARRIORS,12,26,,"Gold Coast
TITANS",0,10,
0,NRL 2019,Round 4,"Friday, 5th April, 2019",8:05pm (local time),38480,3,"14,002","Penrith
PANTHERS",2,9,,WESTS TIGERS,4,8,
0,NRL 2019,Round 4,"Saturday, 6th April, 2019",3:00pm (local time),38481,5,"12,304","Manly Warringah
SEA EAGLES",6,13,,"South Sydney
RABBITOHS",10,12,
0,NRL 2019,Round 4,"Saturday, 6th April, 2019",5:30pm (local time),38482,14,"11,750","North Queensland
COWBOYS",6,12,,"Canberra
RAIDERS",16,30,
0,NRL 2019,Round 4,"Saturday, 6th April, 2019",7:35pm (local time),38483,20,"11,185","Parramatta
EELS",12,24,,"Cronulla Sutherland
SHARKS",6,12,
0,NRL 2019,Round 4,"Sunday, 7th April, 2019",4:05pm (local time),38484,251,"15,432","Melbourne
STORM",6,18,,"Canterbury Bankstown
BULLDOGS",12,16,
0,NRL 2019,Round 4,"Sunday, 7th April, 2019",6:10pm (local time),38485,11,"19,105","Newcastle
KNIGHTS",10,12,,"St George Illawarra
DRAGONS",8,13,
0,NRL 2019,Round 5,"Thursday, 11th April, 2019",7:50pm (local time),38486,1097,"24,398","Brisbane
BRONCOS",8,16,,WESTS TIGERS,6,22,
0,NRL 2019,Round 5,"Friday, 12th April, 2019",6:00pm (local time),38487,149,"8,680","Gold Coast
TITANS",18,30,,"Penrith
PANTHERS",12,24,
0,NRL 2019,Round 5,"Friday, 12th April, 2019",7:55pm (local time),38488,14,"14,130","North Queensland
COWBOYS",8,12,,"Melbourne
STORM",6,18,
0,NRL 2019,Round 5,"Saturday, 13th April, 2019",3:00pm (local time),38489,939,"11,912","South Sydney
RABBITOHS",12,28,,WARRIORS,12,24,
0,NRL 2019,Round 5,"Saturday, 13th April, 2019",5:30pm (local time),38490,11,"21,779","Newcastle
KNIGHTS",6,18,,"Manly Warringah
SEA EAGLES",18,26,
0,NRL 2019,Round 5,"Saturday, 13th April, 2019",7:35pm (local time),38491,9,"13,470","Cronulla Sutherland
SHARKS",0,16,,"Sydney
ROOSTERS",12,30,
0,NRL 2019,Round 5,"Sunday, 14th April, 2019",4:05pm (local time),38492,23,"13,409","St George Illawarra
DRAGONS",18,40,,"Canterbury Bankstown
BULLDOGS",0,4,
0,NRL 2019,Round 5,"Sunday, 14th April, 2019",6:10pm (local time),38493,4,"16,059","Canberra
RAIDERS",8,19,,"Parramatta
EELS",0,0,
0,NRL 2019,Round 6,"Thursday, 18th April, 2019",7:50pm (local time),38494,9,"10,088","Cronulla Sutherland
SHARKS",0,24,,"Penrith
PANTHERS",14,20,
0,NRL 2019,Round 6,"Friday, 19th April, 2019",4:05pm (local time),38495,20,"30,040","Canterbury Bankstown
BULLDOGS",6,6,,"South Sydney
RABBITOHS",14,14,
0,NRL 2019,Round 6,"Friday, 19th April, 2019",7:55pm (local time),38496,251,"17,036","Melbourne
STORM",8,20,,"Sydney
ROOSTERS",20,21,
0,NRL 2019,Round 6,"Saturday, 20th April, 2019",5:30pm (local time),38497,6,"11,395",WARRIORS,4,10,,"North Queensland
COWBOYS",8,17,
0,NRL 2019,Round 6,"Saturday, 20th April, 2019",7:35pm (local time),38498,21,"14,268","St George Illawarra
DRAGONS",8,12,,"Manly Warringah
SEA EAGLES",4,10,
0,NRL 2019,Round 6,"Sunday, 21st April, 2019",2:00pm (local time),38499,149,"11,654","Gold Coast
TITANS",22,38,,"Newcastle
KNIGHTS",0,14,
0,NRL 2019,Round 6,"Sunday, 21st April, 2019",4:05pm (local time),38500,4,"17,193","Canberra
RAIDERS",14,26,,"Brisbane
BRONCOS",4,22,
0,NRL 2019,Round 6,"Monday, 22nd April, 2019",4:00pm (local time),38501,940,"29,047","Parramatta
EELS",30,51,,WESTS TIGERS,6,6,
0,NRL 2019,Round 7,"Thursday, 25th April, 2019",4:05pm (local time),38502,24,"38,414","Sydney
ROOSTERS",14,20,,"St George Illawarra
DRAGONS",0,10,
0,NRL 2019,Round 7,"Thursday, 25th April, 2019",7:50pm (local time),38503,251,"21,539","Melbourne
STORM",4,13,,WARRIORS,8,12,
0,NRL 2019,Round 7,"Friday, 26th April, 2019",6:00pm (local time),38504,20,"6,711","Canterbury Bankstown
BULLDOGS",6,24,,"North Queensland
COWBOYS",6,12,
0,NRL 2019,Round 7,"Friday, 26th April, 2019",7:55pm (local time),38505,3,"14,931","Penrith
PANTHERS",2,18,,"South Sydney
RABBITOHS",10,22,
0,NRL 2019,Round 7,"Saturday, 27th April, 2019",5:30pm (local time),38506,409,"9,799",WESTS TIGERS,16,30,,"Gold Coast
TITANS",14,14,
0,NRL 2019,Round 7,"Saturday, 27th April, 2019",7:35pm (local time),38507,1097,"27,638","Brisbane
BRONCOS",21,29,,"Cronulla Sutherland
SHARKS",0,6,
0,NRL 2019,Round 7,"Sunday, 28th April, 2019",2:00pm (local time),38508,5,"10,706","Manly Warringah
SEA EAGLES",12,24,,"Canberra
RAIDERS",14,20,
0,NRL 2019,Round 7,"Sunday, 28th April, 2019",4:05pm (local time),38509,11,"19,604","Newcastle
KNIGHTS",20,28,,"Parramatta
EELS",8,14,
0,NRL 2019,Round 8,"Thursday, 2nd May, 2019",7:50pm (local time),38510,20,"13,643","South Sydney
RABBITOHS",24,38,,"Brisbane
BRONCOS",0,6,
0,NRL 2019,Round 8,"Friday, 3rd May, 2019",6:00pm (local time),38511,14,"10,655","North Queensland
COWBOYS",16,28,,"Gold Coast
TITANS",4,14,
