,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1972,Round 1,"Saturday, 25th March, 1972",2:30pm (local time),13015,9,"5,327","Cronulla Sutherland
SHARKS",9,26,14,"North Sydney
BEARS",5,13,15
0,NSWRFL 1972,Round 1,"Saturday, 25th March, 1972",2:30pm (local time),13016,44,"9,962","South Sydney
RABBITOHS",23,37,10,"Parramatta
EELS",3,3,8
0,NSWRFL 1972,Round 1,"Sunday, 26th March, 1972",2:30pm (local time),13018,109,"7,591","Balmain
TIGERS",4,15,18,"Western Suburbs
MAGPIES",8,11,7
0,NSWRFL 1972,Round 1,"Sunday, 26th March, 1972",2:30pm (local time),13019,27,"15,943",CANTERBURY BANKSTOWN,5,18,6,"St George
DRAGONS",2,14,15
0,NSWRFL 1972,Round 1,"Sunday, 26th March, 1972",2:30pm (local time),13017,5,"13,437","Manly Warringah
SEA EAGLES",20,34,17,"Penrith
PANTHERS",2,6,5
0,NSWRFL 1972,Round 1,"Sunday, 26th March, 1972",2:30pm (local time),13020,76,"5,584",NEWTOWN,0,12,7,"Eastern Suburbs
ROOSTERS",7,35,8
0,NSWRFL 1972,Round 2,"Saturday, 1st April, 1972",2:30pm (local time),13021,9,"4,942","Cronulla Sutherland
SHARKS",2,2,14,"Penrith
PANTHERS",2,5,16
0,NSWRFL 1972,Round 2,"Saturday, 1st April, 1972",2:30pm (local time),13022,76,"6,306",NEWTOWN,9,22,9,CANTERBURY BANKSTOWN,10,10,17
0,NSWRFL 1972,Round 2,"Sunday, 2nd April, 1972",2:30pm (local time),13026,25,"5,598","North Sydney
BEARS",7,10,17,"Balmain
TIGERS",0,0,17
0,NSWRFL 1972,Round 2,"Sunday, 2nd April, 1972",2:30pm (local time),13023,111,"6,309","Parramatta
EELS",7,9,14,"Western Suburbs
MAGPIES",7,9,9
0,NSWRFL 1972,Round 2,"Sunday, 2nd April, 1972",2:30pm (local time),13024,24,"21,638","South Sydney
RABBITOHS",9,21,12,"Eastern Suburbs
ROOSTERS",7,12,7
