,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1918,Round 1,"Saturday, 11th May, 1918",3:15pm (local time),8712,105,"2,000",GLEBE,7,15,,ANNANDALE,3,6,
0,NSWRFL 1918,Round 1,"Saturday, 11th May, 1918",3:15pm (local time),8714,103,"2,000",NEWTOWN,3,3,,EASTERN SUBURBS,14,17,
0,NSWRFL 1918,Round 1,"Saturday, 11th May, 1918",3:15pm (local time),8711,25,"2,000",NORTH SYDNEY,3,7,,"South Sydney
RABBITOHS",15,31,
0,NSWRFL 1918,Round 1,"Saturday, 11th May, 1918",3:15pm (local time),8713,24,"4,000","Western Suburbs
MAGPIES",13,13,,"Balmain
TIGERS",0,16,
0,NSWRFL 1918,Round 2,"Saturday, 18th May, 1918",3:15pm (local time),8715,105,"2,000",ANNANDALE,10,15,,"South Sydney
RABBITOHS",18,36,
0,NSWRFL 1918,Round 2,"Saturday, 18th May, 1918",3:15pm (local time),8717,103,"7,000","Balmain
TIGERS",5,12,,GLEBE,0,11,
0,NSWRFL 1918,Round 2,"Saturday, 18th May, 1918",3:15pm (local time),8718,24,"2,000",EASTERN SUBURBS,5,8,,"Western Suburbs
MAGPIES",2,2,
0,NSWRFL 1918,Round 2,"Saturday, 18th May, 1918",3:15pm (local time),8716,25,"1,500",NEWTOWN,0,2,,NORTH SYDNEY,2,2,
0,NSWRFL 1918,Round 3,"Saturday, 25th May, 1918",3:15pm (local time),8719,24,"16,000","Balmain
TIGERS",0,2,,"South Sydney
RABBITOHS",10,13,
0,NSWRFL 1918,Round 3,"Saturday, 25th May, 1918",3:15pm (local time),8722,103,"3,000",GLEBE,2,9,,EASTERN SUBURBS,7,17,
0,NSWRFL 1918,Round 3,"Saturday, 25th May, 1918",3:15pm (local time),8720,25,"1,000",NORTH SYDNEY,12,26,,ANNANDALE,2,4,
0,NSWRFL 1918,Round 3,"Saturday, 25th May, 1918",3:15pm (local time),8721,164,"1,000","Western Suburbs
MAGPIES",0,5,,NEWTOWN,0,2,
0,NSWRFL 1918,Round 4,"Saturday, 1st June, 1918",3:15pm (local time),8724,150,"2,000","Balmain
TIGERS",10,26,,NORTH SYDNEY,2,2,
0,NSWRFL 1918,Round 4,"Saturday, 1st June, 1918",3:15pm (local time),8725,103,"16,000",EASTERN SUBURBS,0,5,,"South Sydney
RABBITOHS",13,16,
0,NSWRFL 1918,Round 4,"Saturday, 1st June, 1918",3:15pm (local time),8723,105,"2,000",GLEBE,4,6,,"Western Suburbs
MAGPIES",0,7,
0,NSWRFL 1918,Round 4,"Saturday, 1st June, 1918",3:15pm (local time),8726,155,700,NEWTOWN,3,21,,ANNANDALE,0,0,
0,NSWRFL 1918,Round 5,"Monday, 3rd June, 1918",3:15pm (local time),8727,150,,ANNANDALE,0,0,,"Balmain
TIGERS",17,43,
0,NSWRFL 1918,Round 5,"Monday, 3rd June, 1918",3:15pm (local time),8728,103,,EASTERN SUBURBS,3,8,,NORTH SYDNEY,11,16,
0,NSWRFL 1918,Round 5,"Monday, 3rd June, 1918",3:15pm (local time),8729,105,,NEWTOWN,3,6,,GLEBE,8,14,
0,NSWRFL 1918,Round 5,"Monday, 3rd June, 1918",3:15pm (local time),8730,24,"12,000","Western Suburbs
MAGPIES",14,14,,"South Sydney
RABBITOHS",0,9,
0,NSWRFL 1918,Round 6,"Saturday, 8th June, 1918",3:15pm (local time),8731,105,,ANNANDALE,3,5,,EASTERN SUBURBS,6,9,
0,NSWRFL 1918,Round 6,"Saturday, 8th June, 1918",3:15pm (local time),8734,24,"3,000",NEWTOWN,5,5,,"Balmain
TIGERS",7,20,
0,NSWRFL 1918,Round 6,"Saturday, 8th June, 1918",3:15pm (local time),8732,25,"2,000",NORTH SYDNEY,0,0,,"Western Suburbs
MAGPIES",7,7,
0,NSWRFL 1918,Round 6,"Saturday, 8th June, 1918",3:15pm (local time),8733,103,"7,000","South Sydney
RABBITOHS",3,8,,GLEBE,4,12,
0,NSWRFL 1918,Round 7,"Saturday, 15th June, 1918",3:15pm (local time),8736,24,"10,000","Balmain
TIGERS",3,11,,EASTERN SUBURBS,10,10,
0,NSWRFL 1918,Round 7,"Saturday, 15th June, 1918",3:15pm (local time),8735,105,"2,000",GLEBE,14,24,,NORTH SYDNEY,5,10,
0,NSWRFL 1918,Round 7,"Saturday, 15th June, 1918",3:15pm (local time),8738,103,"1,500","South Sydney
RABBITOHS",8,23,,NEWTOWN,5,8,
0,NSWRFL 1918,Round 7,"Saturday, 15th June, 1918",3:15pm (local time),8737,164,"2,000","Western Suburbs
MAGPIES",15,42,,ANNANDALE,3,3,
0,NSWRFL 1918,Round 8,"Saturday, 22nd June, 1918",3:15pm (local time),8739,105,500,ANNANDALE,0,0,,GLEBE,20,29,
0,NSWRFL 1918,Round 8,"Saturday, 22nd June, 1918",3:15pm (local time),8740,103,"20,000","Balmain
TIGERS",0,6,,"Western Suburbs
MAGPIES",8,8,
0,NSWRFL 1918,Round 8,"Monday, 24th June, 1918",3:15pm (local time),8741,103,,EASTERN SUBURBS,12,20,,NEWTOWN,0,15,
0,NSWRFL 1918,Round 8,"Monday, 24th June, 1918",3:15pm (local time),8742,24,"8,000","South Sydney
RABBITOHS",19,32,,NORTH SYDNEY,5,10,
0,NSWRFL 1918,Round 9,"Saturday, 29th June, 1918",3:15pm (local time),8745,105,"10,000",GLEBE,3,10,,"Balmain
TIGERS",4,7,
0,NSWRFL 1918,Round 9,"Saturday, 29th June, 1918",3:15pm (local time),8744,25,"2,000",NORTH SYDNEY,0,5,,NEWTOWN,0,5,
0,NSWRFL 1918,Round 9,"Saturday, 29th June, 1918",3:15pm (local time),8743,155,500,"South Sydney
RABBITOHS",0,10,,ANNANDALE,5,5,
0,NSWRFL 1918,Round 9,"Saturday, 29th June, 1918",3:15pm (local time),8746,24,"10,000","Western Suburbs
MAGPIES",11,16,,EASTERN SUBURBS,3,9,
0,NSWRFL 1918,Round 10,"Saturday, 6th July, 1918",3:15pm (local time),8747,25,"1,500",ANNANDALE,3,10,,NORTH SYDNEY,9,16,
0,NSWRFL 1918,Round 10,"Saturday, 6th July, 1918",3:15pm (local time),8749,103,"3,000",EASTERN SUBURBS,0,5,,GLEBE,13,18,
0,NSWRFL 1918,Round 10,"Saturday, 6th July, 1918",3:15pm (local time),8748,105,"2,000",NEWTOWN,2,4,,"Western Suburbs
MAGPIES",18,21,
0,NSWRFL 1918,Round 10,"Saturday, 6th July, 1918",3:15pm (local time),8750,24,"18,000","South Sydney
RABBITOHS",19,27,,"Balmain
TIGERS",10,16,
0,NSWRFL 1918,Round 11,"Saturday, 13th July, 1918",3:15pm (local time),8751,105,,ANNANDALE,0,3,,NEWTOWN,5,18,
