,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1978,Round 1,"Saturday, 25th March, 1978",3:00pm (local time),13845,9,"9,902","Cronulla Sutherland
SHARKS",10,25,11,"South Sydney
RABBITOHS",7,7,14
0,NSWRFL 1978,Round 1,"Sunday, 26th March, 1978",3:00pm (local time),13847,27,"10,399","Canterbury Bankstown
BULLDOGS",8,22,9,"Newtown
JETS",0,3,13
0,NSWRFL 1978,Round 1,"Sunday, 26th March, 1978",3:00pm (local time),13848,109,"10,471","Eastern Suburbs
ROOSTERS",9,19,7,"Western Suburbs
MAGPIES",7,14,13
0,NSWRFL 1978,Round 1,"Sunday, 26th March, 1978",3:00pm (local time),13846,5,"23,168","Manly Warringah
SEA EAGLES",2,19,12,"St George
DRAGONS",2,5,14
0,NSWRFL 1978,Round 1,"Sunday, 26th March, 1978",3:00pm (local time),13849,111,"9,674","Parramatta
EELS",25,45,6,"North Sydney
BEARS",4,12,10
0,NSWRFL 1978,Round 1,"Monday, 27th March, 1978",3:00pm (local time),13850,7,"8,656","Balmain
TIGERS",6,16,16,"Penrith
PANTHERS",2,8,13
0,NSWRFL 1978,Round 2,"Saturday, 1st April, 1978",3:00pm (local time),13851,5,"4,084","Manly Warringah
SEA EAGLES",5,17,11,"Penrith
PANTHERS",0,10,10
0,NSWRFL 1978,Round 2,"Sunday, 2nd April, 1978",3:00pm (local time),13852,9,"6,698","Cronulla Sutherland
SHARKS",10,28,10,"North Sydney
BEARS",2,2,12
0,NSWRFL 1978,Round 2,"Sunday, 2nd April, 1978",3:00pm (local time),13854,76,"4,842","Newtown
JETS",5,5,10,"Balmain
TIGERS",11,39,9
0,NSWRFL 1978,Round 2,"Sunday, 2nd April, 1978",3:00pm (local time),13855,111,"14,876","Parramatta
EELS",7,17,8,"Canterbury Bankstown
BULLDOGS",7,7,10
0,NSWRFL 1978,Round 2,"Sunday, 2nd April, 1978",3:00pm (local time),13856,44,"15,208","South Sydney
RABBITOHS",10,10,9,"Eastern Suburbs
ROOSTERS",5,8,3
0,NSWRFL 1978,Round 2,"Sunday, 2nd April, 1978",3:00pm (local time),13853,110,"13,078","Western Suburbs
MAGPIES",7,25,5,"St George
DRAGONS",8,14,8
0,NSWRFL 1978,Round 3,"Saturday, 8th April, 1978",3:00pm (local time),13857,44,"12,169","South Sydney
RABBITOHS",8,16,14,"St George
DRAGONS",0,8,14
0,NSWRFL 1978,Round 3,"Sunday, 9th April, 1978",3:00pm (local time),13859,7,"9,585","Balmain
TIGERS",5,5,10,"Canterbury Bankstown
BULLDOGS",4,14,12
0,NSWRFL 1978,Round 3,"Sunday, 9th April, 1978",3:00pm (local time),13858,5,"8,085","Manly Warringah
SEA EAGLES",16,44,10,"Newtown
JETS",4,17,6
0,NSWRFL 1978,Round 3,"Sunday, 9th April, 1978",3:00pm (local time),13862,25,"3,700","North Sydney
BEARS",6,11,8,"Eastern Suburbs
ROOSTERS",7,16,9
0,NSWRFL 1978,Round 3,"Sunday, 9th April, 1978",3:00pm (local time),13861,111,"9,875","Parramatta
EELS",9,18,15,"Cronulla Sutherland
SHARKS",20,20,4
0,NSWRFL 1978,Round 3,"Sunday, 9th April, 1978",3:00pm (local time),13860,110,"5,038","Western Suburbs
MAGPIES",14,25,5,"Penrith
PANTHERS",3,11,6
0,NSWRFL 1978,Round 4,"Saturday, 15th April, 1978",3:00pm (local time),13863,7,"7,350","Balmain
TIGERS",9,17,10,"Parramatta
EELS",4,11,14
0,NSWRFL 1978,Round 4,"Sunday, 16th April, 1978",3:00pm (local time),13866,27,"13,373","Canterbury Bankstown
BULLDOGS",5,16,14,"Manly Warringah
SEA EAGLES",8,13,14
0,NSWRFL 1978,Round 4,"Sunday, 16th April, 1978",3:00pm (local time),13867,9,"12,142","Cronulla Sutherland
SHARKS",9,21,15,"Eastern Suburbs
ROOSTERS",4,4,10
0,NSWRFL 1978,Round 4,"Sunday, 16th April, 1978",3:00pm (local time),13864,76,"5,075","Newtown
JETS",7,7,8,"Western Suburbs
MAGPIES",10,25,9
0,NSWRFL 1978,Round 4,"Sunday, 16th April, 1978",3:00pm (local time),13865,25,"6,497","North Sydney
BEARS",5,12,8,"St George
DRAGONS",8,21,9
0,NSWRFL 1978,Round 4,"Sunday, 16th April, 1978",3:00pm (local time),13868,44,"8,614","South Sydney
RABBITOHS",5,9,13,"Penrith
PANTHERS",7,8,6
0,NSWRFL 1978,Round 5,"Sunday, 23rd April, 1978",12:00pm (local time),13869,24,"44,507","Balmain
TIGERS",6,24,4,"Western Suburbs
MAGPIES",4,14,16
0,NSWRFL 1978,Round 5,"Sunday, 23rd April, 1978",1:35pm (local time),13871,24,"44,507","Parramatta
EELS",2,15,11,"Manly Warringah
SEA EAGLES",12,27,8
0,NSWRFL 1978,Round 5,"Sunday, 23rd April, 1978",3:10pm (local time),13870,24,"44,507","Canterbury Bankstown
BULLDOGS",16,24,9,"South Sydney
RABBITOHS",2,10,7
0,NSWRFL 1978,Round 5,"Tuesday, 25th April, 1978",12:00pm (local time),13874,24,"25,004","North Sydney
BEARS",7,16,10,"Newtown
JETS",2,5,14
0,NSWRFL 1978,Round 5,"Tuesday, 25th April, 1978",1:35pm (local time),13872,24,"25,004","Cronulla Sutherland
SHARKS",7,35,6,"Penrith
PANTHERS",7,9,12
0,NSWRFL 1978,Round 5,"Tuesday, 25th April, 1978",3:10pm (local time),13873,24,"25,004","Eastern Suburbs
ROOSTERS",17,22,9,"St George
DRAGONS",3,6,12
0,NSWRFL 1978,Round 6,"Saturday, 29th April, 1978",3:00pm (local time),13875,110,"8,742","Western Suburbs
MAGPIES",11,19,7,"Canterbury Bankstown
BULLDOGS",5,15,8
0,NSWRFL 1978,Round 6,"Sunday, 30th April, 1978",3:00pm (local time),13876,9,"17,555","Cronulla Sutherland
SHARKS",8,25,8,"St George
DRAGONS",7,17,11
0,NSWRFL 1978,Round 6,"Sunday, 30th April, 1978",3:00pm (local time),13877,109,"13,130","Eastern Suburbs
ROOSTERS",5,19,11,"Parramatta
EELS",9,13,10
0,NSWRFL 1978,Round 6,"Sunday, 30th April, 1978",3:00pm (local time),13880,5,"17,225","Manly Warringah
SEA EAGLES",15,29,10,"Balmain
TIGERS",5,13,5
0,NSWRFL 1978,Round 6,"Sunday, 30th April, 1978",3:00pm (local time),13879,3,"8,187","Penrith
PANTHERS",7,17,13,"North Sydney
BEARS",7,16,10
0,NSWRFL 1978,Round 6,"Sunday, 30th April, 1978",3:00pm (local time),13878,44,"7,188","South Sydney
RABBITOHS",12,16,16,"Newtown
JETS",5,15,6
