,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1923,Round 1,"Saturday, 5th May, 1923",3:15pm (local time),8992,150,"2,000","Balmain
TIGERS",19,24,,"St George
DRAGONS",0,8,
0,NSWRFL 1923,Round 1,"Saturday, 5th May, 1923",3:15pm (local time),8993,109,"5,000",EASTERN SUBURBS,13,21,,UNIVERSITY,0,5,
0,NSWRFL 1923,Round 1,"Saturday, 5th May, 1923",3:15pm (local time),8991,24,"6,000",GLEBE,0,6,,NEWTOWN,15,20,
0,NSWRFL 1923,Round 1,"Saturday, 5th May, 1923",3:15pm (local time),8994,112,"10,000","Western Suburbs
MAGPIES",3,16,,NORTH SYDNEY,9,17,
0,NSWRFL 1923,Round 2,"Saturday, 12th May, 1923",3:15pm (local time),8996,150,"2,500","Balmain
TIGERS",6,15,,UNIVERSITY,2,2,
0,NSWRFL 1923,Round 2,"Saturday, 12th May, 1923",3:15pm (local time),8997,109,"13,000",EASTERN SUBURBS,5,14,,NEWTOWN,5,8,
0,NSWRFL 1923,Round 2,"Saturday, 12th May, 1923",3:15pm (local time),8995,24,"5,000",GLEBE,2,7,,"South Sydney
RABBITOHS",3,18,
0,NSWRFL 1923,Round 2,"Saturday, 12th May, 1923",3:15pm (local time),8998,112,"3,000","St George
DRAGONS",8,11,,NORTH SYDNEY,13,18,
0,NSWRFL 1923,Round 3,"Saturday, 19th May, 1923",3:15pm (local time),9001,24,"17,000","Balmain
TIGERS",12,12,,NORTH SYDNEY,5,17,
0,NSWRFL 1923,Round 3,"Saturday, 19th May, 1923",3:15pm (local time),9002,109,"9,000",EASTERN SUBURBS,0,5,,"South Sydney
RABBITOHS",6,15,
0,NSWRFL 1923,Round 3,"Saturday, 19th May, 1923",3:15pm (local time),8999,112,"3,000",GLEBE,6,15,,"Western Suburbs
MAGPIES",5,7,
0,NSWRFL 1923,Round 3,"Saturday, 19th May, 1923",3:15pm (local time),9000,158,"3,000",NEWTOWN,6,14,,UNIVERSITY,3,3,
0,NSWRFL 1923,Round 4,"Saturday, 26th May, 1923",3:15pm (local time),9005,109,"11,000","Balmain
TIGERS",4,7,,NEWTOWN,5,7,
0,NSWRFL 1923,Round 4,"Saturday, 26th May, 1923",3:15pm (local time),9003,150,"1,500",GLEBE,2,7,,"St George
DRAGONS",12,17,
0,NSWRFL 1923,Round 4,"Saturday, 26th May, 1923",3:15pm (local time),9004,24,"2,000","South Sydney
RABBITOHS",13,21,,UNIVERSITY,6,9,
0,NSWRFL 1923,Round 4,"Saturday, 26th May, 1923",3:15pm (local time),9006,112,"3,000","Western Suburbs
MAGPIES",11,19,,EASTERN SUBURBS,12,14,
0,NSWRFL 1923,Round 5,"Saturday, 2nd June, 1923",3:15pm (local time),9007,150,"4,000",GLEBE,2,5,,NORTH SYDNEY,11,16,
0,NSWRFL 1923,Round 5,"Saturday, 2nd June, 1923",3:15pm (local time),9010,109,"1,500","St George
DRAGONS",0,0,,EASTERN SUBURBS,2,4,
