,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2003,Round 1,"Friday, 14th March, 2003",7:30pm (local time),1908,1,"24,172","Sydney
ROOSTERS",18,32,7,"Parramatta
EELS",14,14,10
0,NRL 2003,Round 1,"Saturday, 15th March, 2003",5:30pm (local time),1910,20,"42,017",WESTS TIGERS,16,24,7,"St George Illawarra
DRAGONS",14,20,12
0,NRL 2003,Round 1,"Saturday, 15th March, 2003",7:30pm (local time),1909,20,"42,017",BULLDOGS,16,34,11,"South Sydney
RABBITOHS",8,26,9
0,NRL 2003,Round 1,"Saturday, 15th March, 2003",8:30pm (local time),326,14,"15,421","North Queensland
COWBOYS",8,14,9,"Canberra
RAIDERS",18,46,9
0,NRL 2003,Round 1,"Sunday, 16th March, 2003",2:30pm (local time),1913,9,"12,005","Cronulla Sutherland
SHARKS",22,32,10,"Melbourne
STORM",10,36,9
0,NRL 2003,Round 1,"Sunday, 16th March, 2003",3:00pm (local time),1912,3,"13,499","Penrith
PANTHERS",8,20,7,"Brisbane
BRONCOS",20,24,4
0,NRL 2003,Round 1,"Sunday, 16th March, 2003",4:00pm (local time),1911,6,"16,291",WARRIORS,16,26,6,"Newcastle
KNIGHTS",12,36,5
0,NRL 2003,Round 2,"Friday, 21st March, 2003",7:30pm (local time),1914,11,"21,562","Newcastle
KNIGHTS",8,10,7,"Sydney
ROOSTERS",6,14,4
0,NRL 2003,Round 2,"Saturday, 22nd March, 2003",5:30pm (local time),1916,12,"10,254","Melbourne
STORM",22,42,7,"Penrith
PANTHERS",10,16,6
0,NRL 2003,Round 2,"Saturday, 22nd March, 2003",7:30pm (local time),1915,7,"7,800",WESTS TIGERS,8,8,5,"Canberra
RAIDERS",4,15,4
0,NRL 2003,Round 2,"Saturday, 22nd March, 2003",8:30pm (local time),327,14,"10,937","North Queensland
COWBOYS",14,30,13,"Manly Warringah
SEA EAGLES",8,20,7
0,NRL 2003,Round 2,"Sunday, 23rd March, 2003",2:30pm (local time),1918,21,"13,149","St George Illawarra
DRAGONS",18,30,7,"Parramatta
EELS",16,28,6
0,NRL 2003,Round 2,"Sunday, 23rd March, 2003",3:00pm (local time),1917,1,"9,830","South Sydney
RABBITOHS",6,20,5,"Brisbane
BRONCOS",4,22,8
0,NRL 2003,Round 2,"Sunday, 23rd March, 2003",4:00pm (local time),1919,6,"16,229",WARRIORS,18,24,3,BULLDOGS,14,20,9
0,NRL 2003,Round 3,"Friday, 28th March, 2003",7:30pm (local time),1920,8,"17,175","Parramatta
EELS",18,30,8,"Newcastle
KNIGHTS",6,12,6
0,NRL 2003,Round 3,"Saturday, 29th March, 2003",5:30pm (local time),1923,4,"13,744","Canberra
RAIDERS",10,18,9,"St George Illawarra
DRAGONS",10,14,7
0,NRL 2003,Round 3,"Saturday, 29th March, 2003",7:30pm (local time),1921,5,"14,273","Manly Warringah
SEA EAGLES",8,16,14,WARRIORS,14,20,5
0,NRL 2003,Round 3,"Saturday, 29th March, 2003",7:30pm (local time),1922,19,"15,774",WESTS TIGERS,0,6,6,BULLDOGS,28,38,7
0,NRL 2003,Round 3,"Sunday, 30th March, 2003",3:00pm (local time),1925,13,"17,687","Brisbane
BRONCOS",18,30,8,"Cronulla Sutherland
SHARKS",0,4,2
0,NRL 2003,Round 3,"Sunday, 30th March, 2003",7:30pm (local time),1924,1,"9,854","Sydney
ROOSTERS",10,22,5,"Penrith
PANTHERS",4,23,2
0,NRL 2003,Round 3,"Monday, 31st March, 2003",7:30pm (local time),188,1,"9,422","South Sydney
RABBITOHS",8,20,7,"North Queensland
COWBOYS",18,27,11
0,NRL 2003,Round 4,"Friday, 4th April, 2003",7:30pm (local time),1926,20,"24,907",BULLDOGS,28,30,10,"Parramatta
EELS",4,10,3
0,NRL 2003,Round 4,"Saturday, 5th April, 2003",5:30pm (local time),1928,11,"12,892","Newcastle
KNIGHTS",34,44,7,"Melbourne
STORM",0,28,4
0,NRL 2003,Round 4,"Saturday, 5th April, 2003",7:30pm (local time),328,14,"25,242","North Queensland
COWBOYS",14,24,7,"Brisbane
BRONCOS",22,32,4
0,NRL 2003,Round 4,"Saturday, 5th April, 2003",7:30pm (local time),1927,3,"14,472","Penrith
PANTHERS",22,28,7,"Canberra
RAIDERS",12,40,5
0,NRL 2003,Round 4,"Sunday, 6th April, 2003",2:00pm (local time),1929,6,"13,614",WARRIORS,20,38,6,"South Sydney
RABBITOHS",4,16,6
0,NRL 2003,Round 4,"Sunday, 6th April, 2003",2:30pm (local time),1931,5,"11,174","Manly Warringah
SEA EAGLES",0,12,7,WESTS TIGERS,28,38,11
0,NRL 2003,Round 4,"Sunday, 6th April, 2003",3:00pm (local time),1930,9,"15,473","Cronulla Sutherland
SHARKS",4,20,7,"Sydney
ROOSTERS",24,40,4
0,NRL 2003,Round 5,"Friday, 11th April, 2003",7:30pm (local time),1932,11,"22,212","Newcastle
KNIGHTS",10,12,3,BULLDOGS,6,6,4
0,NRL 2003,Round 5,"Saturday, 12th April, 2003",5:30pm (local time),1934,1,"11,167","South Sydney
RABBITOHS",14,32,7,WESTS TIGERS,12,22,8
0,NRL 2003,Round 5,"Saturday, 12th April, 2003",7:30pm (local time),1933,12,"10,021","Melbourne
STORM",6,18,6,"Cronulla Sutherland
SHARKS",8,12,7
0,NRL 2003,Round 5,"Saturday, 12th April, 2003",7:30pm (local time),329,14,"12,089","North Queensland
COWBOYS",0,0,7,"Sydney
ROOSTERS",14,32,3
0,NRL 2003,Round 5,"Sunday, 13th April, 2003",2:30pm (local time),1937,8,"11,081","Parramatta
EELS",6,22,6,"Canberra
RAIDERS",26,36,10
0,NRL 2003,Round 5,"Sunday, 13th April, 2003",3:00pm (local time),1936,13,"18,959","Brisbane
BRONCOS",6,12,4,WARRIORS,10,32,9
0,NRL 2003,Round 5,"Sunday, 13th April, 2003",3:00pm (local time),1935,21,"13,150","St George Illawarra
DRAGONS",6,12,7,"Manly Warringah
SEA EAGLES",12,38,4
0,NRL 2003,Round 6,"Friday, 18th April, 2003",7:30pm (local time),1938,1,"19,124","Sydney
ROOSTERS",18,27,4,"Brisbane
BRONCOS",20,20,2
0,NRL 2003,Round 6,"Saturday, 19th April, 2003",5:30pm (local time),1940,20,"33,397",BULLDOGS,12,14,12,"St George Illawarra
DRAGONS",6,24,10
0,NRL 2003,Round 6,"Saturday, 19th April, 2003",7:30pm (local time),1939,1,"9,308","South Sydney
RABBITOHS",10,14,10,"Penrith
PANTHERS",6,16,9
0,NRL 2003,Round 6,"Saturday, 19th April, 2003",7:30pm (local time),1941,20,"33,397",WESTS TIGERS,4,8,5,"Parramatta
EELS",16,28,6
0,NRL 2003,Round 6,"Sunday, 20th April, 2003",2:30pm (local time),1943,5,"7,588","Manly Warringah
SEA EAGLES",8,20,6,"Melbourne
STORM",8,14,2
0,NRL 2003,Round 6,"Sunday, 20th April, 2003",3:00pm (local time),1942,9,"9,095","Cronulla Sutherland
SHARKS",12,24,7,"Newcastle
KNIGHTS",16,32,7
0,NRL 2003,Round 6,"Monday, 21st April, 2003",3:00pm (local time),191,6,"19,722",WARRIORS,16,30,8,"North Queensland
COWBOYS",12,24,5
0,NRL 2003,Round 7,"Friday, 25th April, 2003",3:00pm (local time),1944,1,"26,014","Sydney
ROOSTERS",8,20,11,"St George Illawarra
DRAGONS",24,24,6
0,NRL 2003,Round 7,"Friday, 25th April, 2003",7:30pm (local time),1945,8,"12,097","Parramatta
EELS",8,14,1,"Brisbane
BRONCOS",8,20,3
0,NRL 2003,Round 7,"Saturday, 26th April, 2003",5:30pm (local time),1946,11,"15,621","Newcastle
KNIGHTS",16,34,9,WESTS TIGERS,0,6,10
0,NRL 2003,Round 7,"Saturday, 26th April, 2003",7:30pm (local time),1947,4,"19,372","Canberra
RAIDERS",12,26,8,BULLDOGS,12,22,3
0,NRL 2003,Round 7,"Saturday, 26th April, 2003",7:30pm (local time),330,14,"12,023","North Queensland
COWBOYS",18,32,7,"Melbourne
STORM",0,12,2
0,NRL 2003,Round 7,"Sunday, 27th April, 2003",4:30pm (local time),1948,6,"15,732",WARRIORS,4,14,4,"Penrith
PANTHERS",10,28,5
0,NRL 2003,Round 7,"Sunday, 27th April, 2003",3:00pm (local time),1949,5,"8,178","Manly Warringah
SEA EAGLES",12,28,8,"South Sydney
RABBITOHS",4,20,7
0,NRL 2003,Round 8,"Friday, 2nd May, 2003",7:30pm (local time),1950,18,"21,989",BULLDOGS,6,18,10,WARRIORS,0,12,8
0,NRL 2003,Round 8,"Friday, 2nd May, 2003",7:30pm (local time),1951,8,"13,020","Parramatta
EELS",6,12,3,"Sydney
ROOSTERS",18,44,8
0,NRL 2003,Round 8,"Saturday, 3rd May, 2003",5:30pm (local time),1952,3,"19,676","Penrith
PANTHERS",18,30,7,"Manly Warringah
SEA EAGLES",2,29,5
0,NRL 2003,Round 8,"Saturday, 3rd May, 2003",7:30pm (local time),1953,12,"9,541","Melbourne
STORM",24,46,6,"Newcastle
KNIGHTS",0,6,7
0,NRL 2003,Round 8,"Saturday, 3rd May, 2003",7:30pm (local time),1954,1,"9,736","South Sydney
RABBITOHS",6,12,5,"Canberra
RAIDERS",10,34,6
0,NRL 2003,Round 8,"Sunday, 4th May, 2003",2:30pm (local time),1956,7,"7,100",WESTS TIGERS,0,6,5,"Brisbane
BRONCOS",22,38,4
0,NRL 2003,Round 8,"Sunday, 4th May, 2003",3:00pm (local time),1955,23,"16,713","St George Illawarra
DRAGONS",24,28,8,"Cronulla Sutherland
SHARKS",2,12,8
0,NRL 2003,Round 9,"Friday, 9th May, 2003",7:30pm (local time),1957,20,"27,132",BULLDOGS,14,32,7,"Sydney
ROOSTERS",8,26,8
0,NRL 2003,Round 9,"Saturday, 10th May, 2003",7:30pm (local time),1958,6,"15,397",WARRIORS,6,18,5,"Parramatta
EELS",16,16,6
0,NRL 2003,Round 9,"Saturday, 10th May, 2003",7:30pm (local time),1960,9,"11,673","Cronulla Sutherland
SHARKS",12,40,8,"Manly Warringah
SEA EAGLES",10,16,2
0,NRL 2003,Round 9,"Saturday, 10th May, 2003",7:30pm (local time),1959,12,"10,014","Melbourne
STORM",16,30,10,"Canberra
RAIDERS",10,10,5
0,NRL 2003,Round 9,"Sunday, 11th May, 2003",2:30pm (local time),193,13,"13,197","Brisbane
BRONCOS",18,38,5,"North Queensland
COWBOYS",6,12,4
0,NRL 2003,Round 9,"Sunday, 11th May, 2003",3:00pm (local time),1962,11,"14,268","Newcastle
KNIGHTS",26,42,10,"South Sydney
RABBITOHS",18,28,5
0,NRL 2003,Round 9,"Sunday, 11th May, 2003",3:00pm (local time),1961,3,"17,862","Penrith
PANTHERS",12,30,10,"St George Illawarra
DRAGONS",10,26,4
0,NRL 2003,Round 10,"Saturday, 17th May, 2003",5:30pm (local time),1964,21,"11,555","St George Illawarra
DRAGONS",4,16,7,BULLDOGS,18,18,10
0,NRL 2003,Round 10,"Saturday, 17th May, 2003",7:30pm (local time),1963,4,"13,140","Canberra
RAIDERS",0,18,6,"Penrith
PANTHERS",14,26,7
0,NRL 2003,Round 10,"Saturday, 17th May, 2003",7:30pm (local time),331,14,"10,783","North Queensland
COWBOYS",4,26,8,WESTS TIGERS,6,8,3
0,NRL 2003,Round 10,"Sunday, 18th May, 2003",2:30pm (local time),1966,13,"15,867","Brisbane
BRONCOS",12,36,6,"Melbourne
STORM",10,16,2
0,NRL 2003,Round 10,"Sunday, 18th May, 2003",3:00pm (local time),1967,9,"12,248","Cronulla Sutherland
SHARKS",12,30,10,"South Sydney
RABBITOHS",6,14,4
0,NRL 2003,Round 10,"Sunday, 18th May, 2003",3:00pm (local time),1965,5,"10,387","Manly Warringah
SEA EAGLES",18,36,8,"Parramatta
EELS",24,34,6
0,NRL 2003,Round 10,"Sunday, 18th May, 2003",3:00pm (local time),1968,1,"14,155","Sydney
ROOSTERS",14,36,9,"Newcastle
KNIGHTS",8,14,7
0,NRL 2003,Round 11,"Friday, 23rd May, 2003",7:30pm (local time),1970,18,"13,130","Canberra
RAIDERS",6,18,12,WARRIORS,10,10,8
0,NRL 2003,Round 11,"Friday, 23rd May, 2003",7:30pm (local time),1969,20,"25,673",BULLDOGS,0,0,3,"Brisbane
BRONCOS",12,24,3
0,NRL 2003,Round 11,"Saturday, 24th May, 2003",5:30pm (local time),1971,8,"8,136","Parramatta
EELS",4,10,9,"Melbourne
STORM",10,12,5
0,NRL 2003,Round 11,"Saturday, 24th May, 2003",7:30pm (local time),195,5,"7,028","Manly Warringah
SEA EAGLES",8,20,9,"North Queensland
COWBOYS",14,31,8
0,NRL 2003,Round 11,"Saturday, 24th May, 2003",7:30pm (local time),1972,11,"16,121","Newcastle
KNIGHTS",16,24,6,"Cronulla Sutherland
SHARKS",14,30,7
0,NRL 2003,Round 11,"Sunday, 25th May, 2003",2:30pm (local time),1973,19,"4,125",WESTS TIGERS,4,4,7,"Penrith
PANTHERS",20,26,5
0,NRL 2003,Round 11,"Sunday, 25th May, 2003",3:00pm (local time),1974,24,"11,104","South Sydney
RABBITOHS",16,16,6,"St George Illawarra
DRAGONS",12,18,7
0,NRL 2003,Round 12,"Friday, 30th May, 2003",7:30pm (local time),1975,9,"15,602","Cronulla Sutherland
SHARKS",4,14,4,"Canberra
RAIDERS",4,20,7
0,NRL 2003,Round 12,"Saturday, 31st May, 2003",5:30pm (local time),1976,10,"7,602",BULLDOGS,12,14,4,WESTS TIGERS,8,20,7
0,NRL 2003,Round 12,"Saturday, 31st May, 2003",7:30pm (local time),1977,8,"10,179","Parramatta
EELS",16,28,7,"South Sydney
RABBITOHS",0,4,8
0,NRL 2003,Round 12,"Saturday, 31st May, 2003",7:30pm (local time),1978,3,"20,280","Penrith
PANTHERS",12,34,6,WARRIORS,6,12,4
0,NRL 2003,Round 12,"Sunday, 1st June, 2003",2:30pm (local time),196,23,"13,517","St George Illawarra
DRAGONS",10,16,6,"North Queensland
COWBOYS",22,36,8
0,NRL 2003,Round 12,"Sunday, 1st June, 2003",3:00pm (local time),1980,1097,"46,337","Brisbane
BRONCOS",12,22,7,"Newcastle
KNIGHTS",10,32,3
0,NRL 2003,Round 12,"Sunday, 1st June, 2003",3:00pm (local time),1979,12,"10,820","Melbourne
STORM",12,20,10,"Sydney
ROOSTERS",8,27,6
0,NRL 2003,Round 13,"Friday, 6th June, 2003",7:30pm (local time),1981,1,"17,136","Sydney
ROOSTERS",8,18,8,BULLDOGS,16,28,9
0,NRL 2003,Round 13,"Saturday, 7th June, 2003",7:30pm (local time),1982,6,"16,172",WARRIORS,8,23,8,"Cronulla Sutherland
SHARKS",6,6,8
0,NRL 2003,Round 13,"Saturday, 7th June, 2003",7:30pm (local time),1983,4,"12,698","Canberra
RAIDERS",16,50,10,"Parramatta
EELS",4,14,2
0,NRL 2003,Round 13,"Saturday, 7th June, 2003",7:30pm (local time),332,14,"17,102","North Queensland
COWBOYS",6,24,2,"Penrith
PANTHERS",14,28,3
0,NRL 2003,Round 13,"Sunday, 8th June, 2003",2:30pm (local time),1984,1,"7,104","South Sydney
RABBITOHS",14,41,5,"Melbourne
STORM",14,14,7
0,NRL 2003,Round 13,"Sunday, 8th June, 2003",3:00pm (local time),1985,7,"13,097",WESTS TIGERS,24,30,5,"Manly Warringah
SEA EAGLES",12,38,3
