,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1973,Round 1,"Saturday, 24th March, 1973",2:30pm (local time),13151,44,"8,820","South Sydney
RABBITOHS",12,19,11,"Parramatta
EELS",10,36,10
0,NSWRFL 1973,Round 1,"Sunday, 25th March, 1973",2:30pm (local time),13152,7,"12,580","Balmain
TIGERS",11,14,11,"St George
DRAGONS",2,29,14
0,NSWRFL 1973,Round 1,"Sunday, 25th March, 1973",2:30pm (local time),13153,9,"6,558","Cronulla Sutherland
SHARKS",13,21,11,"Newtown
JETS",6,18,9
0,NSWRFL 1973,Round 1,"Sunday, 25th March, 1973",2:30pm (local time),13155,5,"14,154","Manly Warringah
SEA EAGLES",5,12,15,CANTERBURY BANKSTOWN,7,12,7
0,NSWRFL 1973,Round 1,"Sunday, 25th March, 1973",2:30pm (local time),13156,3,"5,069","Penrith
PANTHERS",10,20,9,"Eastern Suburbs
ROOSTERS",5,9,9
0,NSWRFL 1973,Round 1,"Sunday, 25th March, 1973",2:30pm (local time),13154,110,"4,961","Western Suburbs
MAGPIES",2,6,14,"North Sydney
BEARS",16,23,7
0,NSWRFL 1973,Round 2,"Saturday, 31st March, 1973",2:30pm (local time),13158,76,"5,782","Newtown
JETS",11,12,10,CANTERBURY BANKSTOWN,2,6,7
0,NSWRFL 1973,Round 2,"Saturday, 31st March, 1973",2:30pm (local time),13157,109,"14,444","St George
DRAGONS",0,0,15,"Manly Warringah
SEA EAGLES",3,13,9
0,NSWRFL 1973,Round 2,"Sunday, 1st April, 1973",2:30pm (local time),13162,109,"8,366","Eastern Suburbs
ROOSTERS",15,20,9,"Cronulla Sutherland
SHARKS",12,17,13
0,NSWRFL 1973,Round 2,"Sunday, 1st April, 1973",2:30pm (local time),13161,25,"9,055","North Sydney
BEARS",4,8,10,"Balmain
TIGERS",4,11,13
0,NSWRFL 1973,Round 2,"Sunday, 1st April, 1973",2:30pm (local time),13159,111,"8,614","Parramatta
EELS",20,27,17,"Western Suburbs
MAGPIES",8,18,10
0,NSWRFL 1973,Round 2,"Sunday, 1st April, 1973",2:30pm (local time),13160,44,"6,697","South Sydney
RABBITOHS",11,22,10,"Penrith
PANTHERS",6,12,10
0,NSWRFL 1973,Round 3,"Saturday, 7th April, 1973",2:30pm (local time),13163,24,"10,850","Manly Warringah
SEA EAGLES",8,10,9,"Newtown
JETS",18,20,12
0,NSWRFL 1973,Round 3,"Saturday, 7th April, 1973",2:30pm (local time),13164,25,"6,590","North Sydney
BEARS",2,4,13,"St George
DRAGONS",18,31,8
0,NSWRFL 1973,Round 3,"Sunday, 8th April, 1973",2:30pm (local time),13166,7,"9,483","Balmain
TIGERS",10,23,16,"Parramatta
EELS",5,16,9
0,NSWRFL 1973,Round 3,"Sunday, 8th April, 1973",2:30pm (local time),13167,27,"11,456",CANTERBURY BANKSTOWN,10,15,13,"Eastern Suburbs
ROOSTERS",10,14,12
0,NSWRFL 1973,Round 3,"Sunday, 8th April, 1973",2:30pm (local time),13168,9,"10,054","Cronulla Sutherland
SHARKS",2,15,13,"South Sydney
RABBITOHS",5,14,11
0,NSWRFL 1973,Round 3,"Sunday, 8th April, 1973",2:30pm (local time),13165,3,"5,099","Penrith
PANTHERS",0,9,9,"Western Suburbs
MAGPIES",8,16,10
0,NSWRFL 1973,Round 4,"Saturday, 14th April, 1973",2:30pm (local time),13169,24,"12,430","Eastern Suburbs
ROOSTERS",8,11,6,"Newtown
JETS",0,9,14
0,NSWRFL 1973,Round 4,"Sunday, 15th April, 1973",2:30pm (local time),13170,27,"11,338",CANTERBURY BANKSTOWN,22,29,12,"South Sydney
RABBITOHS",8,20,14
0,NSWRFL 1973,Round 4,"Sunday, 15th April, 1973",2:30pm (local time),13171,25,"8,824","North Sydney
BEARS",2,7,10,"Manly Warringah
SEA EAGLES",14,30,8
0,NSWRFL 1973,Round 4,"Sunday, 15th April, 1973",2:30pm (local time),13173,3,"6,031","Penrith
PANTHERS",12,31,9,"Balmain
TIGERS",5,8,15
0,NSWRFL 1973,Round 4,"Sunday, 15th April, 1973",2:30pm (local time),13172,23,"9,245","St George
DRAGONS",7,21,10,"Parramatta
EELS",2,7,6
0,NSWRFL 1973,Round 4,"Sunday, 15th April, 1973",2:30pm (local time),13174,110,"3,993","Western Suburbs
MAGPIES",4,7,6,"Cronulla Sutherland
SHARKS",12,33,5
0,NSWRFL 1973,Round 5,"Saturday, 21st April, 1973",2:30pm (local time),13175,44,"10,259","South Sydney
RABBITOHS",11,22,10,"Newtown
JETS",11,16,7
0,NSWRFL 1973,Round 5,"Saturday, 21st April, 1973",2:30pm (local time),13176,112,"5,445","Western Suburbs
MAGPIES",4,14,13,CANTERBURY BANKSTOWN,18,42,9
0,NSWRFL 1973,Round 5,"Sunday, 22nd April, 1973",2:30pm (local time),13177,7,"7,708","Balmain
TIGERS",6,14,13,"Cronulla Sutherland
SHARKS",11,11,9
0,NSWRFL 1973,Round 5,"Sunday, 22nd April, 1973",2:30pm (local time),13180,5,"17,616","Manly Warringah
SEA EAGLES",12,22,11,"Eastern Suburbs
ROOSTERS",0,13,7
0,NSWRFL 1973,Round 5,"Sunday, 22nd April, 1973",2:30pm (local time),13178,111,"6,815","Parramatta
EELS",10,10,13,"North Sydney
BEARS",0,13,10
0,NSWRFL 1973,Round 5,"Monday, 23rd April, 1973",2:30pm (local time),13179,23,"11,361","St George
DRAGONS",11,23,13,"Penrith
PANTHERS",7,17,7
