,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1966,Round 1,"Saturday, 2nd April, 1966",3:00pm (local time),12240,5,"6,251","Manly Warringah
SEA EAGLES",10,20,,"North Sydney
BEARS",7,10,
0,NSWRFL 1966,Round 1,"Saturday, 2nd April, 1966",3:00pm (local time),12241,111,"12,407","Parramatta
EELS",6,11,,"South Sydney
RABBITOHS",12,21,
0,NSWRFL 1966,Round 1,"Saturday, 2nd April, 1966",3:00pm (local time),12243,24,"18,359","St George
DRAGONS",6,16,,"Balmain
TIGERS",4,19,
0,NSWRFL 1966,Round 1,"Saturday, 2nd April, 1966",3:00pm (local time),12242,112,"3,976","Western Suburbs
MAGPIES",22,28,,CANTERBURY BANKSTOWN,2,18,
0,NSWRFL 1966,Round 1,"Sunday, 3rd April, 1966",3:00pm (local time),12244,109,"7,015",EASTERN SUBURBS,8,16,,NEWTOWN,9,23,
0,NSWRFL 1966,Round 2,"Saturday, 9th April, 1966",3:00pm (local time),12245,25,"14,636","North Sydney
BEARS",7,17,,"South Sydney
RABBITOHS",9,12,
0,NSWRFL 1966,Round 2,"Saturday, 9th April, 1966",3:00pm (local time),12246,111,"15,385","Parramatta
EELS",4,12,,"St George
DRAGONS",7,12,
0,NSWRFL 1966,Round 2,"Saturday, 9th April, 1966",3:00pm (local time),12247,112,"7,341","Western Suburbs
MAGPIES",7,19,,"Manly Warringah
SEA EAGLES",9,12,
0,NSWRFL 1966,Round 2,"Sunday, 10th April, 1966",3:00pm (local time),12248,44,"9,727",EASTERN SUBURBS,2,17,,"Balmain
TIGERS",13,23,
0,NSWRFL 1966,Round 2,"Monday, 11th April, 1966",3:00pm (local time),12249,27,"9,309",CANTERBURY BANKSTOWN,0,12,,NEWTOWN,9,19,
0,NSWRFL 1966,Round 3,"Saturday, 16th April, 1966",3:00pm (local time),12251,76,"3,753",NEWTOWN,9,27,11,"Manly Warringah
SEA EAGLES",11,19,1
0,NSWRFL 1966,Round 3,"Saturday, 16th April, 1966",3:00pm (local time),12250,24,"23,733","South Sydney
RABBITOHS",8,17,5,"Western Suburbs
MAGPIES",5,11,13
0,NSWRFL 1966,Round 3,"Sunday, 17th April, 1966",3:00pm (local time),12253,7,"11,425","Balmain
TIGERS",14,20,15,CANTERBURY BANKSTOWN,10,16,18
0,NSWRFL 1966,Round 3,"Sunday, 17th April, 1966",3:00pm (local time),12252,109,"15,591","North Sydney
BEARS",,23,,"Parramatta
EELS",,15,
0,NSWRFL 1966,Round 3,"Sunday, 17th April, 1966",3:00pm (local time),12254,23,"11,473","St George
DRAGONS",8,26,,EASTERN SUBURBS,0,0,
0,NSWRFL 1966,Round 4,"Saturday, 23rd April, 1966",3:00pm (local time),12255,111,"7,155","Parramatta
EELS",8,11,,"Western Suburbs
MAGPIES",0,0,
0,NSWRFL 1966,Round 4,"Saturday, 23rd April, 1966",3:00pm (local time),12256,24,"17,583","St George
DRAGONS",2,7,13,"North Sydney
BEARS",4,6,13
0,NSWRFL 1966,Round 4,"Sunday, 24th April, 1966",3:00pm (local time),12257,7,"11,545","Balmain
TIGERS",2,22,,"Manly Warringah
SEA EAGLES",15,17,
0,NSWRFL 1966,Round 4,"Sunday, 24th April, 1966",3:00pm (local time),12258,109,"8,068",EASTERN SUBURBS,5,9,,CANTERBURY BANKSTOWN,12,24,
0,NSWRFL 1966,Round 4,"Monday, 25th April, 1966",3:00pm (local time),12259,24,"26,723",NEWTOWN,7,15,,"South Sydney
RABBITOHS",4,11,
0,NSWRFL 1966,Round 5,"Saturday, 30th April, 1966",3:00pm (local time),12262,5,"2,534","Manly Warringah
SEA EAGLES",7,24,,EASTERN SUBURBS,5,7,
0,NSWRFL 1966,Round 5,"Saturday, 30th April, 1966",3:00pm (local time),12261,24,"35,567","South Sydney
RABBITOHS",6,8,14,"Balmain
TIGERS",2,12,9
0,NSWRFL 1966,Round 5,"Saturday, 30th April, 1966",3:00pm (local time),12260,112,"6,154","Western Suburbs
MAGPIES",10,24,,"North Sydney
BEARS",7,19,
0,NSWRFL 1966,Round 5,"Sunday, 1st May, 1966",3:00pm (local time),12263,27,"15,216",CANTERBURY BANKSTOWN,4,6,,"St George
DRAGONS",5,8,
0,NSWRFL 1966,Round 5,"Sunday, 1st May, 1966",3:00pm (local time),12264,111,"21,593","Parramatta
EELS",3,11,,NEWTOWN,14,18,
0,NSWRFL 1966,Round 6,"Saturday, 7th May, 1966",3:00pm (local time),12265,7,"14,471","Balmain
TIGERS",12,23,,"Parramatta
EELS",7,14,
0,NSWRFL 1966,Round 6,"Saturday, 7th May, 1966",3:00pm (local time),12266,24,"26,691","Western Suburbs
MAGPIES",0,2,8,"St George
DRAGONS",8,30,7
0,NSWRFL 1966,Round 6,"Sunday, 8th May, 1966",3:00pm (local time),12267,109,"10,389",EASTERN SUBURBS,11,16,9,"South Sydney
RABBITOHS",10,23,7
0,NSWRFL 1966,Round 6,"Sunday, 8th May, 1966",3:00pm (local time),12269,5,"6,351","Manly Warringah
SEA EAGLES",14,32,,CANTERBURY BANKSTOWN,2,9,
0,NSWRFL 1966,Round 6,"Sunday, 8th May, 1966",3:00pm (local time),12268,25,"16,212","North Sydney
BEARS",2,12,,NEWTOWN,10,20,
0,NSWRFL 1966,Round 7,"Saturday, 14th May, 1966",3:00pm (local time),12270,24,"25,604","Balmain
TIGERS",3,26,,"North Sydney
BEARS",6,6,
0,NSWRFL 1966,Round 7,"Saturday, 14th May, 1966",3:00pm (local time),12271,111,"7,723","Parramatta
EELS",5,21,,EASTERN SUBURBS,7,9,
0,NSWRFL 1966,Round 7,"Sunday, 15th May, 1966",3:00pm (local time),12273,27,"15,240",CANTERBURY BANKSTOWN,7,14,,"South Sydney
RABBITOHS",2,10,
0,NSWRFL 1966,Round 7,"Sunday, 15th May, 1966",3:00pm (local time),12272,109,"15,172",NEWTOWN,8,15,,"Western Suburbs
MAGPIES",7,16,
0,NSWRFL 1966,Round 7,"Sunday, 15th May, 1966",3:00pm (local time),12274,23,"16,971","St George
DRAGONS",7,34,,"Manly Warringah
SEA EAGLES",11,15,
0,NSWRFL 1966,Round 8,"Saturday, 21st May, 1966",3:00pm (local time),12275,24,"24,069","Balmain
TIGERS",5,9,12,NEWTOWN,4,6,14
0,NSWRFL 1966,Round 8,"Saturday, 21st May, 1966",3:00pm (local time),12276,112,"2,400","Western Suburbs
MAGPIES",7,13,,EASTERN SUBURBS,2,4,
0,NSWRFL 1966,Round 8,"Sunday, 22nd May, 1966",3:00pm (local time),12277,5,"6,446","Manly Warringah
SEA EAGLES",4,11,,"Parramatta
EELS",8,18,
0,NSWRFL 1966,Round 8,"Sunday, 22nd May, 1966",3:00pm (local time),12279,25,"5,718","North Sydney
BEARS",8,25,,CANTERBURY BANKSTOWN,4,16,
0,NSWRFL 1966,Round 8,"Sunday, 22nd May, 1966",3:00pm (local time),12278,103,"18,354","South Sydney
RABBITOHS",5,5,,"St George
DRAGONS",20,33,
0,NSWRFL 1966,Round 9,"Saturday, 28th May, 1966",3:00pm (local time),12280,7,"16,489","Balmain
TIGERS",4,17,,"Western Suburbs
MAGPIES",8,12,
0,NSWRFL 1966,Round 9,"Saturday, 28th May, 1966",3:00pm (local time),12281,44,"8,129","South Sydney
RABBITOHS",10,22,,"Manly Warringah
SEA EAGLES",6,11,
