,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1910,Round 1,"Saturday, 30th April, 1910",3:15pm (local time),8258,105,600,ANNANDALE,3,6,,NEWTOWN,18,31,
0,NSWRFL 1910,Round 1,"Saturday, 30th April, 1910",3:15pm (local time),8259,103,500,EASTERN SUBURBS,13,24,,"Western Suburbs
MAGPIES",4,14,
0,NSWRFL 1910,Round 1,"Saturday, 30th April, 1910",3:15pm (local time),8260,25,"3,000",NORTH SYDNEY,0,13,,GLEBE,6,9,
0,NSWRFL 1910,Round 1,"Saturday, 30th April, 1910",3:15pm (local time),8261,150,"6,000","South Sydney
RABBITOHS",0,13,,"Balmain
TIGERS",5,5,
0,NSWRFL 1910,Round 2,"Saturday, 14th May, 1910",3:15pm (local time),8264,150,"2,000","Balmain
TIGERS",5,8,,ANNANDALE,0,2,
0,NSWRFL 1910,Round 2,"Saturday, 14th May, 1910",3:15pm (local time),8263,103,"3,000",EASTERN SUBURBS,4,11,,NORTH SYDNEY,2,7,
0,NSWRFL 1910,Round 2,"Saturday, 14th May, 1910",3:15pm (local time),8262,159,600,NEWTOWN,13,30,,"Western Suburbs
MAGPIES",0,0,
0,NSWRFL 1910,Round 2,"Saturday, 14th May, 1910",3:15pm (local time),8265,105,"2,000","South Sydney
RABBITOHS",5,10,,GLEBE,0,3,
0,NSWRFL 1910,Round 3,"Saturday, 21st May, 1910",3:15pm (local time),8266,103,"5,000",EASTERN SUBURBS,8,10,,"South Sydney
RABBITOHS",3,14,
0,NSWRFL 1910,Round 3,"Saturday, 21st May, 1910",3:15pm (local time),8267,105,700,GLEBE,7,17,,ANNANDALE,6,10,
0,NSWRFL 1910,Round 3,"Saturday, 21st May, 1910",3:15pm (local time),8268,25,"2,500",NORTH SYDNEY,7,7,,NEWTOWN,10,33,
0,NSWRFL 1910,Round 3,"Saturday, 21st May, 1910",3:15pm (local time),8269,164,"1,200","Western Suburbs
MAGPIES",2,2,,"Balmain
TIGERS",12,25,
0,NSWRFL 1910,Round 4,"Saturday, 28th May, 1910",3:15pm (local time),8270,105,250,ANNANDALE,4,12,,EASTERN SUBURBS,12,20,
0,NSWRFL 1910,Round 4,"Saturday, 28th May, 1910",3:15pm (local time),8272,150,"1,500","Balmain
TIGERS",12,25,,NORTH SYDNEY,10,18,
0,NSWRFL 1910,Round 4,"Saturday, 28th May, 1910",3:15pm (local time),8271,103,"15,000",NEWTOWN,2,12,,"South Sydney
RABBITOHS",2,7,
0,NSWRFL 1910,Round 4,"Saturday, 28th May, 1910",3:55pm (local time),8273,164,200,"Western Suburbs
MAGPIES",5,10,,GLEBE,17,22,
0,NSWRFL 1910,Round 5,"Saturday, 25th June, 1910",3:15pm (local time),8275,103,"7,000",EASTERN SUBURBS,13,20,,NEWTOWN,8,11,
0,NSWRFL 1910,Round 5,"Saturday, 25th June, 1910",3:15pm (local time),8277,105,"2,500",GLEBE,5,21,,"Balmain
TIGERS",0,5,
0,NSWRFL 1910,Round 5,"Saturday, 25th June, 1910",3:15pm (local time),8274,25,"2,000",NORTH SYDNEY,13,27,,"South Sydney
RABBITOHS",10,21,
0,NSWRFL 1910,Round 5,"Saturday, 25th June, 1910",3:15pm (local time),8276,164,800,"Western Suburbs
MAGPIES",2,12,,ANNANDALE,10,21,
0,NSWRFL 1910,Round 6,"Saturday, 2nd July, 1910",3:15pm (local time),8278,25,"2,000",ANNANDALE,5,21,,NORTH SYDNEY,5,10,
0,NSWRFL 1910,Round 6,"Saturday, 2nd July, 1910",3:15pm (local time),8279,150,"2,500","Balmain
TIGERS",7,10,,EASTERN SUBURBS,0,0,
0,NSWRFL 1910,Round 6,"Saturday, 2nd July, 1910",3:15pm (local time),8280,105,"2,500",NEWTOWN,3,3,,GLEBE,0,0,
0,NSWRFL 1910,Round 6,"Saturday, 2nd July, 1910",3:15pm (local time),8281,159,"1,000","Western Suburbs
MAGPIES",2,13,,"South Sydney
RABBITOHS",10,32,
0,NSWRFL 1910,Round 7,"Saturday, 16th July, 1910",3:15pm (local time),8282,103,"3,000",ANNANDALE,3,8,,"South Sydney
RABBITOHS",15,34,
0,NSWRFL 1910,Round 7,"Saturday, 16th July, 1910",3:15pm (local time),8285,105,"6,000",GLEBE,4,14,,EASTERN SUBURBS,7,10,
0,NSWRFL 1910,Round 7,"Saturday, 16th July, 1910",3:15pm (local time),8284,159,"4,000",NEWTOWN,0,8,,"Balmain
TIGERS",0,2,
0,NSWRFL 1910,Round 7,"Saturday, 16th July, 1910",3:15pm (local time),8283,164,"1,200","Western Suburbs
MAGPIES",5,18,,NORTH SYDNEY,0,8,
0,NSWRFL 1910,Round 8,"Saturday, 23rd July, 1910",3:15pm (local time),8286,150,"2,000",ANNANDALE,0,6,,"Balmain
TIGERS",6,8,
0,NSWRFL 1910,Round 8,"Saturday, 23rd July, 1910",3:15pm (local time),8287,105,"10,000",GLEBE,,5,,NEWTOWN,,18,
0,NSWRFL 1910,Round 8,"Saturday, 23rd July, 1910",3:15pm (local time),8289,25,"1,800",NORTH SYDNEY,2,5,,EASTERN SUBURBS,10,16,
0,NSWRFL 1910,Round 8,"Saturday, 23rd July, 1910",3:15pm (local time),8288,103,500,"South Sydney
RABBITOHS",37,67,,"Western Suburbs
MAGPIES",0,0,
0,NSWRFL 1910,Round 9,"Saturday, 30th July, 1910",3:15pm (local time),8290,105,"1,000",ANNANDALE,5,10,,GLEBE,7,7,
0,NSWRFL 1910,Round 9,"Saturday, 30th July, 1910",3:15pm (local time),8291,150,"1,500","Balmain
TIGERS",8,13,,"Western Suburbs
MAGPIES",5,10,
0,NSWRFL 1910,Round 9,"Saturday, 30th July, 1910",3:15pm (local time),8293,159,"4,000",NEWTOWN,2,4,,EASTERN SUBURBS,4,4,
0,NSWRFL 1910,Round 9,"Saturday, 30th July, 1910",3:15pm (local time),8292,103,600,"South Sydney
RABBITOHS",31,53,,NORTH SYDNEY,0,4,
0,NSWRFL 1910,Round 10,"Saturday, 13th August, 1910",3:15pm (local time),8295,159,"1,200",EASTERN SUBURBS,10,12,,ANNANDALE,0,12,
0,NSWRFL 1910,Round 10,"Saturday, 13th August, 1910",3:15pm (local time),8294,105,"4,000",GLEBE,17,35,,"Western Suburbs
MAGPIES",2,15,
0,NSWRFL 1910,Round 10,"Saturday, 13th August, 1910",3:15pm (local time),8297,25,"2,000",NORTH SYDNEY,8,12,,"Balmain
TIGERS",5,16,
0,NSWRFL 1910,Round 10,"Saturday, 13th August, 1910",3:15pm (local time),8296,103,"14,000","South Sydney
RABBITOHS",5,15,,NEWTOWN,5,8,
0,NSWRFL 1910,Round 11,"Saturday, 20th August, 1910",3:15pm (local time),8299,150,"6,000","Balmain
TIGERS",3,8,,NEWTOWN,8,29,
0,NSWRFL 1910,Round 11,"Saturday, 20th August, 1910",3:15pm (local time),8298,105,500,GLEBE,12,26,,NORTH SYDNEY,10,13,
0,NSWRFL 1910,Round 11,"Saturday, 20th August, 1910",3:15pm (local time),8300,103,"2,500","South Sydney
RABBITOHS",2,19,,ANNANDALE,2,2,
0,NSWRFL 1910,Round 11,"Saturday, 20th August, 1910",3:15pm (local time),8301,164,"1,500","Western Suburbs
MAGPIES",0,8,,EASTERN SUBURBS,25,38,
0,NSWRFL 1910,Round 12,"Saturday, 27th August, 1910",3:15pm (local time),8302,105,400,ANNANDALE,2,25,,"Western Suburbs
MAGPIES",0,3,
0,NSWRFL 1910,Round 12,"Saturday, 27th August, 1910",3:15pm (local time),8304,150,"2,500","Balmain
TIGERS",8,19,,GLEBE,6,14,
0,NSWRFL 1910,Round 12,"Saturday, 27th August, 1910",3:15pm (local time),8303,159,"1,500",NEWTOWN,12,20,,NORTH SYDNEY,10,10,
0,NSWRFL 1910,Round 12,"Saturday, 27th August, 1910",3:15pm (local time),8305,103,"12,000","South Sydney
RABBITOHS",3,3,,EASTERN SUBURBS,2,8,
0,NSWRFL 1910,Round 13,"Saturday, 3rd September, 1910",3:15pm (local time),8309,103,"5,000",EASTERN SUBURBS,11,39,,"Balmain
TIGERS",2,2,
0,NSWRFL 1910,Round 13,"Saturday, 3rd September, 1910",3:15pm (local time),8306,105,"1,500",GLEBE,0,2,,"South Sydney
RABBITOHS",14,22,
0,NSWRFL 1910,Round 13,"Saturday, 3rd September, 1910",3:15pm (local time),8307,25,"2,000",NORTH SYDNEY,0,0,,ANNANDALE,8,8,
0,NSWRFL 1910,Round 13,"Saturday, 3rd September, 1910",3:15pm (local time),8308,159,"1,000","Western Suburbs
MAGPIES",0,6,,NEWTOWN,23,34,
0,NSWRFL 1910,Round 14,"Saturday, 10th September, 1910",2:00pm (local time),8310,159,"1,500",NORTH SYDNEY,6,12,,"Western Suburbs
MAGPIES",4,4,
0,NSWRFL 1910,Round 14,"Saturday, 10th September, 1910",3:15pm (local time),8311,150,"3,000","Balmain
TIGERS",2,7,,"South Sydney
RABBITOHS",16,16,
0,NSWRFL 1910,Round 14,"Saturday, 10th September, 1910",3:15pm (local time),8312,103,"3,000",EASTERN SUBURBS,13,36,,GLEBE,0,0,
0,NSWRFL 1910,Round 14,"Saturday, 10th September, 1910",3:15pm (local time),8313,159,"1,500",NEWTOWN,8,19,,ANNANDALE,2,2,
0,NSWRFL 1910,Final,"Saturday, 17th September, 1910",3:30pm (local time),8314,103,"14,000","South Sydney
RABBITOHS",4,4,,NEWTOWN,0,4,
