,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1956,Round 1,"Monday, 2nd April, 1956",3:15pm (local time),11294,27,"9,000",CANTERBURY BANKSTOWN,8,10,21,"Western Suburbs
MAGPIES",10,29,18
0,NSWRFL 1956,Round 1,"Monday, 2nd April, 1956",3:15pm (local time),11298,25,"8,000",NORTH SYDNEY,13,17,,EASTERN SUBURBS,2,12,
0,NSWRFL 1956,Round 1,"Monday, 2nd April, 1956",3:15pm (local time),11297,111,"6,000","Parramatta
EELS",,14,,"Balmain
TIGERS",,18,
0,NSWRFL 1956,Round 1,"Monday, 2nd April, 1956",3:15pm (local time),11295,23,"8,700","St George
DRAGONS",4,9,,"Manly Warringah
SEA EAGLES",6,6,
0,NSWRFL 1956,Round 1,"Monday, 2nd April, 1956",3:15pm (local time),11296,24,"29,256","South Sydney
RABBITOHS",12,22,15,NEWTOWN,12,17,16
0,NSWRFL 1956,Round 2,"Saturday, 7th April, 1956",3:15pm (local time),11301,7,,"Balmain
TIGERS",7,33,,CANTERBURY BANKSTOWN,2,6,
0,NSWRFL 1956,Round 2,"Saturday, 7th April, 1956",3:15pm (local time),11299,5,"8,000","Manly Warringah
SEA EAGLES",12,25,,"South Sydney
RABBITOHS",13,30,
0,NSWRFL 1956,Round 2,"Saturday, 7th April, 1956",3:15pm (local time),11303,76,,NEWTOWN,,43,,EASTERN SUBURBS,,17,
0,NSWRFL 1956,Round 2,"Saturday, 7th April, 1956",3:15pm (local time),11300,111,"5,561","Parramatta
EELS",2,15,,"St George
DRAGONS",10,35,
0,NSWRFL 1956,Round 2,"Saturday, 7th April, 1956",3:15pm (local time),11302,24,"24,433","Western Suburbs
MAGPIES",,10,,NORTH SYDNEY,,9,
0,NSWRFL 1956,Round 3,"Saturday, 14th April, 1956",3:15pm (local time),11304,5,,"Manly Warringah
SEA EAGLES",,36,,"Parramatta
EELS",,14,
0,NSWRFL 1956,Round 3,"Saturday, 14th April, 1956",3:15pm (local time),11306,25,"11,960",NORTH SYDNEY,,8,,"Balmain
TIGERS",,31,
0,NSWRFL 1956,Round 3,"Saturday, 14th April, 1956",3:15pm (local time),11307,23,"6,000","St George
DRAGONS",22,40,,CANTERBURY BANKSTOWN,9,14,
0,NSWRFL 1956,Round 3,"Saturday, 14th April, 1956",3:15pm (local time),11308,44,"8,000","South Sydney
RABBITOHS",9,37,,EASTERN SUBURBS,6,13,
0,NSWRFL 1956,Round 3,"Saturday, 14th April, 1956",3:15pm (local time),11305,24,"25,150","Western Suburbs
MAGPIES",5,8,19,NEWTOWN,12,17,6
0,NSWRFL 1956,Round 4,"Saturday, 21st April, 1956",3:15pm (local time),11310,24,"33,318","Balmain
TIGERS",,18,,NEWTOWN,,14,
0,NSWRFL 1956,Round 4,"Saturday, 21st April, 1956",3:15pm (local time),11311,27,,CANTERBURY BANKSTOWN,5,14,,"Manly Warringah
SEA EAGLES",7,11,
