,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1912,Round 1,"Saturday, 4th May, 1912",3:15pm (local time),8376,109,"6,000",EASTERN SUBURBS,4,8,,ANNANDALE,7,7,
0,NSWRFL 1912,Round 1,"Saturday, 4th May, 1912",3:15pm (local time),8377,105,"5,000",GLEBE,0,17,,"Balmain
TIGERS",2,7,
0,NSWRFL 1912,Round 1,"Saturday, 4th May, 1912",3:15pm (local time),8374,159,"2,000",NEWTOWN,9,29,,"Western Suburbs
MAGPIES",0,0,
0,NSWRFL 1912,Round 1,"Saturday, 4th May, 1912",3:15pm (local time),8375,25,"5,000",NORTH SYDNEY,3,3,,"South Sydney
RABBITOHS",6,16,
0,NSWRFL 1912,Round 2,"Saturday, 11th May, 1912",3:15pm (local time),8378,150,"4,000",ANNANDALE,8,8,,"Balmain
TIGERS",5,5,
0,NSWRFL 1912,Round 2,"Saturday, 11th May, 1912",3:15pm (local time),8379,105,"4,000",GLEBE,6,11,,NORTH SYDNEY,0,2,
0,NSWRFL 1912,Round 2,"Saturday, 11th May, 1912",3:15pm (local time),8380,109,"15,000",NEWTOWN,2,6,,"South Sydney
RABBITOHS",2,12,
0,NSWRFL 1912,Round 2,"Saturday, 11th May, 1912",3:15pm (local time),8381,103,800,"Western Suburbs
MAGPIES",2,8,,EASTERN SUBURBS,11,22,
0,NSWRFL 1912,Round 3,"Saturday, 18th May, 1912",3:15pm (local time),8383,103,"18,000",EASTERN SUBURBS,5,9,,"South Sydney
RABBITOHS",6,8,
0,NSWRFL 1912,Round 3,"Saturday, 18th May, 1912",3:15pm (local time),8385,105,"10,000",NEWTOWN,0,6,,GLEBE,3,3,
0,NSWRFL 1912,Round 3,"Saturday, 18th May, 1912",3:15pm (local time),8384,25,"2,500",NORTH SYDNEY,0,16,,ANNANDALE,0,7,
0,NSWRFL 1912,Round 3,"Saturday, 18th May, 1912",3:15pm (local time),8382,150,"1,000","Western Suburbs
MAGPIES",0,5,,"Balmain
TIGERS",5,12,
0,NSWRFL 1912,Round 4,"Saturday, 25th May, 1912",3:15pm (local time),8387,103,"22,000",EASTERN SUBURBS,4,10,,GLEBE,2,2,
0,NSWRFL 1912,Round 4,"Saturday, 25th May, 1912",3:15pm (local time),8388,105,"3,000",NEWTOWN,5,7,,ANNANDALE,3,3,
0,NSWRFL 1912,Round 4,"Saturday, 25th May, 1912",3:15pm (local time),8386,25,"1,500",NORTH SYDNEY,8,21,,"Western Suburbs
MAGPIES",0,5,
0,NSWRFL 1912,Round 4,"Saturday, 25th May, 1912",3:15pm (local time),8389,150,"6,000","South Sydney
RABBITOHS",14,29,,"Balmain
TIGERS",0,5,
0,NSWRFL 1912,Round 5,"Saturday, 8th June, 1912",3:15pm (local time),8391,150,"1,500","Balmain
TIGERS",9,14,,NORTH SYDNEY,2,2,
0,NSWRFL 1912,Round 5,"Saturday, 8th June, 1912",3:15pm (local time),8392,103,"10,000",EASTERN SUBURBS,2,2,,NEWTOWN,0,4,
