,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1940,Round 1,"Thursday, 25th April, 1940",3:15pm (local time),10028,109,"12,000","Balmain
TIGERS",3,10,,"St George
DRAGONS",2,10,
0,NSWRFL 1940,Round 1,"Thursday, 25th April, 1940",3:15pm (local time),10031,24,"8,065",EASTERN SUBURBS,16,23,,CANTERBURY BANKSTOWN,7,9,
0,NSWRFL 1940,Round 1,"Thursday, 25th April, 1940",3:15pm (local time),10029,25,"6,000",NORTH SYDNEY,10,13,,NEWTOWN,2,6,
0,NSWRFL 1940,Round 1,"Thursday, 25th April, 1940",3:15pm (local time),10030,111,"5,000","Western Suburbs
MAGPIES",3,16,,"South Sydney
RABBITOHS",8,11,
0,NSWRFL 1940,Round 2,"Saturday, 27th April, 1940",3:15pm (local time),10033,27,,CANTERBURY BANKSTOWN,8,19,,NORTH SYDNEY,0,3,
0,NSWRFL 1940,Round 2,"Saturday, 27th April, 1940",3:15pm (local time),10032,76,"3,500",NEWTOWN,17,30,,"Western Suburbs
MAGPIES",4,9,
0,NSWRFL 1940,Round 2,"Saturday, 27th April, 1940",3:15pm (local time),10035,24,"8,329","St George
DRAGONS",6,12,,EASTERN SUBURBS,2,9,
0,NSWRFL 1940,Round 2,"Saturday, 27th April, 1940",3:15pm (local time),10034,109,"4,000","South Sydney
RABBITOHS",0,9,,"Balmain
TIGERS",0,5,
0,NSWRFL 1940,Round 3,"Saturday, 4th May, 1940",3:15pm (local time),10036,7,"7,000","Balmain
TIGERS",5,13,,NEWTOWN,0,2,
0,NSWRFL 1940,Round 3,"Saturday, 4th May, 1940",3:15pm (local time),10037,109,"8,000",EASTERN SUBURBS,6,19,,"South Sydney
RABBITOHS",5,12,
0,NSWRFL 1940,Round 3,"Saturday, 4th May, 1940",3:15pm (local time),10039,24,"10,600","St George
DRAGONS",9,28,,CANTERBURY BANKSTOWN,10,12,
0,NSWRFL 1940,Round 3,"Saturday, 4th May, 1940",3:15pm (local time),10038,112,,"Western Suburbs
MAGPIES",3,13,,NORTH SYDNEY,5,9,
0,NSWRFL 1940,Round 4,"Saturday, 11th May, 1940",3:15pm (local time),10043,76,"3,000",NEWTOWN,13,21,,EASTERN SUBURBS,2,13,
0,NSWRFL 1940,Round 4,"Saturday, 11th May, 1940",3:15pm (local time),10041,25,"6,000",NORTH SYDNEY,10,16,,"Balmain
TIGERS",7,10,
0,NSWRFL 1940,Round 4,"Saturday, 11th May, 1940",3:15pm (local time),10040,24,"13,450","South Sydney
RABBITOHS",3,8,,"St George
DRAGONS",19,30,
0,NSWRFL 1940,Round 4,"Saturday, 11th May, 1940",3:15pm (local time),10042,112,"7,000","Western Suburbs
MAGPIES",0,13,,CANTERBURY BANKSTOWN,12,20,
0,NSWRFL 1940,Round 5,"Saturday, 18th May, 1940",3:15pm (local time),10044,7,"5,000","Balmain
TIGERS",10,25,,"Western Suburbs
MAGPIES",7,7,
0,NSWRFL 1940,Round 5,"Saturday, 18th May, 1940",3:15pm (local time),10045,27,,CANTERBURY BANKSTOWN,11,16,,"South Sydney
RABBITOHS",2,18,
0,NSWRFL 1940,Round 5,"Saturday, 18th May, 1940",3:15pm (local time),10046,109,"3,000",EASTERN SUBURBS,16,33,,NORTH SYDNEY,3,3,
0,NSWRFL 1940,Round 5,"Saturday, 18th May, 1940",3:15pm (local time),10047,24,"16,895","St George
DRAGONS",17,35,,NEWTOWN,8,19,
0,NSWRFL 1940,Round 6,"Saturday, 25th May, 1940",3:15pm (local time),10051,27,"7,000",CANTERBURY BANKSTOWN,2,9,,"Balmain
TIGERS",7,10,
0,NSWRFL 1940,Round 6,"Saturday, 25th May, 1940",3:15pm (local time),10050,109,,EASTERN SUBURBS,18,26,,"Western Suburbs
MAGPIES",5,11,
0,NSWRFL 1940,Round 6,"Saturday, 25th May, 1940",3:15pm (local time),10048,24,"10,620",NEWTOWN,8,24,,"South Sydney
RABBITOHS",10,13,
0,NSWRFL 1940,Round 6,"Saturday, 25th May, 1940",3:15pm (local time),10049,25,"8,000",NORTH SYDNEY,13,20,,"St George
DRAGONS",9,15,
0,NSWRFL 1940,Round 7,"Saturday, 1st June, 1940",3:15pm (local time),10052,24,"12,000","Balmain
TIGERS",2,10,,EASTERN SUBURBS,6,26,
0,NSWRFL 1940,Round 7,"Saturday, 1st June, 1940",3:15pm (local time),10055,76,"7,000",NEWTOWN,7,10,,CANTERBURY BANKSTOWN,7,12,
0,NSWRFL 1940,Round 7,"Saturday, 1st June, 1940",3:15pm (local time),10053,109,"4,000","South Sydney
RABBITOHS",5,17,,NORTH SYDNEY,2,4,
0,NSWRFL 1940,Round 7,"Saturday, 1st June, 1940",3:15pm (local time),10054,112,"5,500","Western Suburbs
MAGPIES",5,8,,"St George
DRAGONS",5,15,
