,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2018,Round 1,"Thursday, 8th March, 2018",8:05pm (local time),36522,23,"14,457","St George Illawarra
DRAGONS",10,34,,"Brisbane
BRONCOS",2,12,
0,NRL 2018,Round 1,"Friday, 9th March, 2018",6:00pm (local time),36523,11,"23,516","Newcastle
KNIGHTS",12,19,,"Manly Warringah
SEA EAGLES",12,18,
0,NRL 2018,Round 1,"Friday, 9th March, 2018",7:05pm (local time),36524,14,"15,900","North Queensland
COWBOYS",14,20,,"Cronulla Sutherland
SHARKS",8,14,
0,NRL 2018,Round 1,"Saturday, 10th March, 2018",4:30pm (local time),36525,20,"18,243",WESTS TIGERS,2,10,,"Sydney
ROOSTERS",0,8,
0,NRL 2018,Round 1,"Saturday, 10th March, 2018",4:00pm (local time),36526,804,"38,824","South Sydney
RABBITOHS",10,20,,WARRIORS,20,32,
0,NRL 2018,Round 1,"Saturday, 10th March, 2018",6:05pm (local time),36527,804,"38,824","Canterbury Bankstown
BULLDOGS",12,18,,"Melbourne
STORM",24,36,
0,NRL 2018,Round 1,"Sunday, 11th March, 2018",4:10pm (local time),36528,3,"21,500","Penrith
PANTHERS",6,24,,"Parramatta
EELS",14,14,
0,NRL 2018,Round 1,"Sunday, 11th March, 2018",5:30pm (local time),36529,149,"10,238","Gold Coast
TITANS",12,30,,"Canberra
RAIDERS",24,28,
0,NRL 2018,Round 2,"Thursday, 15th March, 2018",8:05pm (local time),36530,9,"13,517","Cronulla Sutherland
SHARKS",14,16,,"St George Illawarra
DRAGONS",4,20,
0,NRL 2018,Round 2,"Friday, 16th March, 2018",6:00pm (local time),36531,1,"12,226","Sydney
ROOSTERS",18,30,,"Canterbury Bankstown
BULLDOGS",0,12,
0,NRL 2018,Round 2,"Friday, 16th March, 2018",6:50pm (local time),36532,1097,"46,080","Brisbane
BRONCOS",18,24,,"North Queensland
COWBOYS",8,20,
0,NRL 2018,Round 2,"Saturday, 17th March, 2018",5:00pm (local time),36533,6,"14,132",WARRIORS,12,20,,"Gold Coast
TITANS",2,8,
0,NRL 2018,Round 2,"Saturday, 17th March, 2018",5:30pm (local time),36534,3,"15,995","Penrith
PANTHERS",0,18,,"South Sydney
RABBITOHS",14,14,
0,NRL 2018,Round 2,"Saturday, 17th March, 2018",7:35pm (local time),36535,251,"18,189","Melbourne
STORM",0,8,,WESTS TIGERS,4,10,
0,NRL 2018,Round 2,"Sunday, 18th March, 2018",4:10pm (local time),36536,5,"10,502","Manly Warringah
SEA EAGLES",30,54,,"Parramatta
EELS",0,0,
0,NRL 2018,Round 2,"Sunday, 18th March, 2018",6:30pm (local time),36537,4,"12,626","Canberra
RAIDERS",14,28,,"Newcastle
KNIGHTS",14,30,
0,NRL 2018,Round 3,"Thursday, 22nd March, 2018",8:05pm (local time),36538,251,"12,866","Melbourne
STORM",18,30,,"North Queensland
COWBOYS",8,14,
0,NRL 2018,Round 3,"Friday, 23rd March, 2018",6:00pm (local time),36539,20,"11,247","Canterbury Bankstown
BULLDOGS",20,20,,"Penrith
PANTHERS",12,18,
0,NRL 2018,Round 3,"Friday, 23rd March, 2018",8:05pm (local time),36540,19,"11,434",WESTS TIGERS,2,7,,"Brisbane
BRONCOS",2,9,
0,NRL 2018,Round 3,"Saturday, 24th March, 2018",3:00pm (local time),36541,4,"11,963","Canberra
RAIDERS",13,19,,WARRIORS,6,20,
0,NRL 2018,Round 3,"Saturday, 24th March, 2018",5:30pm (local time),36542,20,"12,553","South Sydney
RABBITOHS",14,34,,"Manly Warringah
SEA EAGLES",0,6,
0,NRL 2018,Round 3,"Saturday, 24th March, 2018",7:35pm (local time),36543,20,"12,553","Parramatta
EELS",4,4,,"Cronulla Sutherland
SHARKS",12,14,
0,NRL 2018,Round 3,"Sunday, 25th March, 2018",3:10pm (local time),36544,399,"7,297","Gold Coast
TITANS",8,8,,"St George Illawarra
DRAGONS",26,54,
0,NRL 2018,Round 3,"Sunday, 25th March, 2018",6:30pm (local time),36545,1,"15,153","Sydney
ROOSTERS",24,38,,"Newcastle
KNIGHTS",8,8,
0,NRL 2018,Round 4,"Thursday, 29th March, 2018",7:05pm (local time),36546,14,"11,907","North Queensland
COWBOYS",4,14,,"Penrith
PANTHERS",16,33,
0,NRL 2018,Round 4,"Friday, 30th March, 2018",4:10pm (local time),36547,20,"32,471","South Sydney
RABBITOHS",6,20,,"Canterbury Bankstown
BULLDOGS",14,16,
0,NRL 2018,Round 4,"Friday, 30th March, 2018",8:05pm (local time),36548,9,"13,196","Cronulla Sutherland
SHARKS",8,14,,"Melbourne
STORM",2,4,
0,NRL 2018,Round 4,"Saturday, 31st March, 2018",5:30pm (local time),36549,1,"14,493","Sydney
ROOSTERS",6,6,,WARRIORS,18,30,
0,NRL 2018,Round 4,"Saturday, 31st March, 2018",7:35pm (local time),36550,5,"9,392","Manly Warringah
SEA EAGLES",26,32,,"Canberra
RAIDERS",6,16,
0,NRL 2018,Round 4,"Sunday, 1st April, 2018",4:10pm (local time),36551,21,"18,589","St George Illawarra
DRAGONS",20,30,,"Newcastle
KNIGHTS",12,12,
0,NRL 2018,Round 4,"Sunday, 1st April, 2018",6:30pm (local time),36552,1097,"30,742","Brisbane
BRONCOS",8,14,,"Gold Coast
TITANS",16,26,
0,NRL 2018,Round 4,"Monday, 2nd April, 2018",4:00pm (local time),36553,20,"30,420",WESTS TIGERS,20,30,,"Parramatta
EELS",6,20,
0,NRL 2018,Round 5,"Thursday, 5th April, 2018",7:50pm (local time),36554,4,"11,800","Canberra
RAIDERS",12,26,,"Canterbury Bankstown
BULLDOGS",0,10,
0,NRL 2018,Round 5,"Friday, 6th April, 2018",6:00pm (local time),36555,9,"11,855","Cronulla Sutherland
SHARKS",6,10,,"Sydney
ROOSTERS",18,28,
0,NRL 2018,Round 5,"Friday, 6th April, 2018",7:50pm (local time),36556,23,"16,709","St George Illawarra
DRAGONS",8,16,,"South Sydney
RABBITOHS",2,12,
0,NRL 2018,Round 5,"Saturday, 7th April, 2018",5:00pm (local time),36557,6,"25,600",WESTS TIGERS,4,11,,"Melbourne
STORM",8,10,
0,NRL 2018,Round 5,"Saturday, 7th April, 2018",7:30pm (local time),36558,6,"25,600",WARRIORS,18,22,,"North Queensland
COWBOYS",6,12,
0,NRL 2018,Round 5,"Saturday, 7th April, 2018",7:30pm (local time),36559,11,"21,969","Newcastle
KNIGHTS",7,15,,"Brisbane
BRONCOS",0,10,
0,NRL 2018,Round 5,"Sunday, 8th April, 2018",2:00pm (local time),36560,803,"5,135","Gold Coast
TITANS",20,32,,"Manly Warringah
SEA EAGLES",8,20,
0,NRL 2018,Round 5,"Sunday, 8th April, 2018",4:10pm (local time),36561,20,"10,061","Parramatta
EELS",0,6,,"Penrith
PANTHERS",10,12,
0,NRL 2018,Round 6,"Thursday, 12th April, 2018",7:50pm (local time),36562,1,"15,242","Sydney
ROOSTERS",8,14,,"South Sydney
RABBITOHS",8,26,
0,NRL 2018,Round 6,"Friday, 13th April, 2018",6:00pm (local time),36563,251,"12,386","Melbourne
STORM",18,40,,"Newcastle
KNIGHTS",8,14,
0,NRL 2018,Round 6,"Friday, 13th April, 2018",7:50pm (local time),36564,21,"17,882","St George Illawarra
DRAGONS",16,40,,"Cronulla Sutherland
SHARKS",10,20,
0,NRL 2018,Round 6,"Saturday, 14th April, 2018",5:00pm (local time),36565,6,"15,636",WARRIORS,14,18,,"Brisbane
BRONCOS",15,27,
0,NRL 2018,Round 6,"Saturday, 14th April, 2018",5:30pm (local time),36566,14,"14,434","North Queensland
COWBOYS",0,10,,"Canterbury Bankstown
BULLDOGS",19,27,
0,NRL 2018,Round 6,"Saturday, 14th April, 2018",7:30pm (local time),36567,4,"12,328","Canberra
RAIDERS",10,18,,"Parramatta
EELS",2,2,
0,NRL 2018,Round 6,"Sunday, 15th April, 2018",2:00pm (local time),36568,3,"11,091","Penrith
PANTHERS",10,35,,"Gold Coast
TITANS",6,12,
0,NRL 2018,Round 6,"Sunday, 15th April, 2018",4:10pm (local time),36569,5,"15,456","Manly Warringah
SEA EAGLES",0,12,,WESTS TIGERS,26,38,
0,NRL 2018,Round 7,"Thursday, 19th April, 2018",7:50pm (local time),36570,20,"11,309","Canterbury Bankstown
BULLDOGS",0,0,,"Sydney
ROOSTERS",6,6,
0,NRL 2018,Round 7,"Friday, 20th April, 2018",8:00pm (local time),36571,6,"18,295",WARRIORS,10,20,,"St George Illawarra
DRAGONS",0,12,
0,NRL 2018,Round 7,"Friday, 20th April, 2018",7:50pm (local time),36572,1097,"32,709","Brisbane
BRONCOS",4,20,,"Melbourne
STORM",18,34,
0,NRL 2018,Round 7,"Saturday, 21st April, 2018",3:00pm (local time),36573,26,"15,134","South Sydney
RABBITOHS",24,42,,"Canberra
RAIDERS",12,22,
0,NRL 2018,Round 7,"Saturday, 21st April, 2018",5:30pm (local time),36574,409,"10,082",WESTS TIGERS,0,20,,"Newcastle
KNIGHTS",10,22,
0,NRL 2018,Round 7,"Saturday, 21st April, 2018",7:30pm (local time),36575,14,"12,885","North Queensland
COWBOYS",16,26,,"Gold Coast
TITANS",2,14,
0,NRL 2018,Round 7,"Sunday, 22nd April, 2018",2:00pm (local time),36576,20,"11,069","Parramatta
EELS",20,44,,"Manly Warringah
SEA EAGLES",0,10,
0,NRL 2018,Round 7,"Sunday, 22nd April, 2018",4:10pm (local time),36577,9,"12,677","Cronulla Sutherland
SHARKS",10,26,,"Penrith
PANTHERS",6,22,
0,NRL 2018,Round 8,"Wednesday, 25th April, 2018",4:10pm (local time),36578,1,"41,142","St George Illawarra
DRAGONS",12,24,,"Sydney
ROOSTERS",2,8,
0,NRL 2018,Round 8,"Wednesday, 25th April, 2018",7:00pm (local time),36579,251,"25,731","Melbourne
STORM",38,50,,WARRIORS,0,10,
0,NRL 2018,Round 8,"Thursday, 26th April, 2018",7:50pm (local time),36580,20,"11,123","South Sydney
RABBITOHS",12,20,,"Brisbane
BRONCOS",6,24,
0,NRL 2018,Round 8,"Friday, 27th April, 2018",6:00pm (local time),36581,5,"5,715","Manly Warringah
SEA EAGLES",6,12,,"Newcastle
KNIGHTS",4,18,
0,NRL 2018,Round 8,"Friday, 27th April, 2018",7:50pm (local time),36582,3,"13,760","Penrith
PANTHERS",8,22,,"Canterbury Bankstown
BULLDOGS",12,14,
0,NRL 2018,Round 8,"Saturday, 28th April, 2018",5:30pm (local time),36583,149,"12,713","Gold Coast
TITANS",2,9,,"Cronulla Sutherland
SHARKS",9,10,
0,NRL 2018,Round 8,"Saturday, 28th April, 2018",7:30pm (local time),36584,14,"14,004","North Queensland
COWBOYS",6,8,,"Canberra
RAIDERS",6,18,
0,NRL 2018,Round 8,"Sunday, 29th April, 2018",4:10pm (local time),36585,20,"17,555","Parramatta
EELS",12,24,,WESTS TIGERS,10,22,
0,NRL 2018,Round 9,"Thursday, 3rd May, 2018",7:50pm (local time),36586,1097,"22,225","Brisbane
BRONCOS",6,22,,"Canterbury Bankstown
BULLDOGS",14,20,
0,NRL 2018,Round 9,"Friday, 4th May, 2018",6:00pm (local time),36587,11,"22,718","Newcastle
KNIGHTS",12,18,,"South Sydney
RABBITOHS",16,36,
0,NRL 2018,Round 9,"Friday, 4th May, 2018",7:50pm (local time),36588,108,"10,289","Penrith
PANTHERS",4,20,,"North Queensland
COWBOYS",20,26,
0,NRL 2018,Round 9,"Saturday, 5th May, 2018",3:00pm (local time),36589,4,"11,170","Canberra
RAIDERS",20,32,,"Gold Coast
TITANS",0,18,
0,NRL 2018,Round 9,"Saturday, 5th May, 2018",7:30pm (local time),36590,6,"16,727",WARRIORS,12,26,,WESTS TIGERS,4,4,
0,NRL 2018,Round 9,"Saturday, 5th May, 2018",7:30pm (local time),36591,9,"12,073","Cronulla Sutherland
SHARKS",16,22,,"Parramatta
EELS",4,20,
0,NRL 2018,Round 9,"Sunday, 6th May, 2018",2:00pm (local time),36592,23,"19,173","St George Illawarra
DRAGONS",12,34,,"Melbourne
STORM",4,14,
0,NRL 2018,Round 9,"Sunday, 6th May, 2018",4:10pm (local time),36593,1,"10,129","Sydney
ROOSTERS",14,22,,"Manly Warringah
SEA EAGLES",14,20,
0,NRL 2018,Round 10,"Thursday, 10th May, 2018",7:50pm (local time),36594,7,"13,127",WESTS TIGERS,8,20,,"North Queensland
COWBOYS",6,12,
0,NRL 2018,Round 10,"Friday, 11th May, 2018",6:00pm (local time),36595,11,"14,801","Newcastle
KNIGHTS",6,18,,"Penrith
PANTHERS",18,29,
0,NRL 2018,Round 10,"Friday, 11th May, 2018",7:50pm (local time),36596,20,"15,683","Canterbury Bankstown
BULLDOGS",10,20,,"Parramatta
EELS",12,12,
0,NRL 2018,Round 10,"Saturday, 12th May, 2018",5:00pm (local time),36597,6,"14,095",WARRIORS,0,0,,"Sydney
ROOSTERS",14,32,
0,NRL 2018,Round 10,"Saturday, 12th May, 2018",5:30pm (local time),36598,1097,"31,118","Melbourne
STORM",8,28,,"Gold Coast
TITANS",14,14,
0,NRL 2018,Round 10,"Saturday, 12th May, 2018",7:30pm (local time),36599,1097,"31,118","Manly Warringah
SEA EAGLES",18,38,,"Brisbane
BRONCOS",14,24,
0,NRL 2018,Round 10,"Sunday, 13th May, 2018",2:00pm (local time),36600,20,"13,062","South Sydney
RABBITOHS",12,24,,"St George Illawarra
DRAGONS",0,10,
0,NRL 2018,Round 10,"Sunday, 13th May, 2018",4:10pm (local time),36601,4,"11,047","Canberra
RAIDERS",16,16,,"Cronulla Sutherland
SHARKS",8,24,
0,NRL 2018,Round 11,"Thursday, 17th May, 2018",7:50pm (local time),36602,3,"15,081","Penrith
PANTHERS",12,16,,WESTS TIGERS,2,2,
0,NRL 2018,Round 11,"Friday, 18th May, 2018",6:00pm (local time),36603,20,"9,467","Parramatta
EELS",2,14,,WARRIORS,12,24,
0,NRL 2018,Round 11,"Friday, 18th May, 2018",7:50pm (local time),36604,1097,"29,009","Brisbane
BRONCOS",10,28,,"Sydney
ROOSTERS",12,22,
0,NRL 2018,Round 11,"Saturday, 19th May, 2018",3:00pm (local time),36605,149,"11,008","Gold Coast
TITANS",12,33,,"Newcastle
KNIGHTS",8,26,
0,NRL 2018,Round 11,"Saturday, 19th May, 2018",5:30pm (local time),36606,14,"14,270","North Queensland
COWBOYS",8,19,,"South Sydney
RABBITOHS",12,20,
0,NRL 2018,Round 11,"Saturday, 19th May, 2018",7:30pm (local time),36607,251,"13,172","Melbourne
STORM",2,4,,"Manly Warringah
SEA EAGLES",2,24,
0,NRL 2018,Round 11,"Sunday, 20th May, 2018",2:00pm (local time),36608,432,"8,962","St George Illawarra
DRAGONS",10,25,,"Canberra
RAIDERS",10,18,
0,NRL 2018,Round 11,"Sunday, 20th May, 2018",4:10pm (local time),36609,9,"14,004","Cronulla Sutherland
SHARKS",10,22,,"Canterbury Bankstown
BULLDOGS",10,16,
0,NRL 2018,Round 12,"Thursday, 24th May, 2018",7:50pm (local time),36610,1097,"21,555","Brisbane
BRONCOS",12,18,,"Parramatta
EELS",2,10,
0,NRL 2018,Round 12,"Friday, 25th May, 2018",6:00pm (local time),36611,4,"11,105","Canberra
RAIDERS",12,21,,"Manly Warringah
SEA EAGLES",14,20,
0,NRL 2018,Round 12,"Friday, 25th May, 2018",7:50pm (local time),36612,14,"16,003","North Queensland
COWBOYS",0,6,,"Melbourne
STORM",4,7,
0,NRL 2018,Round 12,"Saturday, 26th May, 2018",3:00pm (local time),36613,26,"10,194","Sydney
ROOSTERS",6,34,,"Gold Coast
TITANS",14,14,
0,NRL 2018,Round 12,"Saturday, 26th May, 2018",7:30pm (local time),36614,6,"15,958",WARRIORS,6,10,,"South Sydney
RABBITOHS",22,30,
