,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1979,Round 1,"Saturday, 24th March, 1979",3:00pm (local time),13985,23,"11,335","St George
DRAGONS",20,34,4,"Manly Warringah
SEA EAGLES",7,9,8
0,NSWRFL 1979,Round 1,"Sunday, 25th March, 1979",3:00pm (local time),13987,7,"10,268","Balmain
TIGERS",10,27,7,"Eastern Suburbs
ROOSTERS",0,5,13
0,NSWRFL 1979,Round 1,"Sunday, 25th March, 1979",3:00pm (local time),13988,27,"7,480","Canterbury Bankstown
BULLDOGS",7,25,10,"Penrith
PANTHERS",6,14,9
0,NSWRFL 1979,Round 1,"Sunday, 25th March, 1979",3:00pm (local time),13990,25,"5,399","North Sydney
BEARS",2,7,8,"Cronulla Sutherland
SHARKS",16,34,11
0,NSWRFL 1979,Round 1,"Sunday, 25th March, 1979",3:00pm (local time),13986,111,"14,302","Parramatta
EELS",7,10,10,"Western Suburbs
MAGPIES",4,21,9
0,NSWRFL 1979,Round 1,"Sunday, 25th March, 1979",3:00pm (local time),13989,44,"9,555","South Sydney
RABBITOHS",4,6,13,"Newtown
JETS",4,7,12
0,NSWRFL 1979,Round 2,"Saturday, 31st March, 1979",3:00pm (local time),13991,110,"10,856","Western Suburbs
MAGPIES",9,22,19,"Balmain
TIGERS",10,12,8
0,NSWRFL 1979,Round 2,"Sunday, 1st April, 1979",3:00pm (local time),13993,27,"5,500","Canterbury Bankstown
BULLDOGS",10,22,15,"North Sydney
BEARS",7,14,9
0,NSWRFL 1979,Round 2,"Sunday, 1st April, 1979",3:00pm (local time),13994,9,"8,203","Cronulla Sutherland
SHARKS",7,25,11,"Parramatta
EELS",0,0,13
0,NSWRFL 1979,Round 2,"Sunday, 1st April, 1979",3:00pm (local time),13995,109,"8,001","Eastern Suburbs
ROOSTERS",0,0,10,"South Sydney
RABBITOHS",2,4,8
0,NSWRFL 1979,Round 2,"Sunday, 1st April, 1979",3:00pm (local time),13996,76,"4,456","Newtown
JETS",4,6,14,"Manly Warringah
SEA EAGLES",10,10,5
0,NSWRFL 1979,Round 2,"Sunday, 1st April, 1979",3:00pm (local time),13992,3,"7,287","Penrith
PANTHERS",2,12,12,"St George
DRAGONS",9,9,10
0,NSWRFL 1979,Round 3,"Saturday, 7th April, 1979",3:00pm (local time),13997,5,"8,151","Manly Warringah
SEA EAGLES",3,15,8,"South Sydney
RABBITOHS",2,4,11
0,NSWRFL 1979,Round 3,"Sunday, 8th April, 1979",3:00pm (local time),14000,9,"11,868","Cronulla Sutherland
SHARKS",5,5,12,"Balmain
TIGERS",4,14,7
0,NSWRFL 1979,Round 3,"Sunday, 8th April, 1979",3:00pm (local time),13998,76,"4,280","Newtown
JETS",8,10,9,"Penrith
PANTHERS",8,19,11
0,NSWRFL 1979,Round 3,"Sunday, 8th April, 1979",3:00pm (local time),14001,111,"13,160","Parramatta
EELS",17,25,3,"Canterbury Bankstown
BULLDOGS",15,24,9
0,NSWRFL 1979,Round 3,"Sunday, 8th April, 1979",3:00pm (local time),13999,23,"8,289","St George
DRAGONS",22,35,10,"North Sydney
BEARS",8,18,8
0,NSWRFL 1979,Round 3,"Sunday, 8th April, 1979",3:00pm (local time),14002,110,"11,025","Western Suburbs
MAGPIES",5,18,6,"Eastern Suburbs
ROOSTERS",7,9,10
0,NSWRFL 1979,Round 4,"Saturday, 14th April, 1979",3:00pm (local time),14003,25,"3,325","North Sydney
BEARS",10,22,10,"Newtown
JETS",10,23,9
0,NSWRFL 1979,Round 4,"Sunday, 15th April, 1979",3:00pm (local time),14004,7,"15,736","Balmain
TIGERS",13,13,7,"Canterbury Bankstown
BULLDOGS",4,26,10
0,NSWRFL 1979,Round 4,"Sunday, 15th April, 1979",3:00pm (local time),14007,109,"11,791","Eastern Suburbs
ROOSTERS",3,16,9,"Cronulla Sutherland
SHARKS",0,5,8
0,NSWRFL 1979,Round 4,"Sunday, 15th April, 1979",3:00pm (local time),14005,3,"10,628","Penrith
PANTHERS",7,17,10,"Manly Warringah
SEA EAGLES",22,32,3
0,NSWRFL 1979,Round 4,"Sunday, 15th April, 1979",3:00pm (local time),14006,23,"21,756","St George
DRAGONS",14,14,10,"Parramatta
EELS",0,8,9
