,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRL 1987,Round 1,"Friday, 27th February, 1987",8:00pm (local time),5472,44,"9,126","South Sydney
RABBITOHS",0,2,12,"Illawarra
STEELERS",9,25,12
0,NSWRL 1987,Round 1,"Saturday, 28th February, 1987",3:00pm (local time),5474,27,"5,417","Canterbury Bankstown
BULLDOGS",20,28,7,"North Sydney
BEARS",0,8,8
0,NSWRL 1987,Round 1,"Saturday, 28th February, 1987",7:30pm (local time),5473,48,"7,007","Canberra
RAIDERS",,19,9,"Cronulla Sutherland
SHARKS",,2,12
0,NSWRL 1987,Round 1,"Sunday, 1st March, 1987",3:00pm (local time),5475,3,"5,135","Penrith
PANTHERS",,18,11,"Western Suburbs
MAGPIES",,8,13
0,NSWRL 1987,Round 1,"Sunday, 1st March, 1987",3:00pm (local time),5477,27,"10,650","St George
DRAGONS",0,4,13,"Manly Warringah
SEA EAGLES",0,4,15
0,NSWRL 1987,Round 1,"Sunday, 1st March, 1987",6:30pm (local time),5476,8,"10,394","Parramatta
EELS",6,6,10,"Balmain
TIGERS",12,30,7
0,NSWRL 1987,Round 2,"Friday, 6th March, 1987",8:00pm (local time),5478,76,"7,000","Eastern Suburbs
ROOSTERS",2,14,6,"Illawarra
STEELERS",0,8,11
0,NSWRL 1987,Round 2,"Saturday, 7th March, 1987",3:00pm (local time),5479,19,"10,057","Western Suburbs
MAGPIES",12,32,5,"Parramatta
EELS",4,16,11
0,NSWRL 1987,Round 2,"Sunday, 8th March, 1987",3:00pm (local time),5483,27,"15,107","Canterbury Bankstown
BULLDOGS",4,8,12,"Balmain
TIGERS",5,11,13
0,NSWRL 1987,Round 2,"Sunday, 8th March, 1987",3:00pm (local time),5481,9,"5,047","Cronulla Sutherland
SHARKS",6,12,7,"North Sydney
BEARS",4,6,12
0,NSWRL 1987,Round 2,"Sunday, 8th March, 1987",3:00pm (local time),5480,5,"6,374","Manly Warringah
SEA EAGLES",20,42,7,"Penrith
PANTHERS",0,18,10
0,NSWRL 1987,Round 2,"Sunday, 8th March, 1987",3:00pm (local time),5482,44,"11,195","South Sydney
RABBITOHS",,12,8,"St George
DRAGONS",,17,16
0,NSWRL 1987,Round 3,"Saturday, 14th March, 1987",3:00pm (local time),5484,21,"5,340","Illawarra
STEELERS",6,16,12,"Canberra
RAIDERS",18,29,8
0,NSWRL 1987,Round 3,"Sunday, 15th March, 1987",3:00pm (local time),5485,7,"12,198","Balmain
TIGERS",10,42,17,"South Sydney
RABBITOHS",8,10,9
0,NSWRL 1987,Round 3,"Sunday, 15th March, 1987",3:00pm (local time),5489,25,"12,831","North Sydney
BEARS",2,4,13,"Eastern Suburbs
ROOSTERS",4,5,9
0,NSWRL 1987,Round 3,"Sunday, 15th March, 1987",3:00pm (local time),5487,3,"10,659","Penrith
PANTHERS",,10,9,"Canterbury Bankstown
BULLDOGS",,16,11
0,NSWRL 1987,Round 3,"Sunday, 15th March, 1987",3:00pm (local time),5488,24,"7,696","St George
DRAGONS",12,14,6,"Cronulla Sutherland
SHARKS",10,22,8
0,NSWRL 1987,Round 3,"Sunday, 15th March, 1987",3:00pm (local time),5486,19,"8,822","Western Suburbs
MAGPIES",8,11,11,"Manly Warringah
SEA EAGLES",12,22,5
0,NSWRL 1987,Round 4,"Friday, 20th March, 1987",7:30pm (local time),5490,24,"11,831","St George
DRAGONS",2,2,10,"Eastern Suburbs
ROOSTERS",26,44,15
0,NSWRL 1987,Round 4,"Saturday, 21st March, 1987",3:00pm (local time),5493,9,"7,088","Cronulla Sutherland
SHARKS",4,8,11,"Balmain
TIGERS",2,15,8
0,NSWRL 1987,Round 4,"Saturday, 21st March, 1987",7:00pm (local time),5491,48,"8,628","Canberra
RAIDERS",2,8,8,"North Sydney
BEARS",0,10,9
0,NSWRL 1987,Round 4,"Saturday, 21st March, 1987",7:30pm (local time),5492,27,"11,880","Canterbury Bankstown
BULLDOGS",18,26,11,"Western Suburbs
MAGPIES",10,16,7
0,NSWRL 1987,Round 4,"Sunday, 22nd March, 1987",3:00pm (local time),5494,5,"17,757","Manly Warringah
SEA EAGLES",10,26,9,"Parramatta
EELS",4,4,6
0,NSWRL 1987,Round 4,"Sunday, 22nd March, 1987",3:00pm (local time),5495,44,"6,908","South Sydney
RABBITOHS",,13,15,"Penrith
PANTHERS",,6,12
0,NSWRL 1987,Round 5,"Saturday, 28th March, 1987",3:00pm (local time),5496,7,"9,500","Balmain
TIGERS",6,8,6,"Eastern Suburbs
ROOSTERS",10,21,10
0,NSWRL 1987,Round 5,"Sunday, 29th March, 1987",3:00pm (local time),5497,25,"7,362","North Sydney
BEARS",10,28,8,"Illawarra
STEELERS",8,14,5
0,NSWRL 1987,Round 5,"Sunday, 29th March, 1987",3:00pm (local time),5500,8,"19,171","Parramatta
EELS",8,20,11,"Canterbury Bankstown
BULLDOGS",0,8,8
0,NSWRL 1987,Round 5,"Sunday, 29th March, 1987",3:00pm (local time),5501,3,"5,216","Penrith
PANTHERS",8,8,13,"Cronulla Sutherland
SHARKS",6,10,6
0,NSWRL 1987,Round 5,"Sunday, 29th March, 1987",3:00pm (local time),5499,24,"5,545","St George
DRAGONS",,14,8,"Canberra
RAIDERS",,22,5
0,NSWRL 1987,Round 5,"Sunday, 29th March, 1987",3:00pm (local time),5498,19,"11,258","Western Suburbs
MAGPIES",,11,8,"South Sydney
RABBITOHS",,14,7
0,NSWRL 1987,Round 6,"Saturday, 4th April, 1987",3:00pm (local time),5502,8,"5,870","Penrith
PANTHERS",,23,7,"Eastern Suburbs
ROOSTERS",,12,13
0,NSWRL 1987,Round 6,"Sunday, 5th April, 1987",3:00pm (local time),5507,48,"12,961","Canberra
RAIDERS",,18,13,"Balmain
TIGERS",,26,6
0,NSWRL 1987,Round 6,"Sunday, 5th April, 1987",3:00pm (local time),5504,27,"13,553","Canterbury Bankstown
BULLDOGS",4,18,10,"Manly Warringah
SEA EAGLES",0,6,10
0,NSWRL 1987,Round 6,"Sunday, 5th April, 1987",3:00pm (local time),5505,9,"6,891","Cronulla Sutherland
SHARKS",,34,7,"Western Suburbs
MAGPIES",,22,7
0,NSWRL 1987,Round 6,"Sunday, 5th April, 1987",3:00pm (local time),5503,21,"9,970","Illawarra
STEELERS",,20,4,"St George
DRAGONS",,16,10
0,NSWRL 1987,Round 6,"Sunday, 5th April, 1987",3:00pm (local time),5506,44,"15,248","South Sydney
RABBITOHS",,6,10,"Parramatta
EELS",,19,8
0,NSWRL 1987,Round 7,"Saturday, 11th April, 1987",3:00pm (local time),5508,103,"24,000","North Sydney
BEARS",8,18,10,"St George
DRAGONS",8,16,6
0,NSWRL 1987,Round 7,"Sunday, 12th April, 1987",3:00pm (local time),5510,7,"7,109","Balmain
TIGERS",,29,6,"Illawarra
STEELERS",,8,9
0,NSWRL 1987,Round 7,"Sunday, 12th April, 1987",3:00pm (local time),5509,5,"14,601","Manly Warringah
SEA EAGLES",10,18,14,"South Sydney
RABBITOHS",8,28,7
0,NSWRL 1987,Round 7,"Sunday, 12th April, 1987",3:00pm (local time),5512,8,"14,755","Parramatta
EELS",12,24,8,"Cronulla Sutherland
SHARKS",24,26,7
0,NSWRL 1987,Round 7,"Sunday, 12th April, 1987",3:00pm (local time),5511,3,"5,511","Penrith
PANTHERS",2,4,10,"Canberra
RAIDERS",4,11,10
0,NSWRL 1987,Round 7,"Sunday, 12th April, 1987",3:00pm (local time),5513,19,"6,349","Western Suburbs
MAGPIES",12,17,12,"Eastern Suburbs
ROOSTERS",4,4,6
0,NSWRL 1987,Round 8,"Saturday, 18th April, 1987",3:00pm (local time),5514,44,"4,769","South Sydney
RABBITOHS",6,10,6,"Canterbury Bankstown
BULLDOGS",2,6,7
0,NSWRL 1987,Round 8,"Sunday, 19th April, 1987",3:00pm (local time),5516,48,"6,140","Canberra
RAIDERS",24,46,9,"Western Suburbs
MAGPIES",5,11,4
0,NSWRL 1987,Round 8,"Sunday, 19th April, 1987",3:00pm (local time),5515,21,"6,913","Illawarra
STEELERS",4,8,9,"Penrith
PANTHERS",8,18,11
0,NSWRL 1987,Round 8,"Sunday, 19th April, 1987",3:00pm (local time),5517,25,"14,517","North Sydney
BEARS",,6,8,"Balmain
TIGERS",,26,10
