,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1964,Round 1,"Saturday, 4th April, 1964",3:00pm (local time),12052,5,"13,644","Manly Warringah
SEA EAGLES",5,25,,NEWTOWN,10,19,
0,NSWRFL 1964,Round 1,"Saturday, 4th April, 1964",3:00pm (local time),12054,111,"10,861","Parramatta
EELS",0,25,,CANTERBURY BANKSTOWN,4,4,
0,NSWRFL 1964,Round 1,"Saturday, 4th April, 1964",3:00pm (local time),12053,24,"15,665","St George
DRAGONS",5,10,17,"North Sydney
BEARS",14,21,11
0,NSWRFL 1964,Round 1,"Sunday, 5th April, 1964",3:00pm (local time),12055,7,"14,400","Balmain
TIGERS",3,17,,"Western Suburbs
MAGPIES",7,14,
0,NSWRFL 1964,Round 1,"Sunday, 5th April, 1964",3:00pm (local time),12056,109,"13,643",EASTERN SUBURBS,6,8,17,"South Sydney
RABBITOHS",10,17,10
0,NSWRFL 1964,Round 2,"Saturday, 11th April, 1964",3:00pm (local time),12058,24,"26,393","Balmain
TIGERS",4,12,,"Parramatta
EELS",5,8,
0,NSWRFL 1964,Round 2,"Saturday, 11th April, 1964",3:00pm (local time),12057,25,"12,508","North Sydney
BEARS",5,27,13,"South Sydney
RABBITOHS",14,21,12
0,NSWRFL 1964,Round 2,"Saturday, 11th April, 1964",3:00pm (local time),12059,112,"6,000","Western Suburbs
MAGPIES",7,14,,"Manly Warringah
SEA EAGLES",20,31,
0,NSWRFL 1964,Round 2,"Sunday, 12th April, 1964",3:00pm (local time),12060,27,"13,440",CANTERBURY BANKSTOWN,0,5,,"St George
DRAGONS",10,32,
0,NSWRFL 1964,Round 2,"Sunday, 12th April, 1964",3:00pm (local time),12061,76,"6,973",NEWTOWN,,13,,EASTERN SUBURBS,,8,
0,NSWRFL 1964,Round 3,"Saturday, 18th April, 1964",3:00pm (local time),12062,5,"6,877","Manly Warringah
SEA EAGLES",2,15,,"Parramatta
EELS",12,30,
0,NSWRFL 1964,Round 3,"Saturday, 18th April, 1964",3:00pm (local time),12063,24,"17,778",NEWTOWN,14,19,,"North Sydney
BEARS",11,15,
0,NSWRFL 1964,Round 3,"Saturday, 18th April, 1964",3:00pm (local time),12064,112,"5,146","Western Suburbs
MAGPIES",9,19,,EASTERN SUBURBS,2,16,
