,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2001,Round 1,"Saturday, 17th February, 2001",6:30pm (local time),1578,20,"54,833","Penrith
PANTHERS",0,4,4,"Parramatta
EELS",28,40,6
0,NRL 2001,Round 1,"Saturday, 17th February, 2001",8:30pm (local time),1579,20,"54,833",WESTS TIGERS,4,16,9,"Sydney
ROOSTERS",20,30,4
0,NRL 2001,Round 1,"Saturday, 17th February, 2001",8:30pm (local time),304,14,"21,729","North Queensland
COWBOYS",10,17,8,"Brisbane
BRONCOS",4,18,5
0,NRL 2001,Round 1,"Sunday, 18th February, 2001",2:00pm (local time),1583,30,"15,070","Melbourne
STORM",2,10,7,BULLDOGS,8,14,3
0,NRL 2001,Round 1,"Sunday, 18th February, 2001",4:00pm (local time),1582,6,"11,134","New Zealand
WARRIORS",0,8,11,"Canberra
RAIDERS",14,24,12
0,NRL 2001,Round 1,"Sunday, 18th February, 2001",4:00pm (local time),1581,9,"18,109",SHARKS,0,6,8,"St George Illawarra
DRAGONS",14,30,5
0,NRL 2001,Round 1,"Sunday, 18th February, 2001",6:00pm (local time),1580,11,"18,840","Newcastle
KNIGHTS",2,10,6,NORTHERN EAGLES,0,12,9
0,NRL 2001,Round 2,"Friday, 23rd February, 2001",7:30pm (local time),1584,1,"14,112","Sydney
ROOSTERS",12,18,8,"Newcastle
KNIGHTS",12,25,8
0,NRL 2001,Round 2,"Saturday, 24th February, 2001",5:30pm (local time),1585,8,"13,033","Parramatta
EELS",8,12,12,SHARKS,12,13,11
0,NRL 2001,Round 2,"Saturday, 24th February, 2001",6:30pm (local time),1586,13,"17,345","Brisbane
BRONCOS",18,38,8,"Penrith
PANTHERS",10,22,5
0,NRL 2001,Round 2,"Saturday, 24th February, 2001",7:30pm (local time),137,30,"12,321","Melbourne
STORM",6,28,8,"North Queensland
COWBOYS",22,32,9
0,NRL 2001,Round 2,"Sunday, 25th February, 2001",4:00pm (local time),1587,4,"11,685","Canberra
RAIDERS",12,18,5,BULLDOGS,6,28,6
0,NRL 2001,Round 2,"Sunday, 25th February, 2001",4:00pm (local time),1588,26,"8,012",NORTHERN EAGLES,6,16,7,"New Zealand
WARRIORS",12,24,6
0,NRL 2001,Round 2,"Sunday, 25th February, 2001",6:00pm (local time),1589,1,"12,842","St George Illawarra
DRAGONS",16,24,6,WESTS TIGERS,10,26,8
0,NRL 2001,Round 3,"Friday, 2nd March, 2001",7:30pm (local time),1590,8,"18,119","Parramatta
EELS",12,26,5,"Brisbane
BRONCOS",6,18,3
0,NRL 2001,Round 3,"Saturday, 3rd March, 2001",5:30pm (local time),1592,9,"8,873",SHARKS,8,18,6,"Canberra
RAIDERS",8,12,6
0,NRL 2001,Round 3,"Saturday, 3rd March, 2001",7:30pm (local time),1591,21,"9,480","St George Illawarra
DRAGONS",12,16,7,"Melbourne
STORM",10,20,4
0,NRL 2001,Round 3,"Saturday, 3rd March, 2001",8:30pm (local time),305,14,"19,263","North Queensland
COWBOYS",0,8,5,"Sydney
ROOSTERS",6,32,7
0,NRL 2001,Round 3,"Sunday, 4th March, 2001",4:00pm (local time),1594,3,"12,003","Penrith
PANTHERS",18,34,8,NORTHERN EAGLES,24,42,10
0,NRL 2001,Round 3,"Sunday, 4th March, 2001",4:00pm (local time),1593,19,"8,899",WESTS TIGERS,14,29,12,"New Zealand
WARRIORS",6,10,5
0,NRL 2001,Round 3,"Sunday, 4th March, 2001",6:00pm (local time),1595,10,"18,109",BULLDOGS,12,28,6,"Newcastle
KNIGHTS",14,28,9
0,NRL 2001,Round 4,"Friday, 9th March, 2001",7:30pm (local time),1596,6,"8,730","New Zealand
WARRIORS",8,34,10,"St George Illawarra
DRAGONS",6,6,4
0,NRL 2001,Round 4,"Friday, 9th March, 2001",7:30pm (local time),1597,11,"11,861","Newcastle
KNIGHTS",26,32,6,"Parramatta
EELS",2,14,8
0,NRL 2001,Round 4,"Saturday, 10th March, 2001",4:30pm (local time),1599,13,"12,484","Brisbane
BRONCOS",18,24,10,WESTS TIGERS,2,6,6
0,NRL 2001,Round 4,"Saturday, 10th March, 2001",7:30pm (local time),1598,10,"14,302",BULLDOGS,20,38,9,NORTHERN EAGLES,0,18,7
0,NRL 2001,Round 4,"Saturday, 10th March, 2001",8:30pm (local time),139,29,"13,500","North Queensland
COWBOYS",6,18,6,"Penrith
PANTHERS",18,32,6
0,NRL 2001,Round 4,"Sunday, 11th March, 2001",4:00pm (local time),1601,30,"10,428","Melbourne
STORM",12,34,9,SHARKS,6,24,5
0,NRL 2001,Round 4,"Sunday, 11th March, 2001",6:00pm (local time),1600,1,"7,426","Sydney
ROOSTERS",2,24,8,"Canberra
RAIDERS",11,17,6
0,NRL 2001,Round 5,"Friday, 16th March, 2001",7:30pm (local time),1602,13,"22,546","Brisbane
BRONCOS",14,42,7,"Newcastle
KNIGHTS",8,8,6
0,NRL 2001,Round 5,"Saturday, 17th March, 2001",5:30pm (local time),1603,5,"9,146",NORTHERN EAGLES,18,31,4,"Sydney
ROOSTERS",14,30,5
0,NRL 2001,Round 5,"Saturday, 17th March, 2001",7:30pm (local time),1604,3,"16,010","Penrith
PANTHERS",10,20,9,BULLDOGS,14,32,5
0,NRL 2001,Round 5,"Saturday, 17th March, 2001",7:30pm (local time),140,9,"10,250",SHARKS,6,24,8,"North Queensland
COWBOYS",10,16,6
0,NRL 2001,Round 5,"Sunday, 18th March, 2001",4:00pm (local time),1605,8,"12,141","Parramatta
EELS",14,30,6,"New Zealand
WARRIORS",6,24,7
0,NRL 2001,Round 5,"Sunday, 18th March, 2001",4:00pm (local time),1607,7,"11,206",WESTS TIGERS,22,40,9,"Melbourne
STORM",10,10,4
0,NRL 2001,Round 5,"Sunday, 18th March, 2001",6:00pm (local time),1606,4,"10,187","Canberra
RAIDERS",14,32,4,"St George Illawarra
DRAGONS",12,22,5
0,NRL 2001,Round 6,"Friday, 23rd March, 2001",7:30pm (local time),1608,1,"10,429","St George Illawarra
DRAGONS",24,48,9,NORTHERN EAGLES,0,18,9
0,NRL 2001,Round 6,"Saturday, 24th March, 2001",8:30pm (local time),1609,6,"13,921","New Zealand
WARRIORS",12,13,7,"Brisbane
BRONCOS",6,12,3
0,NRL 2001,Round 6,"Saturday, 24th March, 2001",7:30pm (local time),1610,3,"14,069","Penrith
PANTHERS",12,12,3,SHARKS,12,31,9
0,NRL 2001,Round 6,"Saturday, 24th March, 2001",8:30pm (local time),306,14,"12,357","North Queensland
COWBOYS",20,24,11,WESTS TIGERS,4,10,7
0,NRL 2001,Round 6,"Sunday, 25th March, 2001",2:00pm (local time),1611,4,"12,405","Canberra
RAIDERS",14,22,10,"Parramatta
EELS",0,6,3
0,NRL 2001,Round 6,"Sunday, 25th March, 2001",2:00pm (local time),1613,30,"10,757","Melbourne
STORM",0,28,3,"Newcastle
KNIGHTS",30,36,2
0,NRL 2001,Round 6,"Sunday, 25th March, 2001",2:00pm (local time),1612,1,"15,251","Sydney
ROOSTERS",14,38,8,BULLDOGS,6,12,10
0,NRL 2001,Round 7,"Friday, 30th March, 2001",7:30pm (local time),1614,10,"16,642",BULLDOGS,6,6,3,"Brisbane
BRONCOS",12,34,5
0,NRL 2001,Round 7,"Saturday, 31st March, 2001",5:30pm (local time),1615,11,"15,894","Newcastle
KNIGHTS",21,45,8,"New Zealand
WARRIORS",8,24,8
0,NRL 2001,Round 7,"Saturday, 31st March, 2001",7:30pm (local time),1616,8,"12,078","Parramatta
EELS",18,42,6,"Melbourne
STORM",0,18,4
0,NRL 2001,Round 7,"Sunday, 1st April, 2001",2:00pm (local time),1618,26,"10,968",NORTHERN EAGLES,0,22,4,SHARKS,22,28,5
0,NRL 2001,Round 7,"Sunday, 1st April, 2001",2:00pm (local time),142,21,"9,583","St George Illawarra
DRAGONS",36,48,4,"North Queensland
COWBOYS",0,12,4
0,NRL 2001,Round 7,"Sunday, 1st April, 2001",2:00pm (local time),1617,19,"6,795",WESTS TIGERS,12,26,7,"Canberra
RAIDERS",14,24,4
0,NRL 2001,Round 7,"Monday, 2nd April, 2001",7:30pm (local time),1619,1,"9,878","Sydney
ROOSTERS",6,10,8,"Penrith
PANTHERS",22,24,9
0,NRL 2001,Round 8,"Friday, 6th April, 2001",7:30pm (local time),1620,5,"9,304",NORTHERN EAGLES,20,38,7,WESTS TIGERS,18,22,6
0,NRL 2001,Round 8,"Saturday, 7th April, 2001",7:30pm (local time),1622,18,"27,724",BULLDOGS,14,24,3,"New Zealand
WARRIORS",2,24,3
0,NRL 2001,Round 8,"Saturday, 7th April, 2001",7:30pm (local time),307,14,"12,949","North Queensland
COWBOYS",4,14,6,"Parramatta
EELS",12,14,9
0,NRL 2001,Round 8,"Saturday, 7th April, 2001",7:30pm (local time),1621,9,"15,113",SHARKS,13,13,6,"Sydney
ROOSTERS",0,22,5
0,NRL 2001,Round 8,"Sunday, 8th April, 2001",2:00pm (local time),1625,13,"17,809","Brisbane
BRONCOS",6,18,4,"Melbourne
STORM",12,16,3
0,NRL 2001,Round 8,"Sunday, 8th April, 2001",2:00pm (local time),1624,4,"10,993","Canberra
RAIDERS",12,20,4,"Newcastle
KNIGHTS",12,22,5
0,NRL 2001,Round 8,"Sunday, 8th April, 2001",2:00pm (local time),1623,3,"12,744","Penrith
PANTHERS",14,14,6,"St George Illawarra
DRAGONS",24,42,3
0,NRL 2001,Round 9,"Friday, 13th April, 2001",6:30pm (local time),1627,30,"12,489","Melbourne
STORM",12,52,7,NORTHERN EAGLES,12,18,5
