,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1974,Round 1,"Saturday, 30th March, 1974",2:30pm (local time),13290,109,"7,043","Eastern Suburbs
ROOSTERS",21,31,5,"Penrith
PANTHERS",0,6,7
0,NSWRFL 1974,Round 1,"Saturday, 30th March, 1974",2:30pm (local time),13291,76,"3,849","Newtown
JETS",5,10,14,"Cronulla Sutherland
SHARKS",2,2,6
0,NSWRFL 1974,Round 1,"Sunday, 31st March, 1974",2:30pm (local time),13293,27,"8,108",CANTERBURY BANKSTOWN,10,16,6,"South Sydney
RABBITOHS",3,15,9
0,NSWRFL 1974,Round 1,"Sunday, 31st March, 1974",2:30pm (local time),13294,25,"9,264","North Sydney
BEARS",12,27,10,"Manly Warringah
SEA EAGLES",0,15,6
0,NSWRFL 1974,Round 1,"Sunday, 31st March, 1974",2:30pm (local time),13292,111,"10,300","Parramatta
EELS",12,12,9,"St George
DRAGONS",13,25,14
0,NSWRFL 1974,Round 1,"Sunday, 31st March, 1974",2:30pm (local time),13295,110,"5,114","Western Suburbs
MAGPIES",21,62,6,"Balmain
TIGERS",0,5,7
0,NSWRFL 1974,Round 2,"Saturday, 6th April, 1974",2:30pm (local time),13297,109,"9,241","Eastern Suburbs
ROOSTERS",19,44,5,"Cronulla Sutherland
SHARKS",5,13,7
0,NSWRFL 1974,Round 2,"Saturday, 6th April, 1974",2:30pm (local time),13296,76,"3,278","Newtown
JETS",13,36,12,"Balmain
TIGERS",4,4,7
0,NSWRFL 1974,Round 2,"Sunday, 7th April, 1974",2:30pm (local time),13300,27,"13,017",CANTERBURY BANKSTOWN,9,17,11,"St George
DRAGONS",4,9,13
0,NSWRFL 1974,Round 2,"Sunday, 7th April, 1974",2:30pm (local time),13298,5,"10,003","Manly Warringah
SEA EAGLES",14,44,7,"Parramatta
EELS",2,8,13
0,NSWRFL 1974,Round 2,"Sunday, 7th April, 1974",2:30pm (local time),13299,3,"6,151","Penrith
PANTHERS",13,18,10,"South Sydney
RABBITOHS",15,40,9
0,NSWRFL 1974,Round 2,"Sunday, 7th April, 1974",2:30pm (local time),13301,110,"8,100","Western Suburbs
MAGPIES",9,18,9,"North Sydney
BEARS",2,18,15
0,NSWRFL 1974,Round 3,"Saturday, 13th April, 1974",2:30pm (local time),13302,23,"14,494","St George
DRAGONS",10,23,10,"Manly Warringah
SEA EAGLES",17,35,6
0,NSWRFL 1974,Round 3,"Saturday, 13th April, 1974",2:30pm (local time),13303,44,"8,569","South Sydney
RABBITOHS",9,24,12,"Cronulla Sutherland
SHARKS",14,26,4
0,NSWRFL 1974,Round 3,"Sunday, 14th April, 1974",2:30pm (local time),13305,25,"8,631","North Sydney
BEARS",2,2,9,"Newtown
JETS",7,7,9
0,NSWRFL 1974,Round 3,"Sunday, 14th April, 1974",2:30pm (local time),13304,111,"10,042","Parramatta
EELS",7,15,,"Western Suburbs
MAGPIES",7,11,
