,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRL 1994,Round 1,"Friday, 11th March, 1994",,6547,1,"18,210","Eastern Suburbs
ROOSTERS",,18,7,"St George
DRAGONS",,24,7
0,NSWRL 1994,Round 1,"Saturday, 12th March, 1994",,6548,7,"8,119","Balmain
TIGERS",,22,7,"North Sydney
BEARS",,33,5
0,NSWRL 1994,Round 1,"Saturday, 12th March, 1994",,6549,13,"31,701","Brisbane
BRONCOS",,16,4,"Parramatta
EELS",,16,4
0,NSWRL 1994,Round 1,"Saturday, 12th March, 1994",,6550,9,"12,850","Cronulla Sutherland
SHARKS",,24,4,"Canberra
RAIDERS",,16,4
0,NSWRL 1994,Round 1,"Sunday, 13th March, 1994",,6554,5,"17,782","Manly Warringah
SEA EAGLES",,20,7,"Canterbury Bankstown
BULLDOGS",,26,7
0,NSWRL 1994,Round 1,"Sunday, 13th March, 1994",,6551,3,"6,864","Penrith
PANTHERS",,18,6,"Gold Coast
SEAGULLS",,18,8
0,NSWRL 1994,Round 1,"Sunday, 13th March, 1994",,6553,1,"12,614","South Sydney
RABBITOHS",6,14,4,"Newcastle
KNIGHTS",21,43,12
0,NSWRL 1994,Round 1,"Sunday, 13th March, 1994",,6552,19,"6,101","Western Suburbs
MAGPIES",,20,8,"Illawarra
STEELERS",,14,8
0,NSWRL 1994,Round 2,"Friday, 18th March, 1994",,6555,4,"15,282","Canberra
RAIDERS",,46,10,"South Sydney
RABBITOHS",,16,10
0,NSWRL 1994,Round 2,"Friday, 18th March, 1994",,6556,28,"22,688","Gold Coast
SEAGULLS",8,25,5,"Brisbane
BRONCOS",0,12,2
0,NSWRL 1994,Round 2,"Saturday, 19th March, 1994",,6557,25,"6,549","North Sydney
BEARS",,26,8,"Eastern Suburbs
ROOSTERS",,8,1
0,NSWRL 1994,Round 2,"Sunday, 20th March, 1994",,6560,27,"11,807","Canterbury Bankstown
BULLDOGS",,14,7,"Cronulla Sutherland
SHARKS",,15,7
0,NSWRL 1994,Round 2,"Sunday, 20th March, 1994",,6558,21,"10,268","Illawarra
STEELERS",,18,10,"Manly Warringah
SEA EAGLES",,18,7
0,NSWRL 1994,Round 2,"Sunday, 20th March, 1994",,6559,11,"16,668","Newcastle
KNIGHTS",,18,9,"Western Suburbs
MAGPIES",,19,13
0,NSWRL 1994,Round 2,"Sunday, 20th March, 1994",,6562,8,"14,308","Parramatta
EELS",,12,12,"Balmain
TIGERS",,14,8
0,NSWRL 1994,Round 2,"Sunday, 20th March, 1994",,6561,23,"9,229","St George
DRAGONS",,6,9,"Penrith
PANTHERS",,8,6
0,NSWRL 1994,Round 3,"Friday, 25th March, 1994",,6563,13,"37,749","Brisbane
BRONCOS",,18,7,"St George
DRAGONS",,22,6
0,NSWRL 1994,Round 3,"Saturday, 26th March, 1994",,6565,9,"13,150","Cronulla Sutherland
SHARKS",,6,4,"Illawarra
STEELERS",,20,8
0,NSWRL 1994,Round 3,"Saturday, 26th March, 1994",,6564,5,"7,349","Manly Warringah
SEA EAGLES",,66,8,"Western Suburbs
MAGPIES",,8,11
0,NSWRL 1994,Round 3,"Saturday, 26th March, 1994",,6566,8,"11,405","Parramatta
EELS",,14,7,"North Sydney
BEARS",,16,6
0,NSWRL 1994,Round 3,"Sunday, 27th March, 1994",,6567,7,"5,919","Balmain
TIGERS",,40,8,"Gold Coast
SEAGULLS",,18,6
0,NSWRL 1994,Round 3,"Sunday, 27th March, 1994",,6568,4,"14,533","Canberra
RAIDERS",,34,7,"Newcastle
KNIGHTS",,8,13
0,NSWRL 1994,Round 3,"Sunday, 27th March, 1994",,6570,3,"14,090","Penrith
PANTHERS",,14,9,"Eastern Suburbs
ROOSTERS",,4,8
0,NSWRL 1994,Round 3,"Sunday, 27th March, 1994",,6569,1,"10,310","South Sydney
RABBITOHS",,16,6,"Canterbury Bankstown
BULLDOGS",,23,10
0,NSWRL 1994,Round 4,"Friday, 1st April, 1994",,6571,1,"20,216","Eastern Suburbs
ROOSTERS",,12,3,"Brisbane
BRONCOS",,44,4
0,NSWRL 1994,Round 4,"Saturday, 2nd April, 1994",,6572,23,"10,201","St George
DRAGONS",,46,8,"Balmain
TIGERS",,6,7
0,NSWRL 1994,Round 4,"Sunday, 3rd April, 1994",,6573,34,"9,395","Gold Coast
SEAGULLS",,24,6,"Parramatta
EELS",,26,4
