,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1932,Round 1,"Saturday, 16th April, 1932",3:15pm (local time),9558,150,,"Balmain
TIGERS",5,11,,"St George
DRAGONS",4,4,
0,NSWRFL 1932,Round 1,"Saturday, 16th April, 1932",3:15pm (local time),9557,154,"2,000",NEWTOWN,3,16,,UNIVERSITY,6,17,
0,NSWRFL 1932,Round 1,"Saturday, 16th April, 1932",3:15pm (local time),9560,25,"4,000",NORTH SYDNEY,5,7,,EASTERN SUBURBS,5,15,
0,NSWRFL 1932,Round 1,"Saturday, 16th April, 1932",3:15pm (local time),9559,109,"15,555","Western Suburbs
MAGPIES",9,13,,"South Sydney
RABBITOHS",7,12,
0,NSWRFL 1932,Round 2,"Saturday, 23rd April, 1932",3:15pm (local time),9562,150,"3,000","Balmain
TIGERS",8,8,,"Western Suburbs
MAGPIES",3,19,
0,NSWRFL 1932,Round 2,"Saturday, 23rd April, 1932",3:15pm (local time),9563,109,"6,093",EASTERN SUBURBS,3,21,,UNIVERSITY,2,2,
0,NSWRFL 1932,Round 2,"Saturday, 23rd April, 1932",3:15pm (local time),9561,112,,NEWTOWN,12,14,,"South Sydney
RABBITOHS",17,19,
0,NSWRFL 1932,Round 2,"Saturday, 23rd April, 1932",3:15pm (local time),9564,154,"4,000","St George
DRAGONS",6,14,,NORTH SYDNEY,0,5,
0,NSWRFL 1932,Round 3,"Monday, 25th April, 1932",3:15pm (local time),9567,150,"4,000","Balmain
TIGERS",7,12,,"South Sydney
RABBITOHS",8,26,
0,NSWRFL 1932,Round 3,"Monday, 25th April, 1932",3:15pm (local time),9568,109,"12,055",EASTERN SUBURBS,13,28,,NEWTOWN,2,12,
0,NSWRFL 1932,Round 3,"Monday, 25th April, 1932",3:15pm (local time),9565,25,,NORTH SYDNEY,2,10,,"Western Suburbs
MAGPIES",9,25,
0,NSWRFL 1932,Round 3,"Monday, 25th April, 1932",3:15pm (local time),9566,154,"6,000","St George
DRAGONS",7,23,,UNIVERSITY,7,7,
0,NSWRFL 1932,Round 4,"Saturday, 21st May, 1932",3:15pm (local time),9570,150,"4,000","Balmain
TIGERS",6,11,,NEWTOWN,14,36,
0,NSWRFL 1932,Round 4,"Saturday, 21st May, 1932",3:15pm (local time),9569,25,"5,000",NORTH SYDNEY,4,7,,"South Sydney
RABBITOHS",12,32,
0,NSWRFL 1932,Round 4,"Saturday, 21st May, 1932",3:15pm (local time),9572,109,"10,000","St George
DRAGONS",4,7,,EASTERN SUBURBS,8,23,
0,NSWRFL 1932,Round 4,"Saturday, 21st May, 1932",3:15pm (local time),9571,112,,"Western Suburbs
MAGPIES",15,35,,UNIVERSITY,5,13,
0,NSWRFL 1932,Round 5,"Saturday, 11th June, 1932",3:15pm (local time),9575,109,"13,083",EASTERN SUBURBS,11,24,,"Western Suburbs
MAGPIES",3,13,
0,NSWRFL 1932,Round 5,"Saturday, 11th June, 1932",3:15pm (local time),9573,158,,NEWTOWN,16,23,,"St George
DRAGONS",7,15,
0,NSWRFL 1932,Round 5,"Saturday, 11th June, 1932",3:15pm (local time),9576,25,"4,000",NORTH SYDNEY,18,26,,"Balmain
TIGERS",5,8,
