,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1943,Round 1,"Saturday, 24th April, 1943",3:15pm (local time),10209,7,"5,050","Balmain
TIGERS",13,13,,"Western Suburbs
MAGPIES",3,9,
0,NSWRFL 1943,Round 1,"Saturday, 24th April, 1943",3:15pm (local time),10210,109,"3,260",EASTERN SUBURBS,0,8,,CANTERBURY BANKSTOWN,3,16,
0,NSWRFL 1943,Round 1,"Saturday, 24th April, 1943",3:15pm (local time),10207,76,"6,000",NEWTOWN,7,29,,"South Sydney
RABBITOHS",7,12,
0,NSWRFL 1943,Round 1,"Saturday, 24th April, 1943",3:15pm (local time),10208,24,"16,480",NORTH SYDNEY,8,18,,"St George
DRAGONS",16,19,
0,NSWRFL 1943,Round 2,"Saturday, 1st May, 1943",3:15pm (local time),10211,24,"13,109",CANTERBURY BANKSTOWN,3,3,,NORTH SYDNEY,4,9,
0,NSWRFL 1943,Round 2,"Saturday, 1st May, 1943",3:15pm (local time),10214,76,"3,050",NEWTOWN,3,22,,EASTERN SUBURBS,3,3,
0,NSWRFL 1943,Round 2,"Saturday, 1st May, 1943",3:15pm (local time),10213,109,"4,499","South Sydney
RABBITOHS",0,12,,"Balmain
TIGERS",0,0,
0,NSWRFL 1943,Round 2,"Saturday, 1st May, 1943",3:15pm (local time),10212,112,"3,500","Western Suburbs
MAGPIES",0,3,,"St George
DRAGONS",7,12,
0,NSWRFL 1943,Round 3,"Saturday, 8th May, 1943",3:15pm (local time),10217,27,"8,300",CANTERBURY BANKSTOWN,6,6,,NEWTOWN,10,33,
0,NSWRFL 1943,Round 3,"Saturday, 8th May, 1943",3:15pm (local time),10218,109,"3,800",EASTERN SUBURBS,11,19,,"Balmain
TIGERS",2,7,
0,NSWRFL 1943,Round 3,"Saturday, 8th May, 1943",3:15pm (local time),10215,25,"7,300",NORTH SYDNEY,5,11,,"Western Suburbs
MAGPIES",4,14,
0,NSWRFL 1943,Round 3,"Saturday, 8th May, 1943",3:15pm (local time),10216,24,"19,300","St George
DRAGONS",8,24,,"South Sydney
RABBITOHS",3,6,
0,NSWRFL 1943,Round 4,"Saturday, 15th May, 1943",3:15pm (local time),10219,7,"4,850","Balmain
TIGERS",8,19,,NEWTOWN,5,7,
0,NSWRFL 1943,Round 4,"Saturday, 15th May, 1943",3:15pm (local time),10220,27,"3,500",CANTERBURY BANKSTOWN,0,0,,"Western Suburbs
MAGPIES",0,11,
0,NSWRFL 1943,Round 4,"Saturday, 15th May, 1943",3:15pm (local time),10222,24,"8,839","St George
DRAGONS",0,0,,EASTERN SUBURBS,12,20,
0,NSWRFL 1943,Round 4,"Saturday, 15th May, 1943",3:15pm (local time),10221,109,"4,000","South Sydney
RABBITOHS",5,5,,NORTH SYDNEY,0,2,
0,NSWRFL 1943,Round 5,"Saturday, 22nd May, 1943",3:15pm (local time),10224,7,"3,671","Balmain
TIGERS",2,14,,CANTERBURY BANKSTOWN,9,11,
0,NSWRFL 1943,Round 5,"Saturday, 22nd May, 1943",3:15pm (local time),10226,25,"5,600",NORTH SYDNEY,4,18,,EASTERN SUBURBS,5,10,
0,NSWRFL 1943,Round 5,"Saturday, 22nd May, 1943",3:15pm (local time),10225,24,"21,600","St George
DRAGONS",4,16,,NEWTOWN,7,15,
0,NSWRFL 1943,Round 5,"Saturday, 22nd May, 1943",3:15pm (local time),10223,109,"3,200","South Sydney
RABBITOHS",10,17,,"Western Suburbs
MAGPIES",7,7,
0,NSWRFL 1943,Round 6,"Saturday, 29th May, 1943",3:15pm (local time),10228,27,"3,013",CANTERBURY BANKSTOWN,0,3,,"South Sydney
RABBITOHS",5,13,
0,NSWRFL 1943,Round 6,"Saturday, 29th May, 1943",3:15pm (local time),10229,109,"3,500",EASTERN SUBURBS,5,7,,"Western Suburbs
MAGPIES",2,2,
0,NSWRFL 1943,Round 6,"Saturday, 29th May, 1943",3:15pm (local time),10227,76,"7,000",NEWTOWN,5,5,,NORTH SYDNEY,0,5,
0,NSWRFL 1943,Round 6,"Saturday, 29th May, 1943",3:15pm (local time),10230,24,"20,200","St George
DRAGONS",0,6,,"Balmain
TIGERS",3,8,
0,NSWRFL 1943,Round 7,"Saturday, 5th June, 1943",3:15pm (local time),10232,27,"6,840",CANTERBURY BANKSTOWN,0,5,,"St George
DRAGONS",6,13,
0,NSWRFL 1943,Round 7,"Saturday, 5th June, 1943",3:15pm (local time),10233,24,"23,150",EASTERN SUBURBS,8,8,,"South Sydney
RABBITOHS",2,6,
0,NSWRFL 1943,Round 7,"Saturday, 5th June, 1943",3:15pm (local time),10231,76,"8,000",NEWTOWN,2,14,,"Western Suburbs
MAGPIES",3,10,
0,NSWRFL 1943,Round 7,"Saturday, 5th June, 1943",3:15pm (local time),10234,25,"11,800",NORTH SYDNEY,2,7,,"Balmain
TIGERS",5,7,
0,NSWRFL 1943,Round 8,"Saturday, 19th June, 1943",3:15pm (local time),10236,7,"6,379","Balmain
TIGERS",4,14,,"South Sydney
RABBITOHS",0,0,
0,NSWRFL 1943,Round 8,"Saturday, 19th June, 1943",3:15pm (local time),10237,24,"21,700",EASTERN SUBURBS,7,7,,NEWTOWN,10,13,
0,NSWRFL 1943,Round 8,"Saturday, 19th June, 1943",3:15pm (local time),10238,25,"6,600",NORTH SYDNEY,10,36,,CANTERBURY BANKSTOWN,2,11,
0,NSWRFL 1943,Round 8,"Saturday, 19th June, 1943",3:15pm (local time),10235,157,"8,000","St George
DRAGONS",13,15,,"Western Suburbs
MAGPIES",7,12,
