,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1939,Round 1,"Saturday, 22nd April, 1939",3:15pm (local time),9970,7,,"Balmain
TIGERS",3,13,,NEWTOWN,7,9,
0,NSWRFL 1939,Round 1,"Saturday, 22nd April, 1939",3:15pm (local time),9972,24,"10,000",EASTERN SUBURBS,7,20,,CANTERBURY BANKSTOWN,7,9,
0,NSWRFL 1939,Round 1,"Saturday, 22nd April, 1939",3:15pm (local time),9969,154,,"St George
DRAGONS",16,33,,"South Sydney
RABBITOHS",2,15,
0,NSWRFL 1939,Round 1,"Saturday, 22nd April, 1939",3:15pm (local time),9971,112,"2,000","Western Suburbs
MAGPIES",0,8,,NORTH SYDNEY,10,15,
0,NSWRFL 1939,Round 2,"Tuesday, 25th April, 1939",3:15pm (local time),9975,27,"6,500",CANTERBURY BANKSTOWN,0,10,,"Balmain
TIGERS",17,30,
0,NSWRFL 1939,Round 2,"Tuesday, 25th April, 1939",3:15pm (local time),9973,76,"6,000",NEWTOWN,10,10,,"St George
DRAGONS",8,32,
0,NSWRFL 1939,Round 2,"Tuesday, 25th April, 1939",3:15pm (local time),9976,24,"12,000",NORTH SYDNEY,2,7,,EASTERN SUBURBS,11,27,
0,NSWRFL 1939,Round 2,"Tuesday, 25th April, 1939",3:15pm (local time),9974,109,"3,000","South Sydney
RABBITOHS",8,8,,"Western Suburbs
MAGPIES",2,6,
0,NSWRFL 1939,Round 3,"Saturday, 29th April, 1939",3:15pm (local time),9978,7,"5,000","Balmain
TIGERS",12,34,,NORTH SYDNEY,0,0,
0,NSWRFL 1939,Round 3,"Saturday, 29th April, 1939",3:15pm (local time),9979,24,"9,000",CANTERBURY BANKSTOWN,6,17,,"St George
DRAGONS",2,7,
0,NSWRFL 1939,Round 3,"Saturday, 29th April, 1939",3:15pm (local time),9980,109,,EASTERN SUBURBS,6,9,,"Western Suburbs
MAGPIES",2,2,
0,NSWRFL 1939,Round 3,"Saturday, 29th April, 1939",3:15pm (local time),9977,76,"6,000",NEWTOWN,10,2,,"South Sydney
RABBITOHS",8,24,
0,NSWRFL 1939,Round 4,"Saturday, 6th May, 1939",3:15pm (local time),9982,27,"3,000",CANTERBURY BANKSTOWN,6,14,,NEWTOWN,5,5,
0,NSWRFL 1939,Round 4,"Saturday, 6th May, 1939",3:15pm (local time),9983,24,"8,000",EASTERN SUBURBS,0,0,,"South Sydney
RABBITOHS",7,12,
