,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2008,Round 1,"Friday, 14th March, 2008",7:30pm (local time),8001,20,"29,386","South Sydney
RABBITOHS",4,20,7,"Sydney
ROOSTERS",24,34,3
0,NRL 2008,Round 1,"Friday, 14th March, 2008",7:30pm (local time),8000,149,"26,974","Gold Coast
TITANS",22,36,9,"North Queensland
COWBOYS",12,18,6
0,NRL 2008,Round 1,"Saturday, 15th March, 2008",5:30pm (local time),8002,20,"25,065","Parramatta
EELS",0,28,7,BULLDOGS,20,20,6
0,NRL 2008,Round 1,"Saturday, 15th March, 2008",7:30pm (local time),8003,5,"15,424","Manly Warringah
SEA EAGLES",6,10,11,"Cronulla Sutherland
SHARKS",8,16,10
0,NRL 2008,Round 1,"Saturday, 15th March, 2008",7:30pm (local time),8004,11,"17,233","Newcastle
KNIGHTS",10,30,9,"Canberra
RAIDERS",4,14,10
0,NRL 2008,Round 1,"Sunday, 16th March, 2008",1:00pm (local time),8005,1097,"31,250","Brisbane
BRONCOS",22,48,8,"Penrith
PANTHERS",6,12,4
0,NRL 2008,Round 1,"Sunday, 16th March, 2008",3:00pm (local time),8006,1,"18,211",WESTS TIGERS,18,24,5,"St George Illawarra
DRAGONS",4,16,9
0,NRL 2008,Round 1,"Monday, 17th March, 2008",7:00pm (local time),8007,30,"20,084","Melbourne
STORM",16,32,12,WARRIORS,12,18,7
0,NRL 2008,Round 2,"Friday, 21st March, 2008",7:30pm (local time),14482,20,"21,839","South Sydney
RABBITOHS",12,12,7,BULLDOGS,6,25,10
0,NRL 2008,Round 2,"Friday, 21st March, 2008",7:30pm (local time),14481,1,"18,724","Sydney
ROOSTERS",14,14,7,"Brisbane
BRONCOS",8,20,9
0,NRL 2008,Round 2,"Saturday, 22nd March, 2008",5:30pm (local time),14483,3,"7,503","Penrith
PANTHERS",16,16,4,"Canberra
RAIDERS",14,20,5
0,NRL 2008,Round 2,"Saturday, 22nd March, 2008",7:30pm (local time),14484,11,"18,117","Newcastle
KNIGHTS",2,13,9,"Manly Warringah
SEA EAGLES",6,12,7
0,NRL 2008,Round 2,"Saturday, 22nd March, 2008",8:30pm (local time),14485,14,"20,655","North Queensland
COWBOYS",4,10,7,WESTS TIGERS,14,30,11
0,NRL 2008,Round 2,"Sunday, 23rd March, 2008",4:00pm (local time),14486,6,"15,250",WARRIORS,12,30,4,"Parramatta
EELS",6,16,8
0,NRL 2008,Round 2,"Sunday, 23rd March, 2008",3:00pm (local time),14487,12,"10,720","Melbourne
STORM",12,16,4,"Cronulla Sutherland
SHARKS",14,17,9
0,NRL 2008,Round 2,"Monday, 24th March, 2008",7:00pm (local time),14488,21,"10,521","St George Illawarra
DRAGONS",6,30,7,"Gold Coast
TITANS",6,12,5
0,NRL 2008,Round 3,"Friday, 28th March, 2008",7:30pm (local time),14490,8,"15,176","Parramatta
EELS",20,24,9,"Newcastle
KNIGHTS",12,23,8
0,NRL 2008,Round 3,"Friday, 28th March, 2008",7:30pm (local time),14489,1097,"50,612","Brisbane
BRONCOS",18,36,8,"North Queensland
COWBOYS",2,2,7
0,NRL 2008,Round 3,"Saturday, 29th March, 2008",5:30pm (local time),14491,1,"12,137","Sydney
ROOSTERS",8,10,10,"Melbourne
STORM",0,6,11
0,NRL 2008,Round 3,"Saturday, 29th March, 2008",7:30pm (local time),14492,4,"14,400","Canberra
RAIDERS",12,21,7,"St George Illawarra
DRAGONS",14,14,5
0,NRL 2008,Round 3,"Saturday, 29th March, 2008",8:30pm (local time),14493,149,"19,050","Gold Coast
TITANS",0,18,7,"Cronulla Sutherland
SHARKS",4,4,11
0,NRL 2008,Round 3,"Sunday, 30th March, 2008",2:00pm (local time),14494,3,"10,839","Penrith
PANTHERS",22,26,8,"South Sydney
RABBITOHS",6,22,10
0,NRL 2008,Round 3,"Sunday, 30th March, 2008",3:00pm (local time),14495,20,"21,546",BULLDOGS,10,32,7,WESTS TIGERS,12,12,3
0,NRL 2008,Round 3,"Monday, 31st March, 2008",7:00pm (local time),14496,5,"10,175","Manly Warringah
SEA EAGLES",22,52,8,WARRIORS,6,6,6
0,NRL 2008,Round 4,"Friday, 4th April, 2008",7:30pm (local time),14498,20,"36,526",BULLDOGS,0,12,5,"Sydney
ROOSTERS",20,40,8
0,NRL 2008,Round 4,"Friday, 4th April, 2008",7:30pm (local time),14497,12,"13,831","Melbourne
STORM",18,28,5,"Brisbane
BRONCOS",4,8,7
0,NRL 2008,Round 4,"Saturday, 5th April, 2008",5:30pm (local time),14499,20,"15,318","St George Illawarra
DRAGONS",4,16,4,"Cronulla Sutherland
SHARKS",6,18,7
