,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1965,Round 1,"Saturday, 3rd April, 1965",3:00pm (local time),12146,27,"6,355",CANTERBURY BANKSTOWN,5,16,7,"South Sydney
RABBITOHS",2,6,12
0,NSWRFL 1965,Round 1,"Saturday, 3rd April, 1965",3:00pm (local time),12147,111,"7,639","Parramatta
EELS",6,9,19,NEWTOWN,4,9,15
0,NSWRFL 1965,Round 1,"Saturday, 3rd April, 1965",3:00pm (local time),12148,24,"17,748","Western Suburbs
MAGPIES",9,9,,"St George
DRAGONS",0,13,
0,NSWRFL 1965,Round 1,"Sunday, 4th April, 1965",3:00pm (local time),12149,109,"6,823",EASTERN SUBURBS,2,5,,"Manly Warringah
SEA EAGLES",13,26,
0,NSWRFL 1965,Round 1,"Sunday, 4th April, 1965",3:00pm (local time),12150,25,"13,377","North Sydney
BEARS",,14,21,"Balmain
TIGERS",,14,16
0,NSWRFL 1965,Round 2,"Saturday, 10th April, 1965",3:00pm (local time),12152,7,"8,404","Balmain
TIGERS",7,17,,EASTERN SUBURBS,2,2,
0,NSWRFL 1965,Round 2,"Saturday, 10th April, 1965",3:00pm (local time),12151,24,"12,091",NEWTOWN,0,0,,"St George
DRAGONS",0,11,
0,NSWRFL 1965,Round 2,"Sunday, 11th April, 1965",3:00pm (local time),12153,111,"10,899","Parramatta
EELS",,6,,"North Sydney
BEARS",,29,
0,NSWRFL 1965,Round 2,"Sunday, 11th April, 1965",3:00pm (local time),12154,109,"7,088","Western Suburbs
MAGPIES",6,15,13,CANTERBURY BANKSTOWN,11,18,11
0,NSWRFL 1965,Round 2,"Sunday, 18th April, 1965",3:00pm (local time),12155,44,"16,758","South Sydney
RABBITOHS",4,4,21,"Manly Warringah
SEA EAGLES",2,17,13
0,NSWRFL 1965,Round 3,"Saturday, 24th April, 1965",3:00pm (local time),12157,27,"5,490",CANTERBURY BANKSTOWN,7,23,,EASTERN SUBURBS,3,7,
0,NSWRFL 1965,Round 3,"Saturday, 24th April, 1965",3:00pm (local time),12156,24,"17,160","Manly Warringah
SEA EAGLES",0,2,,"North Sydney
BEARS",10,23,
0,NSWRFL 1965,Round 3,"Sunday, 25th April, 1965",3:00pm (local time),12159,23,"16,600","St George
DRAGONS",19,24,,"Parramatta
EELS",0,5,
0,NSWRFL 1965,Round 3,"Sunday, 25th April, 1965",3:00pm (local time),12158,109,"12,463","South Sydney
RABBITOHS",0,8,22,"Western Suburbs
MAGPIES",0,4,23
0,NSWRFL 1965,Round 3,"Monday, 26th April, 1965",3:00pm (local time),12160,24,"21,196","Balmain
TIGERS",0,4,,NEWTOWN,7,15,
0,NSWRFL 1965,Round 4,"Saturday, 1st May, 1965",3:00pm (local time),12164,5,"4,383","Manly Warringah
SEA EAGLES",,10,,CANTERBURY BANKSTOWN,,11,
0,NSWRFL 1965,Round 4,"Saturday, 1st May, 1965",3:00pm (local time),12161,24,"31,417","North Sydney
BEARS",10,17,,"St George
DRAGONS",9,14,
0,NSWRFL 1965,Round 4,"Saturday, 1st May, 1965",3:00pm (local time),12162,111,"7,130","Parramatta
EELS",7,14,9,"South Sydney
RABBITOHS",10,23,13
0,NSWRFL 1965,Round 4,"Saturday, 1st May, 1965",3:00pm (local time),12163,112,"7,628","Western Suburbs
MAGPIES",2,11,,"Balmain
TIGERS",10,14,
0,NSWRFL 1965,Round 4,"Sunday, 2nd May, 1965",3:00pm (local time),12165,109,"7,062",EASTERN SUBURBS,4,11,15,NEWTOWN,7,17,9
0,NSWRFL 1965,Round 5,"Saturday, 8th May, 1965",3:00pm (local time),12168,109,"11,263",CANTERBURY BANKSTOWN,2,10,,"Balmain
TIGERS",6,15,
0,NSWRFL 1965,Round 5,"Saturday, 8th May, 1965",3:00pm (local time),12166,23,"6,272","St George
DRAGONS",5,7,23,"Manly Warringah
SEA EAGLES",3,5,12
0,NSWRFL 1965,Round 5,"Saturday, 8th May, 1965",3:00pm (local time),12167,112,"6,156","Western Suburbs
MAGPIES",4,12,,"Parramatta
EELS",2,2,
0,NSWRFL 1965,Round 5,"Sunday, 9th May, 1965",3:00pm (local time),12170,109,"7,375",EASTERN SUBURBS,0,5,,"North Sydney
BEARS",5,27,
0,NSWRFL 1965,Round 5,"Sunday, 9th May, 1965",3:00pm (local time),12169,76,"9,135",NEWTOWN,0,8,16,"South Sydney
RABBITOHS",3,10,14
0,NSWRFL 1965,Round 6,"Saturday, 15th May, 1965",3:00pm (local time),12171,76,"5,031",NEWTOWN,4,7,,"Western Suburbs
MAGPIES",4,15,
0,NSWRFL 1965,Round 6,"Saturday, 15th May, 1965",3:00pm (local time),12173,111,"5,308","Parramatta
EELS",14,19,,CANTERBURY BANKSTOWN,2,11,
0,NSWRFL 1965,Round 6,"Saturday, 15th May, 1965",3:00pm (local time),12172,24,"29,651","South Sydney
RABBITOHS",4,19,13,"North Sydney
BEARS",2,17,12
0,NSWRFL 1965,Round 6,"Sunday, 16th May, 1965",3:00pm (local time),12174,109,"14,601","Manly Warringah
SEA EAGLES",2,6,,"Balmain
TIGERS",8,8,
0,NSWRFL 1965,Round 6,"Sunday, 16th May, 1965",3:00pm (local time),12175,23,"8,945","St George
DRAGONS",12,44,,EASTERN SUBURBS,7,7,
0,NSWRFL 1965,Round 7,"Saturday, 5th June, 1965",3:00pm (local time),12177,24,"23,753","Balmain
TIGERS",4,12,11,"St George
DRAGONS",10,14,12
0,NSWRFL 1965,Round 7,"Saturday, 5th June, 1965",3:00pm (local time),12178,27,"6,419",CANTERBURY BANKSTOWN,5,7,,NEWTOWN,2,22,
0,NSWRFL 1965,Round 7,"Saturday, 5th June, 1965",3:00pm (local time),12176,25,"10,522","North Sydney
BEARS",8,15,,"Western Suburbs
MAGPIES",4,14,
0,NSWRFL 1965,Round 7,"Saturday, 5th June, 1965",3:00pm (local time),12179,44,"7,900","South Sydney
RABBITOHS",16,24,3,EASTERN SUBURBS,2,7,12
0,NSWRFL 1965,Round 7,"Sunday, 6th June, 1965",3:00pm (local time),12180,109,"14,015","Manly Warringah
SEA EAGLES",9,11,,"Parramatta
EELS",2,19,
0,NSWRFL 1965,Round 8,"Saturday, 12th June, 1965",3:00pm (local time),12182,76,"2,731",NEWTOWN,4,11,19,"Manly Warringah
SEA EAGLES",5,5,11
0,NSWRFL 1965,Round 8,"Saturday, 12th June, 1965",3:00pm (local time),12181,24,"23,918","St George
DRAGONS",2,4,11,"South Sydney
RABBITOHS",9,14,13
0,NSWRFL 1965,Round 8,"Sunday, 13th June, 1965",3:00pm (local time),12183,109,"5,560",EASTERN SUBURBS,8,15,,"Western Suburbs
MAGPIES",4,8,
0,NSWRFL 1965,Round 8,"Sunday, 13th June, 1965",3:00pm (local time),12184,25,"10,231","North Sydney
BEARS",7,19,,CANTERBURY BANKSTOWN,7,9,
0,NSWRFL 1965,Round 8,"Monday, 14th June, 1965",3:00pm (local time),12185,24,"26,022","Balmain
TIGERS",,7,16,"Parramatta
EELS",,12,12
0,NSWRFL 1965,Round 9,"Saturday, 19th June, 1965",3:00pm (local time),12186,76,"7,364",NEWTOWN,4,16,21,"North Sydney
BEARS",10,12,14
0,NSWRFL 1965,Round 9,"Saturday, 19th June, 1965",3:00pm (local time),12188,111,"7,515","Parramatta
EELS",17,28,,EASTERN SUBURBS,4,4,
0,NSWRFL 1965,Round 9,"Saturday, 19th June, 1965",3:00pm (local time),12187,112,"3,760","Western Suburbs
MAGPIES",6,12,,"Manly Warringah
SEA EAGLES",7,11,
0,NSWRFL 1965,Round 9,"Sunday, 20th June, 1965",3:00pm (local time),12189,27,"10,602",CANTERBURY BANKSTOWN,7,13,,"St George
DRAGONS",12,19,
0,NSWRFL 1965,Round 9,"Sunday, 20th June, 1965",3:00pm (local time),12190,109,"21,203","South Sydney
RABBITOHS",7,7,,"Balmain
TIGERS",9,20,
