,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1955,Round 1,"Saturday, 2nd April, 1955",3:15pm (local time),11201,7,,"Balmain
TIGERS",16,26,,"Manly Warringah
SEA EAGLES",20,24,
0,NSWRFL 1955,Round 1,"Saturday, 2nd April, 1955",3:15pm (local time),11200,24,,NEWTOWN,14,29,,"South Sydney
RABBITOHS",6,6,
0,NSWRFL 1955,Round 1,"Saturday, 2nd April, 1955",3:15pm (local time),11204,111,,"Parramatta
EELS",4,14,,EASTERN SUBURBS,20,33,
0,NSWRFL 1955,Round 1,"Saturday, 2nd April, 1955",3:15pm (local time),11202,23,"3,948","St George
DRAGONS",10,24,,NORTH SYDNEY,7,14,
0,NSWRFL 1955,Round 1,"Saturday, 2nd April, 1955",3:15pm (local time),11203,112,,"Western Suburbs
MAGPIES",2,17,36,CANTERBURY BANKSTOWN,8,8,19
0,NSWRFL 1955,Round 2,"Saturday, 9th April, 1955",3:15pm (local time),11206,27,"5,000",CANTERBURY BANKSTOWN,0,10,,"St George
DRAGONS",9,27,
0,NSWRFL 1955,Round 2,"Saturday, 9th April, 1955",3:15pm (local time),11207,24,"21,065",NEWTOWN,7,14,,"Balmain
TIGERS",13,18,
0,NSWRFL 1955,Round 2,"Saturday, 9th April, 1955",3:15pm (local time),11205,25,"9,690",NORTH SYDNEY,2,17,,"South Sydney
RABBITOHS",7,9,
0,NSWRFL 1955,Round 2,"Monday, 11th April, 1955",3:15pm (local time),11208,111,"4,800","Parramatta
EELS",2,4,,"Manly Warringah
SEA EAGLES",4,10,
0,NSWRFL 1955,Round 2,"Monday, 11th April, 1955",3:15pm (local time),11209,24,"17,856","Western Suburbs
MAGPIES",12,32,,EASTERN SUBURBS,10,19,
0,NSWRFL 1955,Round 3,"Saturday, 16th April, 1955",3:15pm (local time),11211,27,"4,000",CANTERBURY BANKSTOWN,7,19,,NORTH SYDNEY,3,17,
0,NSWRFL 1955,Round 3,"Saturday, 16th April, 1955",3:15pm (local time),11212,109,,EASTERN SUBURBS,5,12,,"St George
DRAGONS",9,16,
0,NSWRFL 1955,Round 3,"Saturday, 16th April, 1955",3:15pm (local time),11210,76,,NEWTOWN,5,14,,"Parramatta
EELS",6,11,
0,NSWRFL 1955,Round 3,"Saturday, 16th April, 1955",3:15pm (local time),11214,44,"15,751","South Sydney
RABBITOHS",20,36,,"Balmain
TIGERS",5,18,
0,NSWRFL 1955,Round 3,"Saturday, 16th April, 1955",3:15pm (local time),11213,24,"11,181","Western Suburbs
MAGPIES",0,0,14,"Manly Warringah
SEA EAGLES",6,46,14
0,NSWRFL 1955,Round 4,"Saturday, 23rd April, 1955",3:15pm (local time),11216,24,"21,027","South Sydney
RABBITOHS",10,27,,CANTERBURY BANKSTOWN,0,2,
