,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2016,Round 1,"Thursday, 3rd March, 2016",8:05pm (local time),30926,8,"17,324","Parramatta
EELS",4,4,4,"Brisbane
BRONCOS",14,17,4
0,NRL 2016,Round 1,"Friday, 4th March, 2016",8:05pm (local time),30927,5,"16,512","Manly Warringah
SEA EAGLES",0,6,11,"Canterbury Bankstown
BULLDOGS",22,28,9
0,NRL 2016,Round 1,"Saturday, 5th March, 2016",3:00pm (local time),30928,4,"11,297","Canberra
RAIDERS",16,30,11,"Penrith
PANTHERS",16,22,7
0,NRL 2016,Round 1,"Saturday, 5th March, 2016",5:30pm (local time),30929,19,"10,917",WESTS TIGERS,28,34,8,WARRIORS,4,26,9
0,NRL 2016,Round 1,"Saturday, 5th March, 2016",6:30pm (local time),30930,14,"15,519","North Queensland
COWBOYS",12,20,8,"Cronulla Sutherland
SHARKS",6,14,8
0,NRL 2016,Round 1,"Sunday, 6th March, 2016",4:00pm (local time),30931,1,"25,125","Sydney
ROOSTERS",0,10,11,"South Sydney
RABBITOHS",26,42,6
0,NRL 2016,Round 1,"Sunday, 6th March, 2016",5:30pm (local time),30932,149,"8,313","Gold Coast
TITANS",12,30,9,"Newcastle
KNIGHTS",6,12,6
0,NRL 2016,Round 1,"Monday, 7th March, 2016",7:00pm (local time),30933,251,"12,148","Melbourne
STORM",12,18,9,"St George Illawarra
DRAGONS",10,16,4
0,NRL 2016,Round 2,"Thursday, 10th March, 2016",8:05pm (local time),30934,3,"11,125","Penrith
PANTHERS",14,16,9,"Canterbury Bankstown
BULLDOGS",6,18,8
0,NRL 2016,Round 2,"Friday, 11th March, 2016",7:05pm (local time),30935,1097,"34,520","Brisbane
BRONCOS",12,25,8,WARRIORS,10,10,5
0,NRL 2016,Round 2,"Saturday, 12th March, 2016",3:00pm (local time),30936,4,"12,423","Canberra
RAIDERS",6,21,9,"Sydney
ROOSTERS",16,20,9
0,NRL 2016,Round 2,"Saturday, 12th March, 2016",5:30pm (local time),30937,20,"13,364","South Sydney
RABBITOHS",24,48,9,"Newcastle
KNIGHTS",0,6,9
0,NRL 2016,Round 2,"Saturday, 12th March, 2016",7:30pm (local time),30938,8,"12,194","Parramatta
EELS",14,20,10,"North Queensland
COWBOYS",6,16,4
0,NRL 2016,Round 2,"Sunday, 13th March, 2016",4:00pm (local time),30939,9,"17,946","Cronulla Sutherland
SHARKS",18,30,7,"St George Illawarra
DRAGONS",2,2,7
0,NRL 2016,Round 2,"Sunday, 13th March, 2016",6:30pm (local time),30940,251,"12,637","Melbourne
STORM",18,34,4,"Gold Coast
TITANS",10,16,8
0,NRL 2016,Round 2,"Monday, 14th March, 2016",7:00pm (local time),30941,7,"11,269",WESTS TIGERS,16,36,8,"Manly Warringah
SEA EAGLES",10,22,8
