,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 1999,Round 1,"Friday, 5th March, 1999",6:30pm (local time),1225,12,"12,056","Melbourne
STORM",8,32,5,"Penrith
PANTHERS",4,10,6
0,NRL 1999,Round 1,"Friday, 5th March, 1999",7:30pm (local time),1224,4,"20,122","Canberra
RAIDERS",12,28,8,"Brisbane
BRONCOS",14,20,4
0,NRL 1999,Round 1,"Saturday, 6th March, 1999",5:30pm (local time),1226,20,"104,583","Manly Warringah
SEA EAGLES",4,18,5,"Newcastle
KNIGHTS",6,41,8
0,NRL 1999,Round 1,"Saturday, 6th March, 1999",8:00pm (local time),1227,20,"104,583","Parramatta
EELS",16,20,2,"St George Illawarra
DRAGONS",6,10,4
0,NRL 1999,Round 1,"Sunday, 7th March, 1999",2:30pm (local time),1230,9,"8,186","Cronulla Sutherland
SHARKS",20,44,4,"Balmain
TIGERS",0,0,6
0,NRL 1999,Round 1,"Sunday, 7th March, 1999",2:30pm (local time),1229,8,"4,705","North Sydney
BEARS",18,30,6,"Western Suburbs
MAGPIES",2,12,7
0,NRL 1999,Round 1,"Sunday, 7th March, 1999",2:30pm (local time),1228,1,"9,673","South Sydney
RABBITOHS",6,16,8,"Canterbury Bankstown
BULLDOGS",12,14,9
0,NRL 1999,Round 1,"Monday, 8th March, 1999",7:30pm (local time),1231,1,"10,124","Sydney City
ROOSTERS",4,16,4,"Auckland
WARRIORS",12,26,11
0,NRL 1999,Round 2,"Friday, 12th March, 1999",,1232,11,"23,202","Newcastle
KNIGHTS",0,8,3,"Parramatta
EELS",4,18,6
0,NRL 1999,Round 2,"Saturday, 13th March, 1999",,1233,6,"20,268","Auckland
WARRIORS",8,18,3,"North Sydney
BEARS",8,22,5
0,NRL 1999,Round 2,"Saturday, 13th March, 1999",,1234,7,"8,248","Balmain
TIGERS",4,16,6,"Melbourne
STORM",0,6,6
0,NRL 1999,Round 2,"Saturday, 13th March, 1999",,86,3,"8,019","Penrith
PANTHERS",16,30,7,"North Queensland
COWBOYS",2,2,5
0,NRL 1999,Round 2,"Sunday, 14th March, 1999",,1235,1,"9,128","Sydney City
ROOSTERS",24,46,4,"Manly Warringah
SEA EAGLES",0,0,1
0,NRL 1999,Round 2,"Sunday, 14th March, 1999",,1236,13,"16,460","Brisbane
BRONCOS",6,6,12,"Cronulla Sutherland
SHARKS",8,14,6
0,NRL 1999,Round 2,"Sunday, 14th March, 1999",2:30pm (local time),1237,23,"13,497","St George Illawarra
DRAGONS",12,18,6,"Canterbury Bankstown
BULLDOGS",14,24,6
0,NRL 1999,Round 2,"Monday, 15th March, 1999",,1238,1,"19,500","South Sydney
RABBITOHS",10,21,10,"Canberra
RAIDERS",4,14,9
0,NRL 1999,Round 3,"Friday, 19th March, 1999",,1239,8,"20,276","Parramatta
EELS",0,0,10,"Sydney City
ROOSTERS",7,11,5
0,NRL 1999,Round 3,"Saturday, 20th March, 1999",,87,7,"5,969","Balmain
TIGERS",18,26,5,"North Queensland
COWBOYS",12,18,8
0,NRL 1999,Round 3,"Saturday, 20th March, 1999",,1241,4,"11,096","Canberra
RAIDERS",10,14,10,"St George Illawarra
DRAGONS",0,16,6
0,NRL 1999,Round 3,"Saturday, 20th March, 1999",,1240,9,"18,126","Cronulla Sutherland
SHARKS",14,28,7,"South Sydney
RABBITOHS",2,12,7
0,NRL 1999,Round 3,"Sunday, 21st March, 1999",,1245,20,"26,341","Canterbury Bankstown
BULLDOGS",4,28,4,"Newcastle
KNIGHTS",18,26,11
0,NRL 1999,Round 3,"Sunday, 21st March, 1999",,1243,5,"7,077","Manly Warringah
SEA EAGLES",4,10,5,"Auckland
WARRIORS",18,36,8
0,NRL 1999,Round 3,"Sunday, 21st March, 1999",,1244,3,"7,276","Penrith
PANTHERS",22,60,4,"Western Suburbs
MAGPIES",2,6,10
0,NRL 1999,Round 3,"Sunday, 21st March, 1999",,1242,13,"17,836","Brisbane
BRONCOS",6,6,7,"Melbourne
STORM",18,48,2
0,NRL 1999,Round 4,"Friday, 26th March, 1999",,1246,12,"13,297","Melbourne
STORM",6,26,4,"Canterbury Bankstown
BULLDOGS",12,17,2
0,NRL 1999,Round 4,"Saturday, 27th March, 1999",,1248,9,"17,165","Cronulla Sutherland
SHARKS",12,20,8,"Brisbane
BRONCOS",8,18,7
0,NRL 1999,Round 4,"Saturday, 27th March, 1999",,1249,8,"17,253","Parramatta
EELS",12,26,8,"Balmain
TIGERS",8,12,5
0,NRL 1999,Round 4,"Saturday, 27th March, 1999",,1247,24,"15,324","South Sydney
RABBITOHS",8,25,5,"St George Illawarra
DRAGONS",18,24,6
0,NRL 1999,Round 4,"Sunday, 28th March, 1999",,1251,6,"17,492","Auckland
WARRIORS",4,14,8,"Sydney City
ROOSTERS",4,28,7
0,NRL 1999,Round 4,"Sunday, 28th March, 1999",,1250,4,"6,590","Canberra
RAIDERS",,38,2,"Western Suburbs
MAGPIES",,14,14
0,NRL 1999,Round 4,"Sunday, 28th March, 1999",,1252,11,"17,381","Newcastle
KNIGHTS",16,32,9,"Manly Warringah
SEA EAGLES",0,16,4
0,NRL 1999,Round 4,"Sunday, 28th March, 1999",,88,22,"3,382","North Sydney
BEARS",12,26,6,"North Queensland
COWBOYS",14,18,6
0,NRL 1999,Round 5,"Friday, 2nd April, 1999",,1253,20,"30,360","Canterbury Bankstown
BULLDOGS",,20,4,"Brisbane
BRONCOS",,16,3
0,NRL 1999,Round 5,"Saturday, 3rd April, 1999",,1254,7,"7,460","Balmain
TIGERS",,17,6,"Auckland
WARRIORS",,8,8
0,NRL 1999,Round 5,"Saturday, 3rd April, 1999",,1255,5,"12,087","Manly Warringah
SEA EAGLES",,24,5,"South Sydney
RABBITOHS",,28,9
0,NRL 1999,Round 5,"Saturday, 3rd April, 1999",,279,14,"17,359","North Queensland
COWBOYS",,10,7,"Sydney City
ROOSTERS",,34,4
0,NRL 1999,Round 5,"Sunday, 4th April, 1999",,1256,12,"13,629","Melbourne
STORM",,16,5,"Cronulla Sutherland
SHARKS",,20,4
0,NRL 1999,Round 5,"Sunday, 4th April, 1999",,1258,3,"13,027","Penrith
PANTHERS",,13,7,"Parramatta
EELS",,0,10
0,NRL 1999,Round 5,"Sunday, 4th April, 1999",,1257,21,"12,566","St George Illawarra
DRAGONS",,32,6,"North Sydney
BEARS",,12,5
0,NRL 1999,Round 5,"Monday, 5th April, 1999",,1259,8,"5,907","Western Suburbs
MAGPIES",,2,11,"Newcastle
KNIGHTS",,26,6
0,NRL 1999,Round 6,"Friday, 9th April, 1999",,1261,6,"10,343","Auckland
WARRIORS",,10,8,"Melbourne
STORM",,38,3
0,NRL 1999,Round 6,"Friday, 9th April, 1999",,1260,24,"15,114","Sydney City
ROOSTERS",,15,6,"Parramatta
EELS",,6,9
0,NRL 1999,Round 6,"Saturday, 10th April, 1999",,1262,7,"10,282","Balmain
TIGERS",,4,4,"North Sydney
BEARS",,26,9
0,NRL 1999,Round 6,"Saturday, 10th April, 1999",,1263,9,"20,793","Cronulla Sutherland
SHARKS",,22,8,"Canterbury Bankstown
BULLDOGS",,8,3
0,NRL 1999,Round 6,"Saturday, 10th April, 1999",,280,14,"8,866","North Queensland
COWBOYS",,10,5,"Penrith
PANTHERS",,32,6
0,NRL 1999,Round 6,"Sunday, 11th April, 1999",,1264,13,"15,298","Brisbane
BRONCOS",,30,6,"South Sydney
RABBITOHS",,10,1
0,NRL 1999,Round 6,"Sunday, 11th April, 1999",,1266,4,"12,531","Canberra
RAIDERS",,36,4,"Manly Warringah
SEA EAGLES",,6,6
0,NRL 1999,Round 6,"Sunday, 11th April, 1999",,1265,11,"22,532","Newcastle
KNIGHTS",,12,6,"St George Illawarra
DRAGONS",,26,6
