,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1937,Round 1,"Saturday, 17th April, 1937",3:15pm (local time),9876,27,"6,000",CANTERBURY BANKSTOWN,4,6,,"St George
DRAGONS",3,11,
0,NSWRFL 1937,Round 1,"Saturday, 17th April, 1937",3:15pm (local time),9877,24,"10,000",NEWTOWN,7,7,,EASTERN SUBURBS,9,27,
0,NSWRFL 1937,Round 1,"Saturday, 17th April, 1937",3:15pm (local time),9874,25,"7,000",NORTH SYDNEY,3,5,,"Western Suburbs
MAGPIES",2,10,
0,NSWRFL 1937,Round 1,"Saturday, 17th April, 1937",3:15pm (local time),9875,109,"4,710","South Sydney
RABBITOHS",23,63,,UNIVERSITY,0,0,
0,NSWRFL 1937,Round 2,"Saturday, 24th April, 1937",3:15pm (local time),9878,7,"2,500","Balmain
TIGERS",8,16,,"Western Suburbs
MAGPIES",3,11,
0,NSWRFL 1937,Round 2,"Saturday, 24th April, 1937",3:15pm (local time),9879,25,,NORTH SYDNEY,2,8,,NEWTOWN,4,14,
0,NSWRFL 1937,Round 2,"Saturday, 24th April, 1937",3:15pm (local time),9881,154,,"St George
DRAGONS",5,10,,EASTERN SUBURBS,4,10,
0,NSWRFL 1937,Round 2,"Saturday, 24th April, 1937",3:15pm (local time),9880,24,,"South Sydney
RABBITOHS",8,17,,CANTERBURY BANKSTOWN,4,6,
0,NSWRFL 1937,Round 3,"Monday, 26th April, 1937",3:15pm (local time),9883,24,"8,046",EASTERN SUBURBS,9,21,,NORTH SYDNEY,4,6,
0,NSWRFL 1937,Round 3,"Monday, 26th April, 1937",3:15pm (local time),9885,76,,NEWTOWN,6,22,,"Balmain
TIGERS",3,8,
0,NSWRFL 1937,Round 3,"Monday, 26th April, 1937",3:15pm (local time),9882,154,"6,000","St George
DRAGONS",5,8,,"South Sydney
RABBITOHS",0,7,
0,NSWRFL 1937,Round 3,"Monday, 26th April, 1937",3:15pm (local time),9884,112,"6,000","Western Suburbs
MAGPIES",7,25,,UNIVERSITY,5,10,
0,NSWRFL 1937,Round 4,"Saturday, 1st May, 1937",3:15pm (local time),9888,7,"4,138","Balmain
TIGERS",13,31,,"St George
DRAGONS",0,13,
0,NSWRFL 1937,Round 4,"Saturday, 1st May, 1937",3:15pm (local time),9889,24,"6,489",EASTERN SUBURBS,11,23,,CANTERBURY BANKSTOWN,5,15,
0,NSWRFL 1937,Round 4,"Saturday, 1st May, 1937",3:15pm (local time),9886,76,"7,000",NEWTOWN,11,14,,"South Sydney
RABBITOHS",23,34,
0,NSWRFL 1937,Round 4,"Saturday, 1st May, 1937",3:15pm (local time),9887,25,"3,000",NORTH SYDNEY,9,13,,UNIVERSITY,3,8,
0,NSWRFL 1937,Round 5,"Saturday, 8th May, 1937",3:15pm (local time),9891,27,"5,000",CANTERBURY BANKSTOWN,6,11,,NEWTOWN,3,8,
0,NSWRFL 1937,Round 5,"Saturday, 8th May, 1937",3:15pm (local time),9892,24,,EASTERN SUBURBS,18,52,,UNIVERSITY,0,5,
0,NSWRFL 1937,Round 5,"Saturday, 8th May, 1937",3:15pm (local time),9893,25,"3,000",NORTH SYDNEY,6,30,,"Balmain
TIGERS",7,13,
0,NSWRFL 1937,Round 5,"Saturday, 8th May, 1937",3:15pm (local time),9890,109,"8,476","South Sydney
RABBITOHS",3,14,,"Western Suburbs
MAGPIES",9,9,
0,NSWRFL 1937,Round 6,"Wednesday, 12th May, 1937",3:15pm (local time),9896,24,"4,000",EASTERN SUBURBS,5,25,,"Balmain
TIGERS",2,2,
0,NSWRFL 1937,Round 6,"Wednesday, 12th May, 1937",3:15pm (local time),9894,76,,NEWTOWN,27,48,,UNIVERSITY,3,3,
