,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2007,Round 1,"Friday, 16th March, 2007",7:30pm (local time),7178,12,"13,535","Melbourne
STORM",12,18,8,WESTS TIGERS,10,16,10
0,NRL 2007,Round 1,"Friday, 16th March, 2007",8:30pm (local time),7179,1097,"50,416","Brisbane
BRONCOS",6,16,5,"North Queensland
COWBOYS",16,23,6
0,NRL 2007,Round 1,"Saturday, 17th March, 2007",7:30pm (local time),7180,6,"13,587",WARRIORS,24,34,9,"Parramatta
EELS",0,18,10
0,NRL 2007,Round 1,"Saturday, 17th March, 2007",7:30pm (local time),7181,9,"9,032","Cronulla Sutherland
SHARKS",6,18,9,"Penrith
PANTHERS",0,0,9
0,NRL 2007,Round 1,"Saturday, 17th March, 2007",7:30pm (local time),7182,5,"13,533","Manly Warringah
SEA EAGLES",14,32,5,"Canberra
RAIDERS",0,6,6
0,NRL 2007,Round 1,"Sunday, 18th March, 2007",2:00pm (local time),7183,11,"18,791","Newcastle
KNIGHTS",8,25,7,BULLDOGS,24,24,8
0,NRL 2007,Round 1,"Sunday, 18th March, 2007",3:00pm (local time),7184,1097,"42,030","Gold Coast
TITANS",6,18,8,"St George Illawarra
DRAGONS",6,20,4
0,NRL 2007,Round 1,"Monday, 19th March, 2007",7:00pm (local time),7185,1,"24,127","Sydney
ROOSTERS",0,6,5,"South Sydney
RABBITOHS",12,18,9
0,NRL 2007,Round 2,"Friday, 23rd March, 2007",7:30pm (local time),7187,3,"16,652","Penrith
PANTHERS",14,40,7,BULLDOGS,4,10,8
0,NRL 2007,Round 2,"Friday, 23rd March, 2007",7:30pm (local time),7186,23,"12,326","St George Illawarra
DRAGONS",6,12,9,"Newcastle
KNIGHTS",8,16,10
0,NRL 2007,Round 2,"Saturday, 24th March, 2007",5:30pm (local time),7188,7,"15,185",WESTS TIGERS,8,8,10,"Manly Warringah
SEA EAGLES",10,19,5
0,NRL 2007,Round 2,"Saturday, 24th March, 2007",7:30pm (local time),7189,4,"9,556","Canberra
RAIDERS",10,16,7,"Melbourne
STORM",14,32,4
0,NRL 2007,Round 2,"Saturday, 24th March, 2007",8:30pm (local time),7190,14,"21,396","North Queensland
COWBOYS",18,43,12,"Sydney
ROOSTERS",6,6,6
0,NRL 2007,Round 2,"Sunday, 25th March, 2007",1:00pm (local time),7191,6,"16,738",WARRIORS,24,24,11,"Brisbane
BRONCOS",10,14,5
0,NRL 2007,Round 2,"Sunday, 25th March, 2007",2:00pm (local time),7192,20,"15,165","South Sydney
RABBITOHS",12,31,6,"Parramatta
EELS",6,6,6
0,NRL 2007,Round 2,"Monday, 26th March, 2007",7:00pm (local time),7193,28,"17,946","Gold Coast
TITANS",6,18,6,"Cronulla Sutherland
SHARKS",10,16,5
0,NRL 2007,Round 3,"Friday, 30th March, 2007",7:30pm (local time),7206,1097,"24,582","Brisbane
BRONCOS",14,28,8,"Penrith
PANTHERS",20,29,5
0,NRL 2007,Round 3,"Friday, 30th March, 2007",7:30pm (local time),7207,8,"18,142","Parramatta
EELS",14,22,12,WESTS TIGERS,12,20,10
0,NRL 2007,Round 3,"Saturday, 31st March, 2007",5:30pm (local time),7208,21,"10,232","St George Illawarra
DRAGONS",0,18,10,"North Queensland
COWBOYS",16,22,5
0,NRL 2007,Round 3,"Saturday, 31st March, 2007",7:30pm (local time),7209,9,"17,866","Cronulla Sutherland
SHARKS",4,16,5,"South Sydney
RABBITOHS",20,26,4
0,NRL 2007,Round 3,"Sunday, 1st April, 2007",12:00pm (local time),7210,12,"12,874","Melbourne
STORM",14,30,3,WARRIORS,0,12,3
0,NRL 2007,Round 3,"Sunday, 1st April, 2007",2:00pm (local time),7211,20,"14,675",BULLDOGS,6,22,8,"Gold Coast
TITANS",2,6,7
0,NRL 2007,Round 3,"Sunday, 1st April, 2007",3:00pm (local time),7212,1,"11,976","Sydney
ROOSTERS",6,8,8,"Manly Warringah
SEA EAGLES",6,30,8
0,NRL 2007,Round 3,"Monday, 2nd April, 2007",7:00pm (local time),7213,4,"13,109","Canberra
RAIDERS",16,48,7,"Newcastle
KNIGHTS",12,18,5
