,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2015,Round 1,"Thursday, 5th March, 2015",8:05pm (local time),30133,1097,"36,057","Brisbane
BRONCOS",2,6,10,"South Sydney
RABBITOHS",10,36,11
0,NRL 2015,Round 1,"Friday, 6th March, 2015",7:45pm (local time),30134,8,"18,718","Parramatta
EELS",16,42,7,"Manly Warringah
SEA EAGLES",12,12,9
0,NRL 2015,Round 1,"Saturday, 7th March, 2015",4:30pm (local time),30135,11,"16,146","Newcastle
KNIGHTS",6,24,8,WARRIORS,14,14,10
0,NRL 2015,Round 1,"Saturday, 7th March, 2015",6:00pm (local time),30136,149,"14,319","Gold Coast
TITANS",12,18,10,WESTS TIGERS,6,19,8
0,NRL 2015,Round 1,"Saturday, 7th March, 2015",8:00pm (local time),30137,14,"17,123","North Queensland
COWBOYS",0,4,10,"Sydney
ROOSTERS",22,28,2
0,NRL 2015,Round 1,"Sunday, 8th March, 2015",4:00pm (local time),30138,3,"18,814","Penrith
PANTHERS",14,24,9,"Canterbury Bankstown
BULLDOGS",0,18,9
0,NRL 2015,Round 1,"Sunday, 8th March, 2015",6:30pm (local time),30139,9,"11,096","Cronulla Sutherland
SHARKS",6,20,9,"Canberra
RAIDERS",14,24,6
0,NRL 2015,Round 1,"Monday, 9th March, 2015",7:00pm (local time),30140,23,"10,028","St George Illawarra
DRAGONS",0,4,9,"Melbourne
STORM",6,12,7
0,NRL 2015,Round 2,"Friday, 13th March, 2015",7:35pm (local time),30142,20,"28,876","Canterbury Bankstown
BULLDOGS",8,32,9,"Parramatta
EELS",4,12,4
0,NRL 2015,Round 2,"Friday, 13th March, 2015",8:35pm (local time),30141,9,"8,369","Cronulla Sutherland
SHARKS",2,2,11,"Brisbane
BRONCOS",0,10,6
0,NRL 2015,Round 2,"Saturday, 14th March, 2015",4:30pm (local time),30143,108,"6,240","Penrith
PANTHERS",8,40,11,"Gold Coast
TITANS",0,0,7
0,NRL 2015,Round 2,"Saturday, 14th March, 2015",7:00pm (local time),30144,5,"10,531","Manly Warringah
SEA EAGLES",24,24,8,"Melbourne
STORM",6,22,8
0,NRL 2015,Round 2,"Saturday, 14th March, 2015",8:00pm (local time),30145,14,"13,006","North Queensland
COWBOYS",14,14,10,"Newcastle
KNIGHTS",4,16,6
0,NRL 2015,Round 2,"Sunday, 15th March, 2015",4:00pm (local time),30146,20,"27,289","South Sydney
RABBITOHS",12,34,4,"Sydney
ROOSTERS",16,26,4
0,NRL 2015,Round 2,"Sunday, 15th March, 2015",6:30pm (local time),30147,4,"8,241","Canberra
RAIDERS",6,6,6,WARRIORS,6,18,4
0,NRL 2015,Round 2,"Monday, 16th March, 2015",7:00pm (local time),30148,19,"11,837",WESTS TIGERS,20,22,8,"St George Illawarra
DRAGONS",4,4,10
