,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NSWRFL 1959,Round 1,"Saturday, 28th March, 1959",3:15pm (local time),11580,5,"5,500","Manly Warringah
SEA EAGLES",12,16,,"Balmain
TIGERS",6,13,
0,NSWRFL 1959,Round 1,"Saturday, 28th March, 1959",3:15pm (local time),11582,76,"3,890",NEWTOWN,7,15,,EASTERN SUBURBS,5,12,
0,NSWRFL 1959,Round 1,"Saturday, 28th March, 1959",3:15pm (local time),11578,111,"4,364","Parramatta
EELS",2,12,,NORTH SYDNEY,15,35,
0,NSWRFL 1959,Round 1,"Saturday, 28th March, 1959",3:15pm (local time),11581,44,"6,760","South Sydney
RABBITOHS",8,20,,CANTERBURY BANKSTOWN,2,10,
0,NSWRFL 1959,Round 1,"Saturday, 28th March, 1959",3:15pm (local time),11579,109,"17,066","Western Suburbs
MAGPIES",4,17,23,"St George
DRAGONS",5,18,13
0,NSWRFL 1959,Round 2,"Monday, 30th March, 1959",3:15pm (local time),11585,7,"7,250","Balmain
TIGERS",2,7,,"St George
DRAGONS",3,21,
0,NSWRFL 1959,Round 2,"Monday, 30th March, 1959",3:15pm (local time),11586,5,"3,950","Manly Warringah
SEA EAGLES",10,15,10,CANTERBURY BANKSTOWN,7,9,20
0,NSWRFL 1959,Round 2,"Monday, 30th March, 1959",3:15pm (local time),11583,109,"8,195",NEWTOWN,10,13,19,NORTH SYDNEY,7,19,21
0,NSWRFL 1959,Round 2,"Monday, 30th March, 1959",3:15pm (local time),11584,111,"4,424","Parramatta
EELS",4,9,,"Western Suburbs
MAGPIES",5,19,
0,NSWRFL 1959,Round 2,"Monday, 30th March, 1959",3:15pm (local time),11587,44,"7,800","South Sydney
RABBITOHS",11,28,,EASTERN SUBURBS,2,8,
0,NSWRFL 1959,Round 3,"Saturday, 4th April, 1959",3:15pm (local time),11591,27,"6,864",CANTERBURY BANKSTOWN,8,21,,"Balmain
TIGERS",6,17,
0,NSWRFL 1959,Round 3,"Saturday, 4th April, 1959",3:15pm (local time),11588,24,"21,806",NORTH SYDNEY,14,29,13,"South Sydney
RABBITOHS",7,9,20
0,NSWRFL 1959,Round 3,"Saturday, 4th April, 1959",3:15pm (local time),11590,23,"6,500","St George
DRAGONS",13,46,,"Parramatta
EELS",2,7,
