,competition,round,date,time,match_id,venue_id,crowd,home_team,home_team_ht_score,home_team_score,home_team_penalties,away_team,away_team_ht_score,away_team_score,away_team_penalties
0,NRL 2006,Round 1,"Friday, 10th March, 2006",7:30pm (local time),4011,20,"27,865",WESTS TIGERS,8,24,8,"St George Illawarra
DRAGONS",10,15,5
0,NRL 2006,Round 1,"Saturday, 11th March, 2006",5:30pm (local time),4006,11,"26,198","Newcastle
KNIGHTS",8,25,9,"Parramatta
EELS",6,6,7
0,NRL 2006,Round 1,"Saturday, 11th March, 2006",7:30pm (local time),4012,20,"17,510",BULLDOGS,10,22,5,"Penrith
PANTHERS",14,24,9
0,NRL 2006,Round 1,"Saturday, 11th March, 2006",7:30pm (local time),4008,5,"17,135","Manly Warringah
SEA EAGLES",8,14,12,"Canberra
RAIDERS",14,27,8
0,NRL 2006,Round 1,"Sunday, 12th March, 2006",2:00pm (local time),4010,6,"10,035",WARRIORS,0,16,8,"Melbourne
STORM",8,22,7
0,NRL 2006,Round 1,"Sunday, 12th March, 2006",2:30pm (local time),4007,20,"16,741","South Sydney
RABBITOHS",18,22,4,"Sydney
ROOSTERS",6,40,6
0,NRL 2006,Round 1,"Sunday, 12th March, 2006",3:00pm (local time),4009,1097,"46,229","Brisbane
BRONCOS",0,4,4,"North Queensland
COWBOYS",24,36,7
0,NRL 2006,Round 2,"Friday, 17th March, 2006",7:30pm (local time),4062,20,"32,578",BULLDOGS,24,47,12,WESTS TIGERS,0,12,8
0,NRL 2006,Round 2,"Saturday, 18th March, 2006",5:30pm (local time),4017,70,"16,089","Parramatta
EELS",10,22,5,WARRIORS,8,14,5
0,NRL 2006,Round 2,"Saturday, 18th March, 2006",7:30pm (local time),4013,9,"14,221","Cronulla Sutherland
SHARKS",12,12,9,"Brisbane
BRONCOS",0,16,8
0,NRL 2006,Round 2,"Saturday, 18th March, 2006",8:30pm (local time),4018,14,"23,936","North Queensland
COWBOYS",16,20,11,"Manly Warringah
SEA EAGLES",4,16,3
0,NRL 2006,Round 2,"Sunday, 19th March, 2006",2:30pm (local time),4016,1,"10,841","Sydney
ROOSTERS",0,18,6,"Melbourne
STORM",16,22,5
