,player_id,match_id,team,opposition_team,number,position,captain
0,5816,9620,EASTERN SUBURBS,"Balmain
TIGERS",1,FB,False
0,9335,9620,"Balmain
TIGERS",EASTERN SUBURBS,1,FB,False
0,9412,9620,EASTERN SUBURBS,"Balmain
TIGERS",2,W,False
0,9552,9620,"Balmain
TIGERS",EASTERN SUBURBS,2,W,False
0,9422,9620,EASTERN SUBURBS,"Balmain
TIGERS",3,C,False
0,9356,9620,"Balmain
TIGERS",EASTERN SUBURBS,3,C,False
0,7415,9620,EASTERN SUBURBS,"Balmain
TIGERS",4,C,False
0,9546,9620,"Balmain
TIGERS",EASTERN SUBURBS,4,C,False
0,9615,9620,EASTERN SUBURBS,"Balmain
TIGERS",5,W,False
0,9612,9620,"Balmain
TIGERS",EASTERN SUBURBS,5,W,False
0,5789,9620,EASTERN SUBURBS,"Balmain
TIGERS",6,FE,False
0,9267,9620,"Balmain
TIGERS",EASTERN SUBURBS,6,FE,False
0,5801,9620,EASTERN SUBURBS,"Balmain
TIGERS",7,HB,False
0,9466,9620,"Balmain
TIGERS",EASTERN SUBURBS,7,HB,True
0,9605,9620,EASTERN SUBURBS,"Balmain
TIGERS",8,L,False
0,9607,9620,"Balmain
TIGERS",EASTERN SUBURBS,8,L,False
0,7416,9620,EASTERN SUBURBS,"Balmain
TIGERS",9,2R,True
0,9491,9620,"Balmain
TIGERS",EASTERN SUBURBS,9,2R,False
0,9584,9620,EASTERN SUBURBS,"Balmain
TIGERS",10,2R,False
0,9592,9620,"Balmain
TIGERS",EASTERN SUBURBS,10,2R,False
0,11474,9620,EASTERN SUBURBS,"Balmain
TIGERS",11,FR,False
0,9580,9620,"Balmain
TIGERS",EASTERN SUBURBS,11,FR,False
0,12259,9620,EASTERN SUBURBS,"Balmain
TIGERS",12,HK,False
0,12245,9620,"Balmain
TIGERS",EASTERN SUBURBS,12,HK,False
0,7798,9620,EASTERN SUBURBS,"Balmain
TIGERS",13,FR,False
0,27875,9620,"Balmain
TIGERS",EASTERN SUBURBS,13,FR,False
0,9231,9617,NEWTOWN,"South Sydney
RABBITOHS",1,FB,False
0,9474,9617,"South Sydney
RABBITOHS",NEWTOWN,1,FB,False
0,9698,9617,NEWTOWN,"South Sydney
RABBITOHS",2,W,False
0,5770,9617,"South Sydney
RABBITOHS",NEWTOWN,2,W,False
0,9597,9617,NEWTOWN,"South Sydney
RABBITOHS",3,C,False
0,9301,9617,"South Sydney
RABBITOHS",NEWTOWN,3,C,False
0,9282,9617,NEWTOWN,"South Sydney
RABBITOHS",4,C,False
0,5809,9617,"South Sydney
RABBITOHS",NEWTOWN,4,C,False
0,9600,9617,NEWTOWN,"South Sydney
RABBITOHS",5,W,False
0,9401,9617,"South Sydney
RABBITOHS",NEWTOWN,5,W,False
0,9271,9617,NEWTOWN,"South Sydney
RABBITOHS",6,FE,True
0,9272,9617,"South Sydney
RABBITOHS",NEWTOWN,6,FE,False
0,9440,9617,NEWTOWN,"South Sydney
RABBITOHS",7,HB,False
0,9451,9617,"South Sydney
RABBITOHS",NEWTOWN,7,HB,False
0,9556,9617,NEWTOWN,"South Sydney
RABBITOHS",8,L,False
0,9508,9617,"South Sydney
RABBITOHS",NEWTOWN,8,L,False
0,9595,9617,NEWTOWN,"South Sydney
RABBITOHS",9,2R,False
0,5793,9617,"South Sydney
RABBITOHS",NEWTOWN,9,2R,False
0,9509,9617,NEWTOWN,"South Sydney
RABBITOHS",10,2R,False
0,5763,9617,"South Sydney
RABBITOHS",NEWTOWN,10,2R,True
0,9617,9617,NEWTOWN,"South Sydney
RABBITOHS",11,FR,False
0,5820,9617,"South Sydney
RABBITOHS",NEWTOWN,11,FR,False
0,5799,9617,NEWTOWN,"South Sydney
RABBITOHS",12,HK,False
0,9382,9617,"South Sydney
RABBITOHS",NEWTOWN,12,HK,False
0,9628,9617,NEWTOWN,"South Sydney
RABBITOHS",13,FR,False
0,5781,9617,"South Sydney
RABBITOHS",NEWTOWN,13,FR,False
0,9400,9618,NORTH SYDNEY,"St George
DRAGONS",1,FB,False
0,9586,9618,"St George
DRAGONS",NORTH SYDNEY,1,FB,False
0,9518,9618,NORTH SYDNEY,"St George
DRAGONS",2,W,False
0,5808,9618,"St George
DRAGONS",NORTH SYDNEY,2,W,False
0,9432,9618,NORTH SYDNEY,"St George
DRAGONS",3,C,False
0,9438,9618,"St George
DRAGONS",NORTH SYDNEY,3,C,False
0,9363,9618,NORTH SYDNEY,"St George
DRAGONS",4,C,False
0,9504,9618,"St George
DRAGONS",NORTH SYDNEY,4,C,False
0,9609,9618,NORTH SYDNEY,"St George
DRAGONS",5,W,False
0,9365,9618,"St George
DRAGONS",NORTH SYDNEY,5,W,False
0,9598,9618,NORTH SYDNEY,"St George
DRAGONS",6,FE,False
0,9393,9618,"St George
DRAGONS",NORTH SYDNEY,6,FE,True
0,5758,9618,NORTH SYDNEY,"St George
DRAGONS",7,HB,True
0,9571,9618,"St George
DRAGONS",NORTH SYDNEY,7,HB,False
0,9551,9618,NORTH SYDNEY,"St George
DRAGONS",8,L,False
0,9569,9618,"St George
DRAGONS",NORTH SYDNEY,8,L,False
0,9430,9618,NORTH SYDNEY,"St George
DRAGONS",9,2R,False
0,9619,9618,"St George
DRAGONS",NORTH SYDNEY,9,2R,False
0,9577,9618,NORTH SYDNEY,"St George
DRAGONS",11,2R,False
0,5836,9618,"St George
DRAGONS",NORTH SYDNEY,11,2R,False
0,9576,9618,NORTH SYDNEY,"St George
DRAGONS",10,FR,False
0,9604,9618,"St George
DRAGONS",NORTH SYDNEY,10,FR,False
0,9601,9618,NORTH SYDNEY,"St George
DRAGONS",12,HK,False
0,5812,9618,"St George
DRAGONS",NORTH SYDNEY,12,HK,False
0,12933,9618,NORTH SYDNEY,"St George
DRAGONS",13,FR,False
0,9505,9618,"St George
DRAGONS",NORTH SYDNEY,13,FR,False
0,5774,9619,"Western Suburbs
MAGPIES",UNIVERSITY,1,FB,False
0,9534,9619,UNIVERSITY,"Western Suburbs
MAGPIES",1,FB,False
0,9435,9619,"Western Suburbs
MAGPIES",UNIVERSITY,2,W,False
0,9603,9619,UNIVERSITY,"Western Suburbs
MAGPIES",2,W,False
0,12722,9619,"Western Suburbs
MAGPIES",UNIVERSITY,3,C,False
0,9284,9619,UNIVERSITY,"Western Suburbs
MAGPIES",3,C,True
0,11732,9619,"Western Suburbs
MAGPIES",UNIVERSITY,4,C,False
0,9395,9619,UNIVERSITY,"Western Suburbs
MAGPIES",4,C,False
0,5784,9619,"Western Suburbs
MAGPIES",UNIVERSITY,5,W,False
0,9602,9619,UNIVERSITY,"Western Suburbs
MAGPIES",5,W,False
0,5805,9619,"Western Suburbs
MAGPIES",UNIVERSITY,6,FE,False
0,5815,9619,UNIVERSITY,"Western Suburbs
MAGPIES",6,FE,False
0,5806,9619,"Western Suburbs
MAGPIES",UNIVERSITY,7,HB,False
0,9516,9619,UNIVERSITY,"Western Suburbs
MAGPIES",7,HB,False
0,9260,9619,"Western Suburbs
MAGPIES",UNIVERSITY,8,L,False
0,9573,9619,UNIVERSITY,"Western Suburbs
MAGPIES",8,L,False
0,9589,9619,"Western Suburbs
MAGPIES",UNIVERSITY,9,2R,False
0,9531,9619,UNIVERSITY,"Western Suburbs
MAGPIES",9,2R,False
0,9489,9619,"Western Suburbs
MAGPIES",UNIVERSITY,10,2R,False
0,9627,9619,UNIVERSITY,"Western Suburbs
MAGPIES",10,2R,False
0,5771,9619,"Western Suburbs
MAGPIES",UNIVERSITY,11,FR,True
0,26277,9619,UNIVERSITY,"Western Suburbs
MAGPIES",11,FR,False
0,9211,9619,"Western Suburbs
MAGPIES",UNIVERSITY,12,HK,False
0,9593,9619,UNIVERSITY,"Western Suburbs
MAGPIES",12,HK,False
