,player_id,match_id,team,opposition_team,number,position,captain
0,9078,8884,"Balmain
TIGERS",UNIVERSITY,1,FB,False
0,9146,8884,UNIVERSITY,"Balmain
TIGERS",1,FB,False
0,5722,8884,"Balmain
TIGERS",UNIVERSITY,2,W,False
0,9139,8884,UNIVERSITY,"Balmain
TIGERS",2,W,False
0,5380,8884,"Balmain
TIGERS",UNIVERSITY,3,C,False
0,9104,8884,UNIVERSITY,"Balmain
TIGERS",3,C,True
0,9119,8884,"Balmain
TIGERS",UNIVERSITY,4,C,False
0,9141,8884,UNIVERSITY,"Balmain
TIGERS",4,C,False
0,8977,8884,"Balmain
TIGERS",UNIVERSITY,5,W,False
0,9145,8884,UNIVERSITY,"Balmain
TIGERS",5,W,False
0,5393,8884,"Balmain
TIGERS",UNIVERSITY,6,FE,True
0,9093,8884,UNIVERSITY,"Balmain
TIGERS",6,FE,False
0,9034,8884,"Balmain
TIGERS",UNIVERSITY,7,HB,False
0,11729,8884,UNIVERSITY,"Balmain
TIGERS",7,HB,False
0,8973,8884,"Balmain
TIGERS",UNIVERSITY,8,L,False
0,9044,8884,UNIVERSITY,"Balmain
TIGERS",8,L,False
0,5729,8884,"Balmain
TIGERS",UNIVERSITY,9,2R,False
0,9105,8884,UNIVERSITY,"Balmain
TIGERS",9,2R,False
0,9096,8884,"Balmain
TIGERS",UNIVERSITY,10,2R,False
0,9155,8884,UNIVERSITY,"Balmain
TIGERS",10,2R,False
0,5395,8884,"Balmain
TIGERS",UNIVERSITY,11,FR,False
0,12272,8884,UNIVERSITY,"Balmain
TIGERS",11,FR,False
0,5738,8884,"Balmain
TIGERS",UNIVERSITY,12,HK,False
0,8841,8884,UNIVERSITY,"Balmain
TIGERS",12,HK,False
0,9042,8884,"Balmain
TIGERS",UNIVERSITY,13,FR,False
0,9055,8884,UNIVERSITY,"Balmain
TIGERS",13,FR,False
0,9020,8883,GLEBE,"St George
DRAGONS",1,FB,False
0,8843,8883,"St George
DRAGONS",GLEBE,1,FB,False
0,9024,8883,GLEBE,"St George
DRAGONS",2,W,False
0,9149,8883,"St George
DRAGONS",GLEBE,2,W,False
0,11492,8883,GLEBE,"St George
DRAGONS",3,C,False
0,9084,8883,"St George
DRAGONS",GLEBE,3,C,False
0,9087,8883,GLEBE,"St George
DRAGONS",4,C,False
0,5378,8883,"St George
DRAGONS",GLEBE,4,C,True
0,8875,8883,GLEBE,"St George
DRAGONS",5,W,False
0,5727,8883,"St George
DRAGONS",GLEBE,5,W,False
0,8980,8883,GLEBE,"St George
DRAGONS",6,FE,False
0,47436,8883,"St George
DRAGONS",GLEBE,6,FE,False
0,9013,8883,GLEBE,"St George
DRAGONS",7,HB,False
0,9133,8883,"St George
DRAGONS",GLEBE,7,HB,False
0,8991,8883,GLEBE,"St George
DRAGONS",8,L,False
0,11786,8883,"St George
DRAGONS",GLEBE,8,L,False
0,9166,8883,GLEBE,"St George
DRAGONS",9,2R,False
0,9177,8883,"St George
DRAGONS",GLEBE,9,2R,False
0,5442,8883,GLEBE,"St George
DRAGONS",10,2R,False
0,11605,8883,"St George
DRAGONS",GLEBE,10,2R,False
0,8974,8883,GLEBE,"St George
DRAGONS",11,FR,False
0,12275,8883,"St George
DRAGONS",GLEBE,11,FR,False
0,9014,8883,GLEBE,"St George
DRAGONS",12,HK,False
0,8963,8883,"St George
DRAGONS",GLEBE,12,HK,False
0,5384,8883,GLEBE,"St George
DRAGONS",13,FR,True
0,8807,8883,"St George
DRAGONS",GLEBE,13,FR,False
0,5406,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,1,FB,False
0,8881,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",1,FB,False
0,9137,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,2,W,False
0,5377,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",2,W,True
0,8882,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,3,C,False
0,9040,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",3,C,False
0,8978,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,4,C,False
0,9147,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",4,C,False
0,9094,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,5,W,False
0,5723,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",5,W,False
0,9101,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,6,FE,False
0,9116,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",6,FE,False
0,5737,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,7,HB,False
0,5400,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",7,HB,False
0,8952,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,8,L,False
0,8775,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",14,L,False
0,9161,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,9,2R,False
0,8945,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",9,2R,False
0,9115,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,10,2R,False
0,8845,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",10,2R,False
0,9225,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,11,FR,False
0,9122,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",11,FR,False
0,12017,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,12,HK,False
0,9106,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",12,HK,False
0,5383,8886,"South Sydney
RABBITOHS",NORTH SYDNEY,13,FR,True
0,9127,8886,NORTH SYDNEY,"South Sydney
RABBITOHS",13,FR,False
0,5774,8885,"Western Suburbs
MAGPIES",NEWTOWN,1,FB,False
0,9136,8885,NEWTOWN,"Western Suburbs
MAGPIES",1,FB,False
0,5405,8885,"Western Suburbs
MAGPIES",NEWTOWN,2,W,True
0,9129,8885,NEWTOWN,"Western Suburbs
MAGPIES",2,W,False
0,9083,8885,"Western Suburbs
MAGPIES",NEWTOWN,3,C,False
0,8922,8885,NEWTOWN,"Western Suburbs
MAGPIES",3,C,False
0,5407,8885,"Western Suburbs
MAGPIES",NEWTOWN,4,C,False
0,9130,8885,NEWTOWN,"Western Suburbs
MAGPIES",4,C,False
0,8854,8885,"Western Suburbs
MAGPIES",NEWTOWN,5,W,False
0,9135,8885,NEWTOWN,"Western Suburbs
MAGPIES",5,W,False
0,8960,8885,"Western Suburbs
MAGPIES",NEWTOWN,6,FE,False
0,9027,8885,NEWTOWN,"Western Suburbs
MAGPIES",6,FE,False
0,8957,8885,"Western Suburbs
MAGPIES",NEWTOWN,7,HB,False
0,9120,8885,NEWTOWN,"Western Suburbs
MAGPIES",7,HB,False
0,8950,8885,"Western Suburbs
MAGPIES",NEWTOWN,8,L,False
0,9057,8885,NEWTOWN,"Western Suburbs
MAGPIES",8,L,False
0,9082,8885,"Western Suburbs
MAGPIES",NEWTOWN,9,2R,False
0,9090,8885,NEWTOWN,"Western Suburbs
MAGPIES",9,2R,False
0,8849,8885,"Western Suburbs
MAGPIES",NEWTOWN,10,2R,False
0,5394,8885,NEWTOWN,"Western Suburbs
MAGPIES",10,2R,True
0,8962,8885,"Western Suburbs
MAGPIES",NEWTOWN,11,FR,False
0,5385,8885,NEWTOWN,"Western Suburbs
MAGPIES",11,FR,False
0,5387,8885,"Western Suburbs
MAGPIES",NEWTOWN,12,HK,False
0,12845,8885,NEWTOWN,"Western Suburbs
MAGPIES",12,HK,False
0,8894,8885,"Western Suburbs
MAGPIES",NEWTOWN,13,FR,False
0,9125,8885,NEWTOWN,"Western Suburbs
MAGPIES",13,FR,False
0,9078,8888,"Balmain
TIGERS","St George
DRAGONS",1,FB,False
0,8843,8888,"St George
DRAGONS","Balmain
TIGERS",1,FB,False
0,5722,8888,"Balmain
TIGERS","St George
DRAGONS",2,W,False
0,12544,8888,"St George
DRAGONS","Balmain
TIGERS",2,W,False
0,5380,8888,"Balmain
TIGERS","St George
DRAGONS",3,C,False
0,9084,8888,"St George
DRAGONS","Balmain
TIGERS",3,C,False
0,9119,8888,"Balmain
TIGERS","St George
DRAGONS",4,C,False
0,5378,8888,"St George
DRAGONS","Balmain
TIGERS",4,C,True
0,8977,8888,"Balmain
TIGERS","St George
DRAGONS",5,W,False
0,5727,8888,"St George
DRAGONS","Balmain
TIGERS",5,W,False
0,5393,8888,"Balmain
TIGERS","St George
DRAGONS",6,FE,True
0,47436,8888,"St George
DRAGONS","Balmain
TIGERS",6,FE,False
0,9034,8888,"Balmain
TIGERS","St George
DRAGONS",7,HB,False
0,9133,8888,"St George
DRAGONS","Balmain
TIGERS",7,HB,False
0,9096,8888,"Balmain
TIGERS","St George
DRAGONS",8,L,False
0,11786,8888,"St George
DRAGONS","Balmain
TIGERS",8,L,False
0,5729,8888,"Balmain
TIGERS","St George
DRAGONS",9,2R,False
0,9177,8888,"St George
DRAGONS","Balmain
TIGERS",9,2R,False
0,8973,8888,"Balmain
TIGERS","St George
DRAGONS",10,2R,False
0,12275,8888,"St George
DRAGONS","Balmain
TIGERS",10,2R,False
0,5395,8888,"Balmain
TIGERS","St George
DRAGONS",11,FR,False
0,8807,8888,"St George
DRAGONS","Balmain
TIGERS",11,FR,False
0,5738,8888,"Balmain
TIGERS","St George
DRAGONS",12,HK,False
0,11605,8888,"St George
DRAGONS","Balmain
TIGERS",12,HK,False
0,9042,8888,"Balmain
TIGERS","St George
DRAGONS",13,FR,False
0,8963,8888,"St George
DRAGONS","Balmain
TIGERS",13,FR,False
0,9068,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",1,FB,False
0,5406,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,1,FB,False
0,8738,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",2,W,False
0,9137,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,2,W,False
0,5379,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",3,C,False
0,8882,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,3,C,False
0,5404,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",4,C,True
0,8978,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,4,C,False
0,9023,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",5,W,False
0,5770,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,5,W,False
0,5728,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",6,FE,False
0,9101,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,6,FE,False
0,9066,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",7,HB,False
0,5737,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,7,HB,False
0,9128,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",8,L,False
0,8952,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,8,L,False
0,9045,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",9,2R,False
0,9161,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,9,2R,False
0,9095,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",10,2R,False
0,9115,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,10,2R,False
0,9111,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",11,FR,False
0,9225,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,11,FR,False
0,3674,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",12,HK,False
0,12017,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,12,HK,False
0,9079,8889,EASTERN SUBURBS,"South Sydney
RABBITOHS",13,FR,False
0,5383,8889,"South Sydney
RABBITOHS",EASTERN SUBURBS,13,FR,True
0,9020,8887,GLEBE,NORTH SYDNEY,1,FB,False
0,8881,8887,NORTH SYDNEY,GLEBE,1,FB,False
0,9024,8887,GLEBE,NORTH SYDNEY,2,W,False
0,5377,8887,NORTH SYDNEY,GLEBE,2,W,True
0,9087,8887,GLEBE,NORTH SYDNEY,3,C,False
