,player_id,match_id,team,opposition_team,number,position,captain
0,9857,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",1,FB,False
0,9849,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",1,FB,True
0,9783,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",2,W,False
0,9889,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",2,W,False
0,9811,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",3,C,False
0,9888,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",3,C,False
0,9900,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",4,C,True
0,10025,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",4,C,False
0,5901,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",5,W,False
0,9993,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",5,W,False
0,9944,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",6,FE,False
0,11559,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",6,FE,False
0,10009,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",7,HB,False
0,11819,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",7,HB,False
0,9939,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",8,L,False
0,5840,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",8,L,False
0,9703,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",9,2R,False
0,9866,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",9,2R,False
0,10034,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",10,2R,False
0,11547,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",10,2R,False
0,8136,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",11,FR,False
0,9988,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",11,FR,False
0,10056,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",12,HK,False
0,11666,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",12,HK,False
0,9837,10209,"Balmain
TIGERS","Western Suburbs
MAGPIES",13,FR,False
0,9952,10209,"Western Suburbs
MAGPIES","Balmain
TIGERS",13,FR,False
