,player_id,match_id,team,opposition_team,number,position,captain
0,9990,10147,"Balmain
TIGERS",NEWTOWN,1,FB,False
0,9730,10147,NEWTOWN,"Balmain
TIGERS",1,FB,True
0,9783,10147,"Balmain
TIGERS",NEWTOWN,2,W,False
0,9779,10147,NEWTOWN,"Balmain
TIGERS",2,W,False
0,9872,10147,"Balmain
TIGERS",NEWTOWN,3,C,False
0,9714,10147,NEWTOWN,"Balmain
TIGERS",3,C,False
0,9966,10147,"Balmain
TIGERS",NEWTOWN,4,C,False
0,9986,10147,NEWTOWN,"Balmain
TIGERS",4,C,False
0,9939,10147,"Balmain
TIGERS",NEWTOWN,5,W,False
0,9532,10147,NEWTOWN,"Balmain
TIGERS",5,W,False
0,9807,10147,"Balmain
TIGERS",NEWTOWN,6,FE,True
0,12910,10147,NEWTOWN,"Balmain
TIGERS",6,FE,False
0,9944,10147,"Balmain
TIGERS",NEWTOWN,7,HB,False
0,9867,10147,NEWTOWN,"Balmain
TIGERS",7,HB,False
0,9964,10147,"Balmain
TIGERS",NEWTOWN,8,L,False
0,9941,10147,NEWTOWN,"Balmain
TIGERS",8,L,False
0,5858,10147,"Balmain
TIGERS",NEWTOWN,9,2R,False
0,9887,10147,NEWTOWN,"Balmain
TIGERS",9,2R,False
0,13416,10147,"Balmain
TIGERS",NEWTOWN,10,2R,False
0,5831,10147,NEWTOWN,"Balmain
TIGERS",10,2R,False
0,9703,10147,"Balmain
TIGERS",NEWTOWN,11,FR,False
0,12580,10147,NEWTOWN,"Balmain
TIGERS",11,FR,False
0,5850,10147,"Balmain
TIGERS",NEWTOWN,12,HK,False
0,14241,10147,NEWTOWN,"Balmain
TIGERS",12,HK,False
0,9837,10147,"Balmain
TIGERS",NEWTOWN,13,FR,False
0,12466,10147,NEWTOWN,"Balmain
TIGERS",13,FR,False
0,9869,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",1,FB,False
0,9995,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,1,FB,False
0,8187,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",2,W,False
0,9758,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,2,W,False
0,9891,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",3,C,False
0,9731,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,3,C,True
0,9827,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",4,C,False
0,9922,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,4,C,False
0,9847,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",5,W,False
0,9897,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,5,W,False
0,5862,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",6,FE,False
0,9949,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,6,FE,False
0,9920,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",7,HB,False
0,9933,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,7,HB,False
0,9844,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",8,L,False
0,9953,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,8,L,False
0,9978,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",9,2R,False
0,9962,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,9,2R,False
0,5836,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",10,2R,False
0,9883,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,10,2R,False
0,9967,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",11,FR,False
0,9835,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,11,FR,False
0,7416,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",12,HK,True
0,9954,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,12,HK,False
0,5800,10148,EASTERN SUBURBS,"South Sydney
RABBITOHS",13,FR,False
0,5853,10148,"South Sydney
RABBITOHS",EASTERN SUBURBS,13,FR,False
0,9959,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,1,FB,False
0,9896,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,1,FB,False
0,9945,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,2,W,False
0,9958,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,2,W,False
0,9795,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,3,C,False
0,9968,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,3,C,False
0,9771,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,4,C,True
0,9903,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,4,C,False
0,9824,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,5,W,False
0,5839,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,5,W,True
0,9651,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,6,FE,False
0,9910,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,6,FE,False
0,9924,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,7,HB,False
0,9785,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,7,HB,False
0,9911,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,8,L,False
0,9589,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,8,L,False
0,9506,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,9,2R,False
0,9917,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,9,2R,False
0,9831,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,10,2R,False
0,9973,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,10,2R,False
0,10010,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,11,FR,False
0,9628,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,11,FR,False
0,9961,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,12,HK,False
0,12733,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,12,HK,False
0,9846,10149,NORTH SYDNEY,CANTERBURY BANKSTOWN,13,FR,False
0,9699,10149,CANTERBURY BANKSTOWN,NORTH SYDNEY,13,FR,False
0,9923,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",1,FB,False
0,9850,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",1,FB,False
0,9935,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",2,W,False
0,9889,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",2,W,False
0,9934,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",3,C,False
0,9970,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",3,C,False
0,9969,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",4,C,False
0,9830,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",4,C,False
0,5881,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",5,W,False
0,9825,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",5,W,False
0,9942,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",6,FE,False
0,11559,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",6,FE,False
0,10027,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",7,HB,False
0,11819,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",7,HB,True
0,9907,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",8,L,False
0,9909,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",8,L,False
0,9644,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",9,2R,True
0,9952,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",9,2R,False
0,10012,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",10,2R,False
0,10210,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",10,2R,False
0,9936,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",11,FR,False
0,9988,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",11,FR,False
0,12368,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",12,HK,False
0,9994,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",12,HK,False
0,9992,10146,"St George
DRAGONS","Western Suburbs
MAGPIES",13,FR,False
0,11985,10146,"Western Suburbs
MAGPIES","St George
DRAGONS",13,FR,False
0,9896,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",1,FB,False
0,9923,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,1,FB,False
0,9958,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",2,W,False
0,9935,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,2,W,False
0,9968,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",3,C,False
0,9934,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,3,C,False
0,9903,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",4,C,False
0,5881,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,4,C,False
0,5839,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",5,W,True
0,9969,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,5,W,False
0,9785,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",6,FE,False
0,52401,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,6,FE,False
0,9814,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",7,HB,False
0,10027,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,7,HB,False
0,9589,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",13,L,False
0,9981,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,8,L,False
0,9917,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",12,2R,False
0,9644,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,12,2R,True
0,9973,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",11,2R,False
0,9951,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,10,2R,False
0,9628,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",10,FR,False
0,9936,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,10,FR,False
0,9860,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",12,HK,False
0,12368,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,9,HK,False
0,9699,10151,CANTERBURY BANKSTOWN,"St George
DRAGONS",8,FR,False
0,9992,10151,"St George
DRAGONS",CANTERBURY BANKSTOWN,8,FR,False
0,9869,10153,EASTERN SUBURBS,"Balmain
TIGERS",1,FB,False
0,9990,10153,"Balmain
TIGERS",EASTERN SUBURBS,1,FB,False
0,9979,10153,EASTERN SUBURBS,"Balmain
TIGERS",2,W,False
0,9783,10153,"Balmain
TIGERS",EASTERN SUBURBS,2,W,False
0,9891,10153,EASTERN SUBURBS,"Balmain
TIGERS",3,C,False
0,9872,10153,"Balmain
TIGERS",EASTERN SUBURBS,3,C,False
0,9827,10153,EASTERN SUBURBS,"Balmain
TIGERS",4,C,False
0,9966,10153,"Balmain
TIGERS",EASTERN SUBURBS,4,C,False
0,9847,10153,EASTERN SUBURBS,"Balmain
TIGERS",5,W,False
0,9939,10153,"Balmain
TIGERS",EASTERN SUBURBS,5,W,False
0,5862,10153,EASTERN SUBURBS,"Balmain
TIGERS",6,FE,False
0,9807,10153,"Balmain
TIGERS",EASTERN SUBURBS,6,FE,True
0,9920,10153,EASTERN SUBURBS,"Balmain
TIGERS",7,HB,False
0,9944,10153,"Balmain
TIGERS",EASTERN SUBURBS,7,HB,False
0,9844,10153,EASTERN SUBURBS,"Balmain
TIGERS",13,L,False
0,9964,10153,"Balmain
TIGERS",EASTERN SUBURBS,13,L,False
0,9978,10153,EASTERN SUBURBS,"Balmain
TIGERS",12,2R,False
0,5858,10153,"Balmain
TIGERS",EASTERN SUBURBS,12,2R,False
0,5836,10153,EASTERN SUBURBS,"Balmain
TIGERS",11,2R,False
0,13416,10153,"Balmain
TIGERS",EASTERN SUBURBS,11,2R,False
0,9967,10153,EASTERN SUBURBS,"Balmain
TIGERS",10,FR,False
0,9703,10153,"Balmain
TIGERS",EASTERN SUBURBS,10,FR,False
0,7798,10153,EASTERN SUBURBS,"Balmain
TIGERS",12,HK,False
0,5850,10153,"Balmain
TIGERS",EASTERN SUBURBS,9,HK,False
0,5800,10153,EASTERN SUBURBS,"Balmain
TIGERS",8,FR,True
0,9837,10153,"Balmain
TIGERS",EASTERN SUBURBS,8,FR,False
0,9730,10150,NEWTOWN,NORTH SYDNEY,1,FB,True
0,9959,10150,NORTH SYDNEY,NEWTOWN,1,FB,False
0,9779,10150,NEWTOWN,NORTH SYDNEY,2,W,False
0,9945,10150,NORTH SYDNEY,NEWTOWN,2,W,False
0,9918,10150,NEWTOWN,NORTH SYDNEY,3,C,False
0,9795,10150,NORTH SYDNEY,NEWTOWN,3,C,False
0,9986,10150,NEWTOWN,NORTH SYDNEY,4,C,False
0,9771,10150,NORTH SYDNEY,NEWTOWN,4,C,True
0,12086,10150,NEWTOWN,NORTH SYDNEY,5,W,False
0,9653,10150,NORTH SYDNEY,NEWTOWN,5,W,False
0,9714,10150,NEWTOWN,NORTH SYDNEY,6,FE,False
0,9651,10150,NORTH SYDNEY,NEWTOWN,6,FE,False
0,9867,10150,NEWTOWN,NORTH SYDNEY,7,HB,False
0,9960,10150,NORTH SYDNEY,NEWTOWN,7,HB,False
0,9941,10150,NEWTOWN,NORTH SYDNEY,13,L,False
0,9911,10150,NORTH SYDNEY,NEWTOWN,13,L,False
