,player_id,match_id,team,opposition_team,number,position,captain
0,9300,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",1,FB,False
0,9282,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",1,FB,False
0,9397,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",2,W,False
0,5770,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",2,W,False
0,9359,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",3,C,False
0,5809,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",3,C,False
0,9267,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",4,C,False
0,5766,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",4,C,False
0,9380,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",5,W,False
0,5777,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",5,W,False
0,9379,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",6,FE,False
0,9393,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",6,FE,False
0,9419,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",7,HB,False
0,5737,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",7,HB,True
0,5729,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",8,L,True
0,9206,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",8,L,False
0,9273,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",9,2R,False
0,5739,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",9,2R,False
0,9303,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",10,2R,False
0,5763,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",10,2R,False
0,9370,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",11,FR,False
0,11940,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",11,FR,False
0,12206,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",12,HK,False
0,9417,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",12,HK,False
0,5776,9364,"Balmain
TIGERS","South Sydney
RABBITOHS",13,FR,False
0,5781,9364,"South Sydney
RABBITOHS","Balmain
TIGERS",13,FR,False
0,9334,9365,EASTERN SUBURBS,UNIVERSITY,1,FB,False
0,9486,9365,UNIVERSITY,EASTERN SUBURBS,1,FB,False
0,9170,9365,EASTERN SUBURBS,UNIVERSITY,2,W,False
0,9412,9365,UNIVERSITY,EASTERN SUBURBS,2,W,False
0,5755,9365,EASTERN SUBURBS,UNIVERSITY,3,C,False
0,9284,9365,UNIVERSITY,EASTERN SUBURBS,3,C,False
0,9342,9365,EASTERN SUBURBS,UNIVERSITY,4,C,False
0,9422,9365,UNIVERSITY,EASTERN SUBURBS,4,C,False
0,5785,9365,EASTERN SUBURBS,UNIVERSITY,5,W,False
0,9427,9365,UNIVERSITY,EASTERN SUBURBS,5,W,False
0,5728,9365,EASTERN SUBURBS,UNIVERSITY,6,FE,True
0,9351,9365,UNIVERSITY,EASTERN SUBURBS,6,FE,True
0,9428,9365,EASTERN SUBURBS,UNIVERSITY,7,HB,False
0,9494,9365,UNIVERSITY,EASTERN SUBURBS,7,HB,False
0,9464,9365,EASTERN SUBURBS,UNIVERSITY,8,L,False
0,9331,9365,UNIVERSITY,EASTERN SUBURBS,8,L,False
0,9404,9365,EASTERN SUBURBS,UNIVERSITY,9,2R,False
0,9292,9365,UNIVERSITY,EASTERN SUBURBS,9,2R,False
0,5383,9365,EASTERN SUBURBS,UNIVERSITY,10,2R,False
0,9472,9365,UNIVERSITY,EASTERN SUBURBS,10,2R,False
0,9333,9365,EASTERN SUBURBS,UNIVERSITY,11,FR,False
0,13921,9365,UNIVERSITY,EASTERN SUBURBS,11,FR,False
0,9450,9365,EASTERN SUBURBS,UNIVERSITY,12,HK,False
0,9291,9365,UNIVERSITY,EASTERN SUBURBS,12,HK,False
0,5800,9365,EASTERN SUBURBS,UNIVERSITY,13,FR,False
0,9354,9365,UNIVERSITY,EASTERN SUBURBS,13,FR,False
0,9239,9362,GLEBE,NEWTOWN,1,FB,False
0,9231,9362,NEWTOWN,GLEBE,1,FB,True
0,9345,9362,GLEBE,NEWTOWN,2,W,False
0,9263,9362,NEWTOWN,GLEBE,2,W,False
0,17212,9362,GLEBE,NEWTOWN,3,C,True
0,9314,9362,NEWTOWN,GLEBE,3,C,False
0,9445,9362,GLEBE,NEWTOWN,4,C,False
0,9406,9362,NEWTOWN,GLEBE,4,C,False
0,11685,9362,GLEBE,NEWTOWN,5,W,False
0,9341,9362,NEWTOWN,GLEBE,5,W,False
0,12640,9362,GLEBE,NEWTOWN,6,FE,False
0,9324,9362,NEWTOWN,GLEBE,6,FE,False
0,9456,9362,GLEBE,NEWTOWN,7,HB,False
0,9440,9362,NEWTOWN,GLEBE,7,HB,False
0,9409,9362,GLEBE,NEWTOWN,8,L,False
0,9371,9362,NEWTOWN,GLEBE,8,L,False
0,9204,9362,GLEBE,NEWTOWN,9,2R,False
0,9448,9362,NEWTOWN,GLEBE,9,2R,False
0,9477,9362,GLEBE,NEWTOWN,10,2R,False
0,9285,9362,NEWTOWN,GLEBE,10,2R,False
0,9349,9362,GLEBE,NEWTOWN,11,FR,False
0,9328,9362,NEWTOWN,GLEBE,11,FR,False
0,12663,9362,GLEBE,NEWTOWN,12,HK,False
0,5799,9362,NEWTOWN,GLEBE,12,HK,False
0,12548,9362,GLEBE,NEWTOWN,13,FR,False
0,9447,9362,NEWTOWN,GLEBE,13,FR,False
0,47992,9363,"St George
DRAGONS","Western Suburbs
MAGPIES",1,FB,False
0,5774,9363,"Western Suburbs
MAGPIES","St George
DRAGONS",1,FB,True
0,9365,9363,"St George
DRAGONS","Western Suburbs
MAGPIES",2,W,False
0,9435,9363,"Western Suburbs
MAGPIES","St George
DRAGONS",2,W,False
0,9434,9363,"St George
DRAGONS","Western Suburbs
MAGPIES",3,C,False
0,9212,9363,"Western Suburbs
MAGPIES","St George
DRAGONS",3,C,False
0,9438,9363,"St George
DRAGONS","Western Suburbs
MAGPIES",4,C,False
0,9363,9363,"Western Suburbs
MAGPIES","St George
DRAGONS",4,C,False
0,9199,9363,"St George
DRAGONS","Western Suburbs
MAGPIES",5,W,False
0,13346,9363,"Western Suburbs
MAGPIES","St George
DRAGONS",5,W,False
0,9343,9363,"St George
DRAGONS","Western Suburbs
MAGPIES",6,FE,False
0,7497,9363,"Western Suburbs
MAGPIES","St George
DRAGONS",6,FE,False
0,9250,9363,"St George
DRAGONS","Western Suburbs
MAGPIES",7,HB,False
