,player_id,match_id,team,opposition_team,number,position,captain
0,6046,13151,"South Sydney
RABBITOHS","Parramatta
EELS",1,FB,False
0,10969,13151,"Parramatta
EELS","South Sydney
RABBITOHS",1,FB,False
0,11084,13151,"South Sydney
RABBITOHS","Parramatta
EELS",2,W,False
0,11091,13151,"Parramatta
EELS","South Sydney
RABBITOHS",2,W,False
0,11105,13151,"South Sydney
RABBITOHS","Parramatta
EELS",3,C,False
0,11240,13151,"Parramatta
EELS","South Sydney
RABBITOHS",3,C,False
0,6071,13151,"South Sydney
RABBITOHS","Parramatta
EELS",4,C,False
0,11176,13151,"Parramatta
EELS","South Sydney
RABBITOHS",4,C,False
0,3876,13151,"South Sydney
RABBITOHS","Parramatta
EELS",5,W,False
0,11770,13151,"Parramatta
EELS","South Sydney
RABBITOHS",5,W,False
0,6053,13151,"South Sydney
RABBITOHS","Parramatta
EELS",6,FE,False
0,11045,13151,"Parramatta
EELS","South Sydney
RABBITOHS",6,FE,False
0,6064,13151,"South Sydney
RABBITOHS","Parramatta
EELS",7,HB,False
0,3822,13151,"Parramatta
EELS","South Sydney
RABBITOHS",7,HB,False
0,11078,13151,"South Sydney
RABBITOHS","Parramatta
EELS",8,L,False
0,6111,13151,"Parramatta
EELS","South Sydney
RABBITOHS",8,L,False
0,6087,13151,"South Sydney
RABBITOHS","Parramatta
EELS",9,2R,False
0,11031,13151,"Parramatta
EELS","South Sydney
RABBITOHS",9,2R,False
0,6059,13151,"South Sydney
RABBITOHS","Parramatta
EELS",10,2R,True
0,6106,13151,"Parramatta
EELS","South Sydney
RABBITOHS",10,2R,False
0,9841,13151,"South Sydney
RABBITOHS","Parramatta
EELS",11,FR,False
0,6076,13151,"Parramatta
EELS","South Sydney
RABBITOHS",11,FR,False
0,6040,13151,"South Sydney
RABBITOHS","Parramatta
EELS",12,HK,False
0,10917,13151,"Parramatta
EELS","South Sydney
RABBITOHS",12,HK,False
0,6110,13151,"South Sydney
RABBITOHS","Parramatta
EELS",13,FR,False
0,3823,13151,"Parramatta
EELS","South Sydney
RABBITOHS",13,FR,True
0,12563,13151,"South Sydney
RABBITOHS","Parramatta
EELS",18,B,False
0,11220,13152,"Balmain
TIGERS","St George
DRAGONS",1,FB,False
0,5999,13152,"St George
DRAGONS","Balmain
TIGERS",1,FB,True
0,11028,13152,"Balmain
TIGERS","St George
DRAGONS",2,W,False
0,3780,13152,"St George
DRAGONS","Balmain
TIGERS",2,W,False
0,3901,13152,"Balmain
TIGERS","St George
DRAGONS",3,C,False
0,3854,13152,"St George
DRAGONS","Balmain
TIGERS",3,C,False
0,11194,13152,"Balmain
TIGERS","St George
DRAGONS",4,C,False
0,11152,13152,"St George
DRAGONS","Balmain
TIGERS",4,C,False
0,11162,13152,"Balmain
TIGERS","St George
DRAGONS",5,W,False
0,3896,13152,"St George
DRAGONS","Balmain
TIGERS",5,W,False
0,11010,13152,"Balmain
TIGERS","St George
DRAGONS",6,FE,False
