,player_id,match_id,team,opposition_team,number,position,captain
0,7504,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,1,FB,False
0,7524,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,1,FB,False
0,12352,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,2,W,False
0,10464,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,2,W,False
0,5907,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,3,C,True
0,5931,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,3,C,False
0,7506,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,4,C,False
0,5923,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,4,C,False
0,10600,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,5,W,False
0,7525,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,5,W,False
0,7509,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,6,FE,False
0,12071,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,6,FE,True
0,10490,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,7,HB,False
0,12373,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,7,HB,False
0,7511,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,8,L,False
0,12327,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,8,L,False
0,12726,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,9,2R,False
0,10514,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,9,2R,False
0,12830,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,10,2R,False
0,10617,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,10,2R,False
0,11994,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,11,FR,False
0,7535,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,11,FR,False
0,7515,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,12,HK,False
0,7534,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,12,HK,False
0,12931,11389,CANTERBURY BANKSTOWN,NORTH SYDNEY,13,FR,False
0,11590,11389,NORTH SYDNEY,CANTERBURY BANKSTOWN,13,FR,False
0,12828,11390,NEWTOWN,"Manly Warringah
SEA EAGLES",1,FB,False
0,5925,11390,"Manly Warringah
SEA EAGLES",NEWTOWN,1,FB,False
0,10446,11390,NEWTOWN,"Manly Warringah
SEA EAGLES",2,W,False
