,player_id,match_id,team,opposition_team,number,position,captain
0,10662,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,1,FB,False
0,10634,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",1,FB,False
0,11038,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,2,W,False
0,10907,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",2,W,False
0,3789,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,3,C,False
0,6038,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",3,C,False
0,1126,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,4,C,False
0,10900,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",4,C,False
0,11056,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,5,W,False
0,11080,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",15,W,False
0,3554,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,6,FE,False
0,10736,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",6,FE,True
0,6313,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,7,HB,True
0,11061,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",7,HB,False
0,11078,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,8,L,False
0,6329,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",8,L,False
0,11025,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,9,2R,False
0,6854,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",11,2R,False
0,10934,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,10,2R,False
0,13432,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",10,2R,False
0,10843,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,11,FR,False
0,11182,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",26,FR,False
0,6067,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,12,HK,False
0,11217,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",12,HK,False
0,6009,12743,"Cronulla Sutherland
SHARKS",NEWTOWN,13,FR,False
0,11049,12743,NEWTOWN,"Cronulla Sutherland
SHARKS",22,FR,False
0,6066,12744,"South Sydney
RABBITOHS","Penrith
PANTHERS",1,FB,False
0,10980,12744,"Penrith
PANTHERS","South Sydney
RABBITOHS",1,FB,False
0,5991,12744,"South Sydney
RABBITOHS","Penrith
PANTHERS",2,W,False
0,10604,12744,"Penrith
PANTHERS","South Sydney
RABBITOHS",2,W,False
0,6071,12744,"South Sydney
RABBITOHS","Penrith
PANTHERS",3,C,False
0,11016,12744,"Penrith
PANTHERS","South Sydney
RABBITOHS",3,C,False
0,6052,12744,"South Sydney
RABBITOHS","Penrith
PANTHERS",4,C,False
0,10922,12744,"Penrith
PANTHERS","South Sydney
RABBITOHS",4,C,False
0,10845,12744,"South Sydney
RABBITOHS","Penrith
PANTHERS",5,W,False
0,11028,12744,"Penrith
PANTHERS","South Sydney
RABBITOHS",17,W,False
0,6053,12744,"South Sydney
RABBITOHS","Penrith
PANTHERS",6,FE,False
0,11024,12744,"Penrith
PANTHERS","South Sydney
RABBITOHS",6,FE,False
0,6064,12744,"South Sydney
RABBITOHS","Penrith
PANTHERS",7,HB,False
0,10641,12744,"Penrith
PANTHERS","South Sydney
RABBITOHS",7,HB,False
0,6037,12744,"South Sydney
RABBITOHS","Penrith
PANTHERS",8,L,False
