,player_id,match_id,team,opposition_team,number,position,captain
0,6002,12607,CANTERBURY BANKSTOWN,NEWTOWN,1,FB,False
0,10634,12607,NEWTOWN,CANTERBURY BANKSTOWN,1,FB,False
0,12808,12607,CANTERBURY BANKSTOWN,NEWTOWN,2,W,False
0,10935,12607,NEWTOWN,CANTERBURY BANKSTOWN,2,W,False
0,5992,12607,CANTERBURY BANKSTOWN,NEWTOWN,3,C,False
0,10736,12607,NEWTOWN,CANTERBURY BANKSTOWN,3,C,False
0,10882,12607,CANTERBURY BANKSTOWN,NEWTOWN,4,C,False
0,10907,12607,NEWTOWN,CANTERBURY BANKSTOWN,4,C,False
0,11052,12607,CANTERBURY BANKSTOWN,NEWTOWN,5,W,False
0,11825,12607,NEWTOWN,CANTERBURY BANKSTOWN,5,W,False
0,11018,12607,CANTERBURY BANKSTOWN,NEWTOWN,6,FE,False
0,10962,12607,NEWTOWN,CANTERBURY BANKSTOWN,6,FE,False
0,10875,12607,CANTERBURY BANKSTOWN,NEWTOWN,7,HB,False
0,12311,12607,NEWTOWN,CANTERBURY BANKSTOWN,7,HB,False
0,10879,12607,CANTERBURY BANKSTOWN,NEWTOWN,8,L,False
0,10900,12607,NEWTOWN,CANTERBURY BANKSTOWN,8,L,True
0,6035,12607,CANTERBURY BANKSTOWN,NEWTOWN,9,2R,False
0,10739,12607,NEWTOWN,CANTERBURY BANKSTOWN,9,2R,False
0,10708,12607,CANTERBURY BANKSTOWN,NEWTOWN,10,2R,False
0,13432,12607,NEWTOWN,CANTERBURY BANKSTOWN,10,2R,False
0,10890,12607,CANTERBURY BANKSTOWN,NEWTOWN,11,FR,False
0,12092,12607,NEWTOWN,CANTERBURY BANKSTOWN,11,FR,False
0,10713,12607,CANTERBURY BANKSTOWN,NEWTOWN,12,HK,False
0,11040,12607,NEWTOWN,CANTERBURY BANKSTOWN,12,HK,False
0,6006,12607,CANTERBURY BANKSTOWN,NEWTOWN,13,FR,True
0,10733,12607,NEWTOWN,CANTERBURY BANKSTOWN,13,FR,False
0,6046,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",1,FB,False
0,11002,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",1,FB,False
0,5991,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",2,W,False
0,10927,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",2,W,False
0,6066,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",19,C,False
0,10821,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",3,C,False
0,10792,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",4,C,False
0,10979,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",4,C,False
0,6048,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",5,W,False
0,10936,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",5,W,False
0,6053,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",6,FE,False
0,11037,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",6,FE,False
0,6064,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",7,HB,False
0,11001,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",7,HB,False
0,6071,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",21,L,False
0,6000,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",8,L,True
0,6037,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",8,2R,False
0,7443,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",9,2R,False
0,6059,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",10,2R,False
0,13866,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",10,2R,False
0,6069,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",11,FR,False
0,6073,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",11,FR,False
0,6040,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",15,HK,False
0,11033,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",25,HK,False
0,6039,12608,"South Sydney
RABBITOHS","Balmain
TIGERS",13,FR,True
0,10802,12608,"Balmain
TIGERS","South Sydney
RABBITOHS",13,FR,False
0,10954,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",1,FB,False
0,10670,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",1,FB,True
0,11005,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",2,W,False
0,5975,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",2,W,False
0,11006,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",3,C,False
0,6021,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",3,C,False
0,11017,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",4,C,False
0,10756,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",4,C,False
0,10662,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",5,W,False
0,6080,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",5,W,False
0,3554,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",6,FE,False
0,10746,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",6,FE,False
0,10903,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",7,HB,False
0,10989,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",7,HB,False
0,10934,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",8,L,False
0,10869,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",8,L,False
0,10913,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",26,2R,False
0,10892,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",9,2R,False
0,12934,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",10,2R,False
0,10994,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",10,2R,False
0,10861,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",11,FR,False
0,6016,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",11,FR,False
0,10867,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",12,HK,True
0,10819,12610,"North Sydney
BEARS","Cronulla Sutherland
SHARKS",12,HK,False
0,6041,12610,"Cronulla Sutherland
SHARKS","North Sydney
BEARS",13,FR,False
