,player_id,match_id,team,opposition_team,number,position,captain
0,9585,9812,"Balmain
TIGERS","St George
DRAGONS",1,FB,False
0,9586,9812,"St George
DRAGONS","Balmain
TIGERS",1,FB,False
0,5819,9812,"Balmain
TIGERS","St George
DRAGONS",2,W,False
0,12289,9812,"St George
DRAGONS","Balmain
TIGERS",2,W,False
0,9656,9812,"Balmain
TIGERS","St George
DRAGONS",3,C,False
0,9729,9812,"St George
DRAGONS","Balmain
TIGERS",3,C,False
0,9466,9812,"Balmain
TIGERS","St George
DRAGONS",4,C,False
0,9728,9812,"St George
DRAGONS","Balmain
TIGERS",4,C,False
0,9456,9812,"Balmain
TIGERS","St George
DRAGONS",5,W,False
0,9532,9812,"St George
DRAGONS","Balmain
TIGERS",5,W,False
0,9428,9812,"Balmain
TIGERS","St George
DRAGONS",6,FE,True
0,9640,9812,"St George
DRAGONS","Balmain
TIGERS",6,FE,False
0,9726,9812,"Balmain
TIGERS","St George
DRAGONS",7,HB,False
0,12602,9812,"St George
DRAGONS","Balmain
TIGERS",7,HB,False
0,9727,9812,"Balmain
TIGERS","St George
DRAGONS",8,L,False
0,9569,9812,"St George
DRAGONS","Balmain
TIGERS",8,L,False
0,9580,9812,"Balmain
TIGERS","St George
DRAGONS",9,2R,False
0,9619,9812,"St George
DRAGONS","Balmain
TIGERS",9,2R,False
0,9737,9812,"Balmain
TIGERS","St George
DRAGONS",10,2R,False
0,9761,9812,"St George
DRAGONS","Balmain
TIGERS",10,2R,False
0,5830,9812,"Balmain
TIGERS","St George
DRAGONS",11,FR,False
0,5781,9812,"St George
DRAGONS","Balmain
TIGERS",11,FR,True
0,9759,9812,"Balmain
TIGERS","St George
DRAGONS",12,HK,False
0,5812,9812,"St George
DRAGONS","Balmain
TIGERS",12,HK,False
0,9763,9812,"Balmain
TIGERS","St George
DRAGONS",13,FR,False
0,9644,9812,"St George
DRAGONS","Balmain
TIGERS",13,FR,False
0,9788,9811,NEWTOWN,UNIVERSITY,1,FB,False
0,9806,9811,UNIVERSITY,NEWTOWN,1,FB,False
0,9687,9811,NEWTOWN,UNIVERSITY,2,W,False
0,9719,9811,UNIVERSITY,NEWTOWN,2,W,False
0,9732,9811,NEWTOWN,UNIVERSITY,3,C,False
0,9735,9811,UNIVERSITY,NEWTOWN,3,C,False
0,9714,9811,NEWTOWN,UNIVERSITY,4,C,False
0,9740,9811,UNIVERSITY,NEWTOWN,4,C,False
0,9636,9811,NEWTOWN,UNIVERSITY,5,W,False
0,9616,9811,UNIVERSITY,NEWTOWN,5,W,False
0,9738,9811,NEWTOWN,UNIVERSITY,6,FE,False
0,9766,9811,UNIVERSITY,NEWTOWN,6,FE,False
0,9440,9811,NEWTOWN,UNIVERSITY,7,HB,True
0,9744,9811,UNIVERSITY,NEWTOWN,7,HB,False
0,9683,9811,NEWTOWN,UNIVERSITY,8,L,False
0,9702,9811,UNIVERSITY,NEWTOWN,8,L,True
0,9739,9811,NEWTOWN,UNIVERSITY,9,2R,False
0,12047,9811,UNIVERSITY,NEWTOWN,9,2R,False
0,9715,9811,NEWTOWN,UNIVERSITY,10,2R,False
0,9724,9811,UNIVERSITY,NEWTOWN,10,2R,False
0,9510,9811,NEWTOWN,UNIVERSITY,11,FR,False
0,9646,9811,UNIVERSITY,NEWTOWN,11,FR,False
0,5799,9811,NEWTOWN,UNIVERSITY,12,HK,False
0,13119,9811,UNIVERSITY,NEWTOWN,12,HK,False
0,5831,9811,NEWTOWN,UNIVERSITY,13,FR,False
0,13422,9811,UNIVERSITY,NEWTOWN,13,FR,False
0,9730,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",1,FB,False
0,9718,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,1,FB,False
0,9733,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",2,W,False
0,5784,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,2,W,False
0,9435,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",3,C,True
0,9608,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,3,C,False
0,9524,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",4,C,False
0,5769,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,4,C,True
0,9401,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",5,W,False
0,5813,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,5,W,False
0,9734,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",6,FE,False
0,9697,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,6,FE,False
0,9581,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",7,HB,False
0,5806,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,7,HB,False
0,9589,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",8,L,False
0,9725,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,8,L,False
0,9666,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",9,2R,False
0,9537,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,9,2R,False
0,9699,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",10,2R,False
0,9662,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,10,2R,False
0,9799,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",11,FR,False
0,9692,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,11,FR,False
0,9211,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",12,HK,False
0,5821,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,12,HK,False
0,9628,9813,CANTERBURY BANKSTOWN,"Western Suburbs
MAGPIES",13,FR,False
0,9703,9813,"Western Suburbs
MAGPIES",CANTERBURY BANKSTOWN,13,FR,False
0,9444,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,1,FB,False
0,9624,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",1,FB,False
0,9621,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,2,W,False
0,9521,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",2,W,False
0,9701,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,3,C,False
0,7415,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",3,C,True
0,9468,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,4,C,False
0,5815,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",4,C,False
0,9504,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,5,W,False
0,9603,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",5,W,False
0,6660,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,6,FE,False
0,5789,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",6,FE,False
0,9696,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,7,HB,False
0,5801,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",7,HB,False
0,9731,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,8,L,False
0,5835,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",8,L,False
0,5820,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,9,2R,True
0,9584,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",9,2R,False
0,5793,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,10,2R,False
0,9449,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",10,2R,False
0,9751,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,11,FR,False
0,5800,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",11,FR,False
0,9774,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,12,HK,False
0,9649,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",12,HK,False
0,5802,9814,"South Sydney
RABBITOHS",EASTERN SUBURBS,13,FR,False
0,9639,9814,EASTERN SUBURBS,"South Sydney
RABBITOHS",13,FR,False
0,9700,9816,CANTERBURY BANKSTOWN,UNIVERSITY,1,FB,False
0,9806,9816,UNIVERSITY,CANTERBURY BANKSTOWN,1,FB,False
0,9733,9816,CANTERBURY BANKSTOWN,UNIVERSITY,2,W,False
0,26277,9816,UNIVERSITY,CANTERBURY BANKSTOWN,2,W,False
0,9435,9816,CANTERBURY BANKSTOWN,UNIVERSITY,3,C,True
0,9719,9816,UNIVERSITY,CANTERBURY BANKSTOWN,3,C,False
0,9524,9816,CANTERBURY BANKSTOWN,UNIVERSITY,4,C,False
0,9740,9816,UNIVERSITY,CANTERBURY BANKSTOWN,4,C,False
0,9401,9816,CANTERBURY BANKSTOWN,UNIVERSITY,5,W,False
0,9616,9816,UNIVERSITY,CANTERBURY BANKSTOWN,5,W,False
0,9734,9816,CANTERBURY BANKSTOWN,UNIVERSITY,6,FE,False
0,9766,9816,UNIVERSITY,CANTERBURY BANKSTOWN,6,FE,False
0,9581,9816,CANTERBURY BANKSTOWN,UNIVERSITY,7,HB,False
0,9744,9816,UNIVERSITY,CANTERBURY BANKSTOWN,7,HB,False
0,9589,9816,CANTERBURY BANKSTOWN,UNIVERSITY,13,L,False
0,9702,9816,UNIVERSITY,CANTERBURY BANKSTOWN,13,L,True
0,9666,9816,CANTERBURY BANKSTOWN,UNIVERSITY,12,2R,False
0,12047,9816,UNIVERSITY,CANTERBURY BANKSTOWN,12,2R,False
0,9799,9816,CANTERBURY BANKSTOWN,UNIVERSITY,10,2R,False
0,9789,9816,UNIVERSITY,CANTERBURY BANKSTOWN,10,2R,False
0,9699,9816,CANTERBURY BANKSTOWN,UNIVERSITY,11,FR,False
0,9679,9816,UNIVERSITY,CANTERBURY BANKSTOWN,11,FR,False
0,9211,9816,CANTERBURY BANKSTOWN,UNIVERSITY,9,HK,False
0,13119,9816,UNIVERSITY,CANTERBURY BANKSTOWN,9,HK,False
0,9628,9816,CANTERBURY BANKSTOWN,UNIVERSITY,8,FR,False
0,9646,9816,UNIVERSITY,CANTERBURY BANKSTOWN,13,FR,False
0,9788,9815,NEWTOWN,"South Sydney
RABBITOHS",1,FB,False
0,27589,9815,"South Sydney
RABBITOHS",NEWTOWN,1,FB,False
0,9687,9815,NEWTOWN,"South Sydney
RABBITOHS",2,W,False
0,9621,9815,"South Sydney
RABBITOHS",NEWTOWN,2,W,False
0,9732,9815,NEWTOWN,"South Sydney
RABBITOHS",3,C,False
0,9701,9815,"South Sydney
RABBITOHS",NEWTOWN,3,C,False
0,9714,9815,NEWTOWN,"South Sydney
RABBITOHS",4,C,False
0,9468,9815,"South Sydney
RABBITOHS",NEWTOWN,4,C,False
0,9636,9815,NEWTOWN,"South Sydney
RABBITOHS",5,W,False
0,9665,9815,"South Sydney
RABBITOHS",NEWTOWN,5,W,False
0,9738,9815,NEWTOWN,"South Sydney
RABBITOHS",6,FE,False
0,6660,9815,"South Sydney
RABBITOHS",NEWTOWN,6,FE,False
0,9440,9815,NEWTOWN,"South Sydney
RABBITOHS",7,HB,True
0,9741,9815,"South Sydney
RABBITOHS",NEWTOWN,7,HB,False
0,9683,9815,NEWTOWN,"South Sydney
RABBITOHS",13,L,False
0,9731,9815,"South Sydney
RABBITOHS",NEWTOWN,13,L,False
0,9739,9815,NEWTOWN,"South Sydney
RABBITOHS",12,2R,False
0,5820,9815,"South Sydney
RABBITOHS",NEWTOWN,12,2R,True
0,9480,9815,NEWTOWN,"South Sydney
RABBITOHS",10,2R,False
0,9751,9815,"South Sydney
RABBITOHS",NEWTOWN,10,2R,False
0,9510,9815,NEWTOWN,"South Sydney
RABBITOHS",10,FR,False
0,9757,9815,"South Sydney
RABBITOHS",NEWTOWN,11,FR,False
0,5799,9815,NEWTOWN,"South Sydney
RABBITOHS",9,HK,False
0,9774,9815,"South Sydney
RABBITOHS",NEWTOWN,9,HK,False
0,5831,9815,NEWTOWN,"South Sydney
RABBITOHS",8,FR,False
0,5802,9815,"South Sydney
RABBITOHS",NEWTOWN,8,FR,False
0,9586,9818,"St George
DRAGONS",EASTERN SUBURBS,1,FB,False
0,9624,9818,EASTERN SUBURBS,"St George
DRAGONS",1,FB,False
0,11416,9818,"St George
DRAGONS",EASTERN SUBURBS,2,W,False
0,9521,9818,EASTERN SUBURBS,"St George
DRAGONS",2,W,False
0,9728,9818,"St George
DRAGONS",EASTERN SUBURBS,3,C,False
0,7415,9818,EASTERN SUBURBS,"St George
DRAGONS",3,C,True
0,9640,9818,"St George
DRAGONS",EASTERN SUBURBS,4,C,False
0,5815,9818,EASTERN SUBURBS,"St George
DRAGONS",4,C,False
0,9498,9818,"St George
DRAGONS",EASTERN SUBURBS,5,W,False
0,9603,9818,EASTERN SUBURBS,"St George
DRAGONS",5,W,False
0,12602,9818,"St George
DRAGONS",EASTERN SUBURBS,6,FE,False
0,5789,9818,EASTERN SUBURBS,"St George
DRAGONS",6,FE,False
0,9729,9818,"St George
DRAGONS",EASTERN SUBURBS,7,HB,False
0,5801,9818,EASTERN SUBURBS,"St George
DRAGONS",7,HB,False
0,9547,9818,"St George
DRAGONS",EASTERN SUBURBS,8,L,False
0,5835,9818,EASTERN SUBURBS,"St George
DRAGONS",13,L,False
0,9569,9818,"St George
DRAGONS",EASTERN SUBURBS,9,2R,False
0,5836,9818,EASTERN SUBURBS,"St George
DRAGONS",9,2R,False
0,9644,9818,"St George
DRAGONS",EASTERN SUBURBS,10,2R,False
0,9639,9818,EASTERN SUBURBS,"St George
DRAGONS",10,2R,False
0,5781,9818,"St George
DRAGONS",EASTERN SUBURBS,10,FR,True
0,5800,9818,EASTERN SUBURBS,"St George
DRAGONS",10,FR,False
0,5812,9818,"St George
DRAGONS",EASTERN SUBURBS,9,HK,False
0,9710,9818,EASTERN SUBURBS,"St George
DRAGONS",12,HK,False
0,9641,9818,"St George
DRAGONS",EASTERN SUBURBS,13,FR,False
0,9584,9818,EASTERN SUBURBS,"St George
DRAGONS",13,FR,False
0,9718,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,1,FB,False
0,9653,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",1,FB,False
0,5784,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,2,W,False
0,9518,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",2,W,False
0,9608,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,3,C,False
0,5824,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",3,C,False
0,5769,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,4,C,True
0,9681,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",4,C,False
0,5813,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,5,W,False
0,9609,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",5,W,False
0,9697,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,6,FE,False
0,9651,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",6,FE,True
0,5806,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,7,HB,False
0,5834,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",7,HB,False
0,9752,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,8,L,False
0,9680,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",8,L,False
0,9703,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,9,2R,False
0,9652,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",9,2R,False
0,9662,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,10,2R,False
0,9834,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",10,2R,False
0,9692,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,11,FR,False
0,9754,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",11,FR,False
0,5821,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,12,HK,False
0,5827,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",12,HK,False
0,9610,9817,"Western Suburbs
MAGPIES",NORTH SYDNEY,13,FR,False
0,13008,9817,NORTH SYDNEY,"Western Suburbs
MAGPIES",13,FR,False
0,9585,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",1,FB,False
0,9718,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",1,FB,False
0,5819,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",2,W,False
0,9709,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",2,W,False
0,9656,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",3,C,False
0,5769,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",3,C,True
0,9466,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",4,C,False
0,12719,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",4,C,False
0,9456,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",5,W,False
0,5813,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",5,W,False
0,9428,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",6,FE,True
0,9693,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",6,FE,False
0,9726,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",7,HB,False
0,5806,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",7,HB,False
0,9727,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",13,L,False
0,9725,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",8,L,False
0,9580,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",12,2R,False
0,9537,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",9,2R,False
0,9737,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",11,2R,False
0,9742,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",10,2R,False
0,5830,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",10,FR,False
0,11963,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",11,FR,False
0,9759,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",9,HK,False
0,5821,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",9,HK,False
0,9763,9821,"Balmain
TIGERS","Western Suburbs
MAGPIES",8,FR,False
0,9610,9821,"Western Suburbs
MAGPIES","Balmain
TIGERS",8,FR,False
0,9788,9822,NEWTOWN,CANTERBURY BANKSTOWN,1,FB,False
0,9700,9822,CANTERBURY BANKSTOWN,NEWTOWN,1,FB,False
0,9687,9822,NEWTOWN,CANTERBURY BANKSTOWN,2,W,False
0,9733,9822,CANTERBURY BANKSTOWN,NEWTOWN,2,W,False
0,9698,9822,NEWTOWN,CANTERBURY BANKSTOWN,3,C,False
0,9435,9822,CANTERBURY BANKSTOWN,NEWTOWN,3,C,True
0,9714,9822,NEWTOWN,CANTERBURY BANKSTOWN,4,C,False
0,9524,9822,CANTERBURY BANKSTOWN,NEWTOWN,4,C,False
0,9636,9822,NEWTOWN,CANTERBURY BANKSTOWN,5,W,False
0,9813,9822,CANTERBURY BANKSTOWN,NEWTOWN,5,W,False
0,9738,9822,NEWTOWN,CANTERBURY BANKSTOWN,6,FE,False
0,9734,9822,CANTERBURY BANKSTOWN,NEWTOWN,6,FE,False
0,9440,9822,NEWTOWN,CANTERBURY BANKSTOWN,7,HB,True
0,9581,9822,CANTERBURY BANKSTOWN,NEWTOWN,7,HB,False
0,9683,9822,NEWTOWN,CANTERBURY BANKSTOWN,13,L,False
0,9589,9822,CANTERBURY BANKSTOWN,NEWTOWN,13,L,False
0,9739,9822,NEWTOWN,CANTERBURY BANKSTOWN,12,2R,False
0,9666,9822,CANTERBURY BANKSTOWN,NEWTOWN,12,2R,False
0,12224,9822,NEWTOWN,CANTERBURY BANKSTOWN,10,2R,False
0,9799,9822,CANTERBURY BANKSTOWN,NEWTOWN,11,2R,False
0,9480,9822,NEWTOWN,CANTERBURY BANKSTOWN,11,FR,False
0,9699,9822,CANTERBURY BANKSTOWN,NEWTOWN,10,FR,False
0,9510,9822,NEWTOWN,CANTERBURY BANKSTOWN,12,HK,False
