,player_id,match_id,team,opposition_team,number,position,captain
0,5925,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",1,FB,False
0,5869,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,1,FB,False
0,10155,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",2,W,False
0,5860,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,2,W,False
0,10312,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",3,C,False
0,12469,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,3,C,False
0,10326,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",4,C,False
0,10255,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,4,C,False
0,10317,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",5,W,False
0,10448,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,5,W,False
0,10071,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",6,FE,False
0,10277,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,6,FE,False
0,5878,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",7,HB,True
0,10230,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,7,HB,False
0,10131,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",8,L,False
0,5883,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,8,L,False
0,12179,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",9,2R,False
0,5865,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,9,2R,True
0,10313,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",10,2R,False
0,5900,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,10,2R,False
0,9699,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",11,FR,False
0,5903,10639,"South Sydney
RABBITOHS",CANTERBURY BANKSTOWN,11,FR,False
0,7567,10639,CANTERBURY BANKSTOWN,"South Sydney
RABBITOHS",12,HK,False
