,player_id,match_id,team,opposition_team,number,position,captain
0,5849,10389,"Balmain
TIGERS","St George
DRAGONS",1,FB,False
0,10130,10389,"St George
DRAGONS","Balmain
TIGERS",1,FB,False
0,9783,10389,"Balmain
TIGERS","St George
DRAGONS",2,W,True
0,10114,10389,"St George
DRAGONS","Balmain
TIGERS",2,W,False
0,5845,10389,"Balmain
TIGERS","St George
DRAGONS",3,C,False
0,10152,10389,"St George
DRAGONS","Balmain
TIGERS",3,C,False
0,9872,10389,"Balmain
TIGERS","St George
DRAGONS",4,C,False
0,5881,10389,"St George
DRAGONS","Balmain
TIGERS",4,C,False
0,10063,10389,"Balmain
TIGERS","St George
DRAGONS",5,W,False
0,10077,10389,"St George
DRAGONS","Balmain
TIGERS",5,W,False
0,5842,10389,"Balmain
TIGERS","St George
DRAGONS",6,FE,False
0,10096,10389,"St George
DRAGONS","Balmain
TIGERS",6,FE,False
0,10055,10389,"Balmain
TIGERS","St George
DRAGONS",7,HB,False
0,10153,10389,"St George
DRAGONS","Balmain
TIGERS",7,HB,False
0,9939,10389,"Balmain
TIGERS","St George
DRAGONS",8,L,False
0,10150,10389,"St George
DRAGONS","Balmain
TIGERS",8,L,False
0,8190,10389,"Balmain
TIGERS","St George
DRAGONS",9,2R,False
0,5838,10389,"St George
DRAGONS","Balmain
TIGERS",9,2R,True
0,10074,10389,"Balmain
TIGERS","St George
DRAGONS",10,2R,False
0,9907,10389,"St George
DRAGONS","Balmain
TIGERS",10,2R,False
0,10148,10389,"Balmain
TIGERS","St George
DRAGONS",11,FR,False
0,10149,10389,"St George
DRAGONS","Balmain
TIGERS",11,FR,False
0,12368,10389,"Balmain
TIGERS","St George
DRAGONS",12,HK,False
0,11502,10389,"St George
DRAGONS","Balmain
TIGERS",12,HK,False
0,8136,10389,"Balmain
TIGERS","St George
DRAGONS",13,FR,False
0,10199,10389,"St George
DRAGONS","Balmain
TIGERS",13,FR,False
0,10101,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",1,FB,False
0,9850,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,1,FB,False
0,5841,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",2,W,False
0,9210,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,2,W,False
0,10021,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",3,C,False
0,10019,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,3,C,False
0,9979,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",4,C,False
0,51848,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,4,C,False
0,9741,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",5,W,False
0,10037,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,5,W,False
0,5862,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",6,FE,False
0,11559,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,6,FE,False
0,9920,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",7,HB,False
0,10033,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,7,HB,False
0,9827,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",8,L,False
0,5840,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,8,L,False
0,9917,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",9,2R,False
0,10137,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,9,2R,False
0,10082,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",10,2R,False
0,10079,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,10,2R,False
0,5800,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",11,FR,True
0,9880,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,11,FR,False
0,5850,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",12,HK,False
0,11666,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,12,HK,False
0,10072,10390,EASTERN SUBURBS,"Western Suburbs
MAGPIES",13,FR,False
0,9835,10390,"Western Suburbs
MAGPIES",EASTERN SUBURBS,13,FR,True
0,9730,10388,NEWTOWN,"South Sydney
RABBITOHS",1,FB,False
0,10111,10388,"South Sydney
RABBITOHS",NEWTOWN,1,FB,False
0,9937,10388,NEWTOWN,"South Sydney
RABBITOHS",2,W,False
0,9897,10388,"South Sydney
RABBITOHS",NEWTOWN,2,W,False
0,29628,10388,NEWTOWN,"South Sydney
RABBITOHS",3,C,False
0,12469,10388,"South Sydney
RABBITOHS",NEWTOWN,3,C,True
0,5867,10388,NEWTOWN,"South Sydney
RABBITOHS",4,C,False
0,10158,10388,"South Sydney
RABBITOHS",NEWTOWN,4,C,False
0,10146,10388,NEWTOWN,"South Sydney
RABBITOHS",5,W,False
0,10030,10388,"South Sydney
RABBITOHS",NEWTOWN,5,W,False
0,10147,10388,NEWTOWN,"South Sydney
RABBITOHS",6,FE,False
0,9933,10388,"South Sydney
RABBITOHS",NEWTOWN,6,FE,False
0,5859,10388,NEWTOWN,"South Sydney
RABBITOHS",7,HB,False
0,5855,10388,"South Sydney
RABBITOHS",NEWTOWN,7,HB,False
