,player_id,player_name1,player_name2,birthday,birthplace
0,3033,Karl LOVELL,Karl Lovell,"Friday, 9th December, 1977",
0,2738,Andrew HUNTER,Andrew Hunter,"Monday, 27th June, 1977",
0,3034,Scott ZAHRA,Scott 'Lomo' Zahra,"Sunday, 7th April, 1974","Southport, Queensland, Australia"
0,3039,Matthew HOGAN,Matthew Hogan,"Saturday, 16th February, 1974",
0,3040,Matt MANNING,Matt Manning,"Tuesday, 8th January, 1974",
0,3036,Darren BRADSTREET,Darren Bradstreet,"Thursday, 14th November, 1974",
0,1300,Matt PARSONS,Matt Parsons,"Monday, 18th June, 1973","Tamworth, New South Wales, Australia"
0,3037,Brendon TUNBRIDGE,Brendon Tunbridge,"Monday, 15th December, 1975",
0,3038,Scott CRAM,Scott Cram,"Sunday, 30th January, 1977","Wollongong, New South Wales, Australia"
0,3042,Paul SUTTON,Paul Sutton,"Thursday, 18th January, 1973",
0,3043,Damian O'DONNELL,Damian O'Donnell,,
0,1418,Andrew HART,Andrew Hart,"Friday, 9th March, 1979","Wollongong, New South Wales, Australia"
0,3044,Don McLEOD,Don McLeod,"Tuesday, 23rd January, 1973",
0,1333,Leo DYNEVOR,Leo Dynevor,"Wednesday, 13th February, 1974",
0,1421,Robert MILES,Robert Miles,"Saturday, 21st August, 1976","St George, New South Wales, Australia"
0,1345,Simon BONETTI,Simon Bonetti,"Monday, 10th January, 1977",
0,3046,David COUPER,David Couper,"Thursday, 21st March, 1974",
0,1678,Peter ELLIS,Peter Ellis,"Sunday, 12th December, 1976",
0,1654,Chris YATES,Chris Yates,"Monday, 5th August, 1974",
0,1278,Jason MOODIE,Jason Moodie,"Wednesday, 29th May, 1974","Narrabri, New South Wales, Australia"
0,3049,Chris CROTTY,Chris Crotty,"Sunday, 23rd November, 1975",
0,3060,Aaron WHITE,Aaron White,"Saturday, 22nd September, 1973",
0,3052,Brian DOYLE,Brian Doyle,,
0,759,Daniel WAGON,Daniel Wagon,"Friday, 30th April, 1976","Brisbane, Queensland, Australia"
0,3053,Josh BOSTOCK,Josh Bostock,"Thursday, 24th January, 1974",
0,1321,Jason WEBBER,Jason Webber,"Friday, 2nd March, 1973",
0,3054,Paul HUBBARD,Paul Hubbard,,
0,782,Danny BUDERUS,Danny Buderus,"Monday, 6th February, 1978","Taree, New South Wales, Australia"
0,2934,Andrew HAMILTON,Andrew Hamilton,"Sunday, 17th October, 1971",
0,1963,Adam DOYLE,Adam Doyle,"Wednesday, 26th April, 1978",
0,3056,Brendon HAUVILLE,Brendon Hauville,,
0,3057,Ben ROEDDER,Ben Roedder,,
0,3059,Robert JOHNSON,Robert Johnson,,
0,1293,Lee MURPHY,Lee Murphy,"Friday, 7th January, 1977",
0,3061,Matt DWYER,Matt Dwyer,"Sunday, 5th May, 1974",
0,3062,Michael GOODRIDGE,Michael 'Goody' Goodridge,"Tuesday, 18th November, 1975","Maitland, New South Wales, Australia"
0,3063,Shane CAIRNS,Shane Cairns,,
0,3064,Phil MOONEY,Phil Mooney,"Saturday, 20th November, 1976","Blayney, New South Wales, Australia"
0,3345,Heath CRUCKSHANK,Heath Cruckshank,"Monday, 28th June, 1976",
0,3067,Jarrod O'DOHERTY,Jarrod O'Doherty,"Friday, 16th September, 1977","Newcastle, New South Wales, Australia"
0,3068,Daniel BROWN,Daniel Brown,"Tuesday, 9th November, 1976",
0,296,Danny NUTLEY,Danny Nutley,"Monday, 4th February, 1974","Brisbane, Queensland, Australia"
0,2766,Damien MOSTYN,Damien Mostyn,"Saturday, 26th August, 1978",
0,3069,Chris McPHERSON,Chris McPherson,"Wednesday, 1st November, 1972",
0,1254,Marcus BAI,Marcus Bai,"Saturday, 14th October, 1972","Ulamona, West New Britain, Papua New Guinea"
0,3071,Tom O'REILLY,Tom O'Reilly,"Saturday, 23rd November, 1974",
0,3070,Nathan KOINA,Nathan Koina,,
0,3072,Paul WOODWARD,Paul Woodward,,
0,3073,Peter STIMSON,Peter Stimson,"Wednesday, 3rd September, 1969",
0,1331,Adam DONOVAN,Adam Donovan,"Thursday, 6th May, 1976",
0,1699,Shayne McMENEMY,Shayne McMenemy,"Friday, 9th July, 1976",
0,779,Mark HUGHES,Mark Hughes,"Wednesday, 15th December, 1976","Kurri Kurri, New South Wales, Australia"
0,1486,Jason HOOPER,Jason Hooper,"Friday, 14th October, 1977",
0,3085,Brett TAYLOR,Brett Taylor,,
0,1479,Nathan SOLOGINKIN,Nathan Sologinkin,"Thursday, 1st June, 1978",
0,307,Brett HODGSON,Brett Hodgson,"Sunday, 12th February, 1978","Liverpool, New South Wales, Australia"
0,1258,Aaron MOULE,Aaron Moule,"Monday, 20th June, 1977","Redcliffe, Queensland, Australia"
0,1734,Terry LAMEY,Terry Lamey,"Friday, 7th January, 1977","Port Kembla, New South Wales, Australia"
0,1432,Chris LEIKVOLL,Chris Leikvoll,"Thursday, 4th December, 1975",
0,2927,Eparama NAVALE,Eparama Navale,"Sunday, 2nd February, 1975",
0,3076,Marshall SCOTT,Marshall Scott,"Sunday, 8th June, 1975",
0,3077,Chris St CLAIR,Chris St Clair,"Tuesday, 29th June, 1976",
0,3078,Dave CLARK,Dave Clark,"Tuesday, 6th April, 1971",
0,3079,Jack SLOCKEE,Jack Slockee,"Tuesday, 8th March, 1977",
0,1435,Andrew FREW,Andrew Frew,"Sunday, 9th March, 1975",
0,764,Nathan CAYLESS,Nathan Cayless,"Tuesday, 28th March, 1978","Sydney, New South Wales, Australia"
0,2078,Jamie SMITH,Jamie Smith,"Saturday, 2nd October, 1976",
0,3080,Leon DOUGLAS,Leon Douglas,,
0,1668,Daniel SMAILES,Daniel Smailes,"Wednesday, 14th April, 1976",
0,1483,Willie McLEAN,Willie McLean,"Wednesday, 7th February, 1973",
0,3081,Savenaca LOMANIMAKO,Savenaca Lomanimako,,
0,3082,Tere GLASSIE,Tere Glassie,"Thursday, 1st December, 1977",
0,3083,Steven PRICE,Steven Price,"Monday, 5th September, 1977",
0,1436,Adam HAYDEN,Adam Hayden,"Saturday, 5th March, 1977",
0,2308,Willie PETERS,Willie Peters,"Thursday, 1st March, 1979","Sydney, New South Wales, Australia"
0,29421,Michael DAVIS,Michael Davis,,
0,1370,Garth WOOD,Garth Wood,"Tuesday, 13th June, 1978","Sydney, New South Wales, Australia"
