,player_id,player_name1,player_name2,birthday,birthplace
0,1571,Brian HETHERINGTON,Brian Hetherington,"Thursday, 14th January, 1954",
0,1543,John RIBOT,John 'Reebs' Ribot,"Thursday, 3rd March, 1955","Brisbane, Queensland, Australia"
0,1540,Steve BOWDEN,Steve Bowden,"Friday, 27th May, 1955","Canterbury, New South Wales, Australia"
0,1539,Barry JENSEN,Barry 'Gunna' Jensen,"Tuesday, 24th April, 1956","Balmain, New South Wales, Australia"
0,11375,Alan POWER,Alan 'Seaweed' Power,"Thursday, 18th July, 1957","Wollongong, New South Wales, Australia"
0,12797,Ken KEARNEY,Ken Kearney,,
0,13088,Neil McDONNELL,Neil McDonnell,,
0,3855,Peter SCHOFIELD,Peter Schofield,"Tuesday, 29th September, 1953","Young, New South Wales, Australia"
0,3977,John VANDENBERG,John Vandenberg,,
0,3897,Lew PLATZ,Lew Platz,"Thursday, 2nd October, 1952",
0,3811,Wayne MIRANDA,Wayne Miranda,"Wednesday, 3rd July, 1957",
0,3808,Larry COROWA,Larry Corowa,"Monday, 5th August, 1957",
0,11365,Geoff NAYLOR,Geoff Naylor,,
0,12853,Kent LAMBERT,Kent Lambert,"Sunday, 23rd March, 1952","Wairoa, Hawke's Bay, New Zealand"
0,11611,Ken BOUSFIELD,Ken Bousfield,,
0,13339,Mick RASMUSSEN,Mick Rasmussen,,
0,12706,John SELLAR,John Sellar,"Tuesday, 25th December, 1956",
0,1528,Mitch BRENNAN,Mitch Brennan,"Saturday, 30th October, 1954",
0,11673,Bruce BUCHAN,Bruce Buchan,,
0,3805,Brad BUCHANAN,Brad Buchanan,"Monday, 10th September, 1956",
0,3965,Phil SCHAEFER,Phil 'Filthy' Schaefer,"Thursday, 24th October, 1957","Dhaka, Dhaka District, Bangladesh"
0,3836,Chris DOYLE,Chris Doyle,"Friday, 2nd May, 1958",
0,4088,Jeff SIMONS,Jeff Simons,,
0,3768,Chris GARDNER,Chris 'Stan' Gardner,"Wednesday, 19th October, 1955","Sydney, New South Wales, Australia"
0,11369,John MANN,John 'Jockey' Mann,,
0,3821,Mick PATTISON,Mick Pattison,"Thursday, 11th December, 1958","Parramatta, New South Wales, Australia"
0,4000,Morrie GRIFFITHS,Morrie Griffiths,,
0,12193,John FARRAGHER,John Farragher,"Monday, 1st April, 1957",
0,3892,Lloyd MARTIN,Lloyd Martin,"Monday, 18th July, 1955",
0,6141,Steve MARTIN,Steve Martin,"Monday, 7th January, 1957","Wagga Wagga, New South Wales, Australia"
0,11769,Col CHEESEMAN,Col Cheeseman,,
0,13165,Brendan NEVILLE,Brendan Neville,,
0,3786,Jack JEFFRIES,Jack Jeffries,,
0,4027,Joe REAICHE,Joe 'Panther' Reaiche,"Thursday, 20th March, 1958","Sydney, New South Wales, Australia"
0,3812,Percy KNIGHT,Percy Knight,"Thursday, 29th September, 1955",
0,11373,Kevin PLUMMER,Kevin Plummer,"Saturday, 24th March, 1956",
0,3847,John TOBIN,John 'Tobes' Tobin,"Wednesday, 12th August, 1959","Sydney, New South Wales, Australia"
0,13483,Greg CROSS,Greg Cross,,
0,22391,Bob STRATTON,Bob Stratton,"Friday, 18th March, 1955",
0,11374,Mick KERMODE,Mick Kermode,,
0,12531,Bill HEALEY,Bill Healey,"Saturday, 15th January, 1955",
0,12905,Tim LOGUE,Tim Logue,,
0,11917,John CROW,John 'Buzzard' Crow,"Thursday, 30th December, 1954","Sydney, New South Wales, Australia"
0,11370,Tony ASHWORTH,Tony Ashworth,"Sunday, 7th November, 1954",
0,3803,Tony TRUDGETT,Tony 'Trudge' Trudgett,"Tuesday, 29th March, 1955","St Marys, New South Wales, Australia"
0,3832,Nathan GIBBS,Nathan Gibbs,"Tuesday, 22nd December, 1959",
0,3891,Grahame BUCKLEY,Grahame 'Bucko' Buckley,"Tuesday, 4th June, 1957","Kogarah, New South Wales, Australia"
0,11372,Garry CLARKE,Garry Clarke,,
0,11868,Lee COOPER,Lee Cooper,,
0,3863,Scott DUDMAN,Scott Dudman,"Thursday, 28th November, 1957",
0,3904,Steve SYDENHAM,Steve Sydenham,,
0,4065,Lance HORE,Lance Hore,,
0,3905,Paul JELFS,Paul Jelfs,"Wednesday, 6th May, 1953",
0,3940,Warren FENTON,Warren Fenton,"Tuesday, 23rd September, 1958","Sydney, New South Wales, Australia"
0,12249,Guy TULLY,Guy Tully,,
0,13179,Steve NICHOLSON,Steve Nicholson,,
0,4066,Steve BROUGHTON,Steve Broughton,"Friday, 8th March, 1957",
0,11376,Denis CORAK,Denis Corak,"Monday, 3rd December, 1956",
0,11378,Alan PARKER,Alan Parker,,
0,13253,Bob PATON,Bob Paton,,
0,4045,Glen HOLTON,Glen Holton,"Tuesday, 29th May, 1956",
