,player_id,player_name1,player_name2,birthday,birthplace
0,8926,Mick SCANNELL,Mick Scannell,1892,"Sydney, New South Wales, Australia"
0,12845,Jack KNIGHT,Jack Knight,1891,"Forbes, New South Wales, Australia"
0,8937,Sam PARKER,Sam Parker,"Sunday, 2nd December, 1888",
0,8927,John PYE,John Pye,"Tuesday, 11th March, 1890","Leichhardt, New South Wales, Australia"
0,8982,Ted McINTYRE,Ted McIntyre,"Sunday, 4th March, 1883","Orange, New South Wales, Australia"
0,8945,James PYE,James 'Jim' Pye,"Thursday, 7th April, 1892","Leichhardt, New South Wales, Australia"
0,5424,Bill KELLY,Bill Kelly,"Sunday, 9th November, 1890","Westport, West Coast, New Zealand"
0,14202,S McLAREN,S McLaren,,
0,13177,J NICHOLSON,J Nicholson,,
0,11454,Martin ANDERSEN,Martin Andersen,"Monday, 1st October, 1888",
0,12753,Joe SMITH,Joe Smith,"Wednesday, 20th February, 1889","Leichhardt, New South Wales, Australia"
0,12701,James SCULLY,James 'Jum' Scully,1893,"Newcastle, New South Wales, Australia"
0,12332,H FRENCH,H French,,
0,8938,Herb JOHNSTON,Herb Johnston,,
0,8961,Jack BLINCO,Jack Blinco,"Thursday, 2nd May, 1889","Newcastle, New South Wales, Australia"
0,8922,Alec BOLEWSKI,Alec Bolewski,"Wednesday, 19th August, 1891","Ballina, New South Wales, Australia"
0,20809,Reuben TREMAIN,Reuben Tremain,"Thursday, 7th May, 1885","Bathurst, New South Wales, Australia"
0,20810,Norman SEACH,Norman Seach,"Saturday, 4th September, 1886","Orange, New South Wales, Australia"
0,11942,W WATSON,W Watson,,
0,8963,Clarrie TYE,Clarrie Tye,"Monday, 12th December, 1892","St Peters, New South Wales, Australia"
0,13006,Eph MISON,Eph 'Beefer' Mison,"Tuesday, 20th March, 1883",
0,12045,Walter WINNING,Walter Winning,"Friday, 16th September, 1887","Balmain, New South Wales, Australia"
0,8932,William ALLMAN,William Allman,"Sunday, 17th May, 1891",
0,13458,Arthur BROWN,Arthur Brown,"Monday, 3rd April, 1893",
0,8930,John AYLING,John Ayling,"Sunday, 3rd March, 1895","St Peters, New South Wales, Australia"
0,12233,Jack TOWNSEND,Jack Townsend,,
0,51767,David WATSON,David Watson,"Friday, 25th July, 1890","Burwood, New South Wales, Australia"
0,20812,Nelson WILLIAMS,Nelson Williams,,
0,14232,H McNAMARA,H McNamara,,
0,14231,James MARTIN,James Martin,"Sunday, 1st April, 1888",
0,14217,Paul BUTLER,Paul Butler,,
0,20814,Rupert UPTON,Rupert Upton,"Thursday, 1st January, 1891","Parramatta, New South Wales, Australia"
0,12293,J FLANAGAN,J Flanagan,,
0,12683,John SCANNELL,John Scannell,"Saturday, 21st July, 1888","Sydney, New South Wales, Australia"
0,5723,Cec BLINKHORN,Cec Blinkhorn,"Monday, 18th April, 1892","Redfern, New South Wales, Australia"
0,14220,Arthur DAVISON,Arthur Davison,,
0,5405,Dick VEST,Dick Vest,"Friday, 19th February, 1897","Barmedman, New South Wales, Australia"
0,9087,Eddie SUMMERS,Eddie Summers,1894,"Sydney, New South Wales, Australia"
0,12873,Reg LEAFE,Reg Leafe,"Friday, 19th February, 1897","St Leonards, New South Wales, Australia"
