,player_id,player_name1,player_name2,birthday,birthplace
0,1160,Brian JOHNSTON,Brian Johnston,"Thursday, 13th November, 1958","Duneedoo, New South Wales, Australia"
0,3925,Shane McKELLAR,Shane McKellar,"Friday, 20th February, 1959",
0,1547,Ziggy NISZCZOT,Ziggy Niszczot,"Thursday, 1st September, 1955",
0,3955,Pat SMITH,Pat Smith,,
0,1018,Michael CARBERRY,Michael Carberry,"Saturday, 13th May, 1961",
0,3810,Olsen FILIPAINA,Olsen Filipaina,"Tuesday, 23rd April, 1957",
0,3982,Lance THOMPSON,Lance Thompson,"Thursday, 23rd March, 1961",
0,873,Wayne PEARCE,Wayne Pearce,"Tuesday, 29th March, 1960","Balmain, New South Wales, Australia"
0,3981,Kerry HEMSLEY,Kerry Hemsley,"Tuesday, 10th May, 1960",
0,3779,Jeff CASE,Jeff Case,,
0,1521,Jim LEIS,Jim Leis,"Saturday, 10th October, 1959",
0,3903,David MICHAEL,David Michael,"Thursday, 31st July, 1958",
0,1505,Alan SMITH,Alan Smith,"Monday, 2nd May, 1955","Toowoomba, Queensland, Australia"
0,1041,Noel CLEAL,Noel Cleal,"Wednesday, 16th October, 1957","Warialda, New South Wales, Australia"
0,3950,Ian BOWLER,Ian Bowler,,
0,3844,Mick PITMAN,Mick Pitman,,
0,3930,Greg WATT,Greg Watt,,
0,3920,Wayne DUCKER,Wayne Ducker,"Thursday, 15th January, 1959",
0,3861,Jamie JONES,Jamie Jones,"Wednesday, 25th January, 1956",
0,3879,Rick CHISHOLM,Rick Chisholm,"Sunday, 1st March, 1959",
0,3971,Garry NEWHAM,Garry Newham,"Monday, 21st July, 1958",
0,1510,John LANG,John Lang,"Tuesday, 7th November, 1950",
0,3883,Wayne BUCKLEY,Wayne Buckley,,
0,3856,Marvin HICKS,Marvin 'Gypsy' Hicks,"Thursday, 3rd March, 1960",
0,3991,John BILBIJA,John Bilbija,1959,
0,968,Tony MELROSE,Tony Melrose,"Monday, 7th September, 1959",
0,3864,John O'CONNOR,John O'Connor,"Thursday, 2nd April, 1959",
0,2511,Mark ROSS,Mark 'Angry' Ross,"Friday, 25th August, 1961",
0,49167,Bruce MARTIN,Bruce Martin,,
0,3877,Jim SEE,Jim See,,
0,3994,Wayne McPHERSON,Wayne McPherson,"Saturday, 29th April, 1961",
0,17303,Dave MOONEY,Dave Mooney,"Friday, 16th November, 1956",
0,928,John DAVIDSON,John Davidson,"Monday, 2nd October, 1961",
0,3825,Steve WALSH,Steve Walsh,"Sunday, 13th April, 1958",
0,23988,Michael FAHEY,Michael Fahey,,
0,23987,Michael PREST,Michael Prest,,
0,3860,David HALL,David Hall,"Wednesday, 1st August, 1956",
0,1206,Allen GEELAN,Allen Geelan,"Monday, 25th May, 1959",
0,1144,Royce SIMMONS,Royce Simmons,"Monday, 2nd May, 1960","Gooloongong, New South Wales, Australia"
0,4123,Greg LANE,Greg 'Muscles' Lane,"Saturday, 5th March, 1960",
0,45392,Chris WALTERS,Chris Walters,,
0,97,Terry LAMB,Terry 'Baa Baa' Lamb,"Friday, 15th September, 1961","Sydney, New South Wales, Australia"
0,3884,John McLEOD,John McLeod,"Thursday, 27th June, 1957","Cairns, Queensland, Australia"
0,3986,Alan LATHAM,Alan Latham,"Monday, 5th October, 1953",
0,1240,Greg MACKEY,Greg Mackey,"Friday, 20th October, 1961",
0,4186,Robert LANE,Robert Lane,"Saturday, 16th August, 1958",
0,3885,Tom ARBER,Tom Arber,"Wednesday, 21st May, 1958",
0,4188,Geoff SPOTSWOOD,Geoff Spotswood,,
0,3975,John CONWAY,John Conway,"Saturday, 9th May, 1959",
0,963,Pat JARVIS,Pat Jarvis,"Sunday, 24th March, 1957",
0,3996,Larry BRIGGINSHAW,Larry 'Yogi' Brigginshaw,"Wednesday, 5th August, 1959",
0,3936,Fred TEASDELL,Fred Teasdell,"Sunday, 5th February, 1961",
0,3988,Paul HUNT,Paul Hunt,"Monday, 11th March, 1957",
0,1113,Brett KENNY,Brett 'Bert' Kenny,"Thursday, 16th March, 1961","Canterbury, New South Wales, Australia"
0,3911,Peter PARSONS,Peter Parsons,,
0,3979,Mick TILSE,Mick Tilse,,
0,3912,Larry KELLY,Larry Kelly,"Tuesday, 12th April, 1960","Leeton, New South Wales, Australia"
0,1149,Michael BEATTIE,Michael Beattie,"Friday, 1st July, 1960",
0,3908,Bruce TRUDGETT,Bruce Trudgett,,
0,4053,Paul MORRIS,Paul Morris,"Saturday, 8th September, 1962",
0,3998,Michael DUKE,Michael Duke,"Friday, 12th May, 1961",
0,4003,Michael COLLINS,Michael Collins,"Thursday, 13th November, 1958",
0,3966,Wayne INNES,Wayne Innes,"Monday, 11th January, 1960",
0,3945,Ken JURY,Ken Jury,,
