,player_id,player_name1,player_name2,birthday,birthplace
0,12183,L EYLES,L Eyles,,
0,12668,H JUDGE,H Judge,,
0,8892,Dan FLANNERY,Dan Flannery,"Wednesday, 11th November, 1891",
0,8885,Wallace GREEN,Wallace Green,,
0,5433,Bob TIDYMAN,Bob Tidyman,"Tuesday, 6th October, 1891",
0,5382,Jack WATKINS,Jack Watkins,"Sunday, 12th February, 1893","Sydney, New South Wales, Australia"
0,11715,Thomas BYRON,Thomas Byron,,
0,8884,Tom MOORE,Tom 'Tot' Moore,"Friday, 11th June, 1880","York, North Yorkshire, England"
0,20807,William THOMAS,William Thomas,,
0,8887,Ed FRANKS,Ed Franks,,
0,8882,Clarrie HORDER,Clarrie Horder,"Wednesday, 27th August, 1890","Sydney, New South Wales, Australia"
0,12895,Joe LINDSAY,Joe Lindsay,"Friday, 23rd November, 1888","Sydney, New South Wales, Australia"
0,8859,William FOORD,William Foord,"Wednesday, 28th May, 1884","Canterbury, New South Wales, Australia"
0,11741,Stan CARR,Stan Carr,"Wednesday, 23rd December, 1885","Annandale, New South Wales, Australia"
0,8924,Bede KENNA,Bede Kenna,"Thursday, 15th January, 1885","Orange, New South Wales, Australia"
0,12575,Walter HOGG,Walter Hogg,"Friday, 1st July, 1887","Wellington, Wellington, New Zealand"
0,8899,William LEWIS,William Lewis,,
0,8909,David FITZGERALD,David Fitzgerald,"Sunday, 26th October, 1884","Marrickville, New South Wales, Australia"
0,13507,Ernest GOWENLOCK,Ernest Gowenlock,"Wednesday, 20th August, 1890",
0,12974,Vere MASTERS,Vere Masters,"Friday, 17th April, 1891","Windsor, New South Wales, Australia"
0,8921,George GAGEN,George 'Swallow' Gagen,"Tuesday, 21st March, 1893",
0,11958,Roland WESTBROOK,Roland Westbrook,"Monday, 30th September, 1889","Leichhardt, New South Wales, Australia"
0,8886,Edward GRIFFITHS,Edward Griffiths,"Saturday, 8th February, 1890",
0,8917,Thomas KNIGHT,Thomas Knight,"Thursday, 23rd July, 1885","Redfern, New South Wales, Australia"
0,8903,Harry CLARK,Harry Clark,"Sunday, 24th April, 1892","Sydney, New South Wales, Australia"
0,8918,Walter PALMER,Walter 'Bongi' Palmer,"Wednesday, 10th February, 1892","Leichhardt, New South Wales, Australia"
0,9001,R MILLER,R 'Brum' Miller,,
0,8905,Paddy BURNS,Paddy Burns,"Wednesday, 31st January, 1894","Balmain, New South Wales, Australia"
0,8977,George POTTER,George Potter,,
0,11957,Les WEST,Les West,"Tuesday, 31st May, 1887",
0,12506,Anthony HARRINGTON,Anthony Harrington,,
0,8907,Peter CRUISE,Peter Cruise,,
0,8898,Fred SAUNDERS,Fred Saunders,"Thursday, 20th December, 1894","Guildford, New South Wales, Australia"
0,8897,Charlie SHERRETT,Charlie Sherrett,1894,"Picton, New South Wales, Australia"
0,8923,Henry McILLMURRAY,Henry McIllmurray,"Monday, 15th July, 1889",South Africa
0,13409,Alfred ROSE,Alfred Rose,"Sunday, 17th October, 1886","Inverell, New South Wales, Australia"
0,52274,William MAY,William 'Wilbur' May,"Saturday, 14th June, 1890",
0,5395,Bill SCHULTZ,Bill Schultz,"Tuesday, 20th October, 1891",
0,8985,D CRANSTON,D Cranston,,
0,12800,Jim KEATING,Jim Keating,1885,"Dublin, Dublin, Ireland"
0,8949,Anthony MARTIN,Anthony Martin,,
0,20808,A MANSFIELD,A Mansfield,,
0,12667,J JOYCE,J Joyce,,
0,5385,Felix RYAN,Felix 'Phil' Ryan,"Wednesday, 2nd July, 1890","Sydney, New South Wales, Australia"
0,8928,William DOYLE,William Doyle,"Friday, 11th September, 1891","Balmain, New South Wales, Australia"
0,20729,Herbert WARBY,Herbert Warby,"Tuesday, 16th April, 1889","Granville, New South Wales, Australia"
0,12855,Frank LANE,Frank Lane,"Wednesday, 15th March, 1893",Australia
0,20730,James MAXWORTHY,James Maxworthy,"Friday, 7th April, 1893","Newcastle, New South Wales, Australia"
0,8910,Owie SHERRETT,Owie Sherrett,1892,"Picton, New South Wales, Australia"
0,12312,James FORGIE,James Forgie,,
0,5394,Dick TOWNSEND,Dick Townsend,"Sunday, 9th February, 1890","Newtown, New South Wales, Australia"
0,20734,W COCHRANE,W Cochrane,,
0,6532,Percy SCOTTON,Percy Scotton,1890,
0,13345,Sylvester REDMOND,Sylvester Redmond,"Tuesday, 7th February, 1882","Waverley, New South Wales, Australia"
0,8912,Anthony PHELAN,Anthony Phelan,,
0,11912,Fred CROOK,Fred Crook,,
0,8964,Robert COULTER,Robert Coulter,,
0,20728,William WEIGAND,William Weigand,"Wednesday, 11th October, 1893",
0,8913,Harold SLY,Harold Sly,"Monday, 13th October, 1890",
0,12782,P SPEARS,P Spears,,
0,8914,P GEHRIG,P Gehrig,,
0,8915,Jack FREEMAN,Jack Freeman,"Sunday, 3rd September, 1893","Burwood, New South Wales, Australia"
0,13514,Herbert HARRINGTON,Herbert 'Chunner' Harrington,"Monday, 10th March, 1884","Balmain, New South Wales, Australia"
