,player_id,player_name1,player_name2,birthday,birthplace
0,10093,Albert COLLINS,Albert Collins,,
0,10091,Roy MITCHELL,Roy Mitchell,,
0,10102,Les BENNETT,Les Bennett,,
0,10110,Vince WHALE,Vince Whale,,
0,12536,Robert HENDERSON,Robert Henderson,,
0,10092,Ron PEARSON,Ron 'Dick' Pearson,"Thursday, 6th April, 1916","Guyra, New South Wales, Australia"
0,10095,T JONES,T Jones,,
0,12762,Johnny SMITH,Johnny Smith,"Tuesday, 10th July, 1923",
0,10101,Johnny HUNTER,Johnny Hunter,"Tuesday, 21st July, 1925",
0,10132,Jim REDMOND,Jim Redmond,,
0,5841,Lionel COOPER,Lionel Cooper,"Saturday, 18th February, 1922","West Wyalong, New South Wales, Australia"
0,29435,Arthur HALL,Arthur Hall,1919,
0,5847,Noel MULLIGAN,Noel Mulligan,"Monday, 12th April, 1926",
0,10096,Fred BROWN,Fred Brown,,
0,10097,A LAW,A Law,,
0,10199,Jack McPHERSON,Jack McPherson,1923,
0,12459,George HADDON,George Haddon,,
0,10115,Dick HEALY,Dick Healy,"Tuesday, 7th November, 1922",
0,13178,Jack NICHOLSON,Jack Nicholson,"Saturday, 8th February, 1919","Newtown, New South Wales, Australia"
0,10099,Harry LEO,Harry Leo,"Wednesday, 25th February, 1925","Cessnock, New South Wales, Australia"
0,10098,Jim SEERY,Jim Seery,"Wednesday, 16th March, 1921","Woonona, New South Wales, Australia"
0,12113,Frank DODSON,Frank Dodson,"Wednesday, 2nd August, 1922","Burwood, New South Wales, Australia"
0,10118,John HARDING,John Harding,,
0,10105,Ken BROGAN,Ken Brogan,"Monday, 7th February, 1927",
0,12134,Roy DREVES,Roy Dreves,"Wednesday, 28th April, 1915","Auburn, New South Wales, Australia"
0,10131,Len HOLMES,Len Holmes,1924,
0,29628,Alan TAYLOR,Alan Taylor,,
0,10114,Walter MUSSING,Walter Mussing,,
0,10108,John HURST,John Hurst,"Sunday, 14th November, 1926",
0,11452,Billy ANDERSON,Billy Anderson,,
0,12370,Bob GILBERT,Bob Gilbert,,
0,10109,Jim BORGER,Jim Borger,,
0,12095,T VAUGHAN,T Vaughan,,
0,10116,Russ MADDEN,Russ Madden,1921,
0,29780,J FRAZER,J Frazer,,
0,10134,Keith KIRKWOOD,Keith Kirkwood,"Wednesday, 16th October, 1918","Redfern, New South Wales, Australia"
0,10135,Alan COOK,Alan Cook,"Thursday, 22nd April, 1926",
0,11536,F BEAZLEY,F Beazley,,
0,10112,Fred MULLARD,Fred Mullard,,
0,10113,Billy MITCHELL,Billy Mitchell,"Thursday, 20th July, 1922","Marrickville, New South Wales, Australia"
0,5888,Matt McCOY,Matt 'Killer' McCoy,"Thursday, 20th December, 1923","Wolumla, New South Wales, Australia"
0,7489,Roy DYKES,Roy Dykes,"Friday, 11th June, 1926",
0,10158,Vince LAWRENCE,Vince Lawrence,,
0,10117,Bill CONLON,Bill Conlon,,
0,14208,Greg STOKES,Greg Stokes,"Tuesday, 11th July, 1922","Bombala, New South Wales, Australia"
0,10264,Ron O'CONNELL,Ron O'Connell,"Sunday, 1st March, 1925",
0,10121,Bob HOBBS,Bob Hobbs,"Sunday, 25th January, 1925","Ngaruawahia, Waikato, New Zealand"
0,10122,Cec KING,Cec 'Tracker' King,"Sunday, 11th September, 1921",
0,12763,Keith SMITH,Keith 'Switcher' Smith,"Monday, 3rd March, 1924","Forestville, New South Wales, Australia"
0,10126,Mitchell WALLACE,Mitchell Wallace,"Saturday, 10th June, 1922","Glebe, New South Wales, Australia"
0,13325,Lionel QUIGLEY,Lionel Quigley,"Tuesday, 6th November, 1923","Glebe, New South Wales, Australia"
0,10148,Hilton KIDD,Hilton Kidd,"Thursday, 13th April, 1922","Balmain, New South Wales, Australia"
0,29771,Merv RYAN,Merv Ryan,,
0,10142,Bob JAMES,Bob James,,
0,11488,Stan BAILEY,Stan Bailey,,
0,29580,Neville STOKES,Neville Stokes,,
0,10239,Keith AITKEN,Keith Aitken,"Tuesday, 13th June, 1922",
0,14209,Denys THOMAS,Denys Thomas,1923,"Cessnock, New South Wales, Australia"
0,10130,Dan MUNRO,Dan Munro,"Saturday, 24th June, 1922","Barellan, New South Wales, Australia"
0,11544,Terry BEERS,Terry Beers,"Sunday, 11th January, 1925","Kogarah, New South Wales, Australia"
0,10129,R WILLIAMS,R Williams,"Tuesday, 8th August, 1916","Waverley, New South Wales, Australia"
0,10133,Keith GERSBACH,Keith 'The Colonel' Gersbach,"Saturday, 1st March, 1924","Penrith, New South Wales, Australia"
0,29782,Ron WILKINSON,Ron Wilkinson,,
0,10138,Bob NIELSEN,Bob Nielsen,"Wednesday, 16th February, 1921","Uralla, New South Wales, Australia"
0,10104,Jack SMITH,Jack Smith,1923,"Sydney, New South Wales, Australia"
0,12547,Don HICKEY,Don Hickey,,
0,11972,Horace WHITEHEAD,Horace Whitehead,,
0,10141,G DAVIES,G Davies,,
0,12334,W FRENDIN,W Frendin,,
0,53048,Jack LEO,Jack Leo,"Sunday, 25th March, 1923","Sydney, New South Wales, Australia"
0,10144,George CARVER,George Carver,1917,"St Leonards, New South Wales, Australia"
0,10170,Ken DAVIES,Ken Davies,,
0,29784,George MADDOCK,George Maddock,,
0,13511,Eddie HALL,Eddie Hall,,
0,10140,Tom WOOD,Tom Wood,,
0,10145,Ted DAWES,Ted Dawes,"Tuesday, 13th April, 1920","Hurstville, New South Wales, Australia"
