,player_id,player_name1,player_name2,birthday,birthplace
0,9182,Joe MURPHY,Joe Murphy,,
0,12239,Joe TRETHEWAY,Joe Tretheway,,
0,9270,Harold KING,Harold King,"Monday, 31st October, 1904","Main Arm, New South Wales, Australia"
0,12460,H HADLEY,H Hadley,,
0,9170,Les STEEL,Les Steel,"Monday, 16th April, 1900","Glebe, New South Wales, Australia"
0,9164,H DADSWELL,H Dadswell,,
0,11517,Fred BARTLEY,Fred Bartley,"Wednesday, 30th October, 1895",
0,12151,Jim DWYER,Jim Dwyer,"Friday, 1st August, 1902",
0,9156,Jim MORRIS,Jim Morris,"Friday, 29th March, 1895","Leichhardt, New South Wales, Australia"
0,9159,Harold BAINS,Harold Bains,"Saturday, 15th December, 1888","Newtown, New South Wales, Australia"
0,9268,Wally HANCOCK,Wally Hancock,"Wednesday, 5th May, 1897","Sydney, New South Wales, Australia"
0,9238,Hamish EDWARDS,Hamish Edwards,,
0,11838,Fred YANZ,Fred Yanz,"Monday, 26th May, 1902","St Leonards, New South Wales, Australia"
0,9157,Harry HAYLOCK,Harry Haylock,"Sunday, 30th August, 1903","Townsville, Queensland, Australia"
0,12640,Alec JOHNSTON,Alec Johnston,"Sunday, 5th February, 1899","Surry Hills, New South Wales, Australia"
0,5739,Alf O'CONNOR,Alf O'Connor,"Thursday, 5th July, 1900","Sydney, New South Wales, Australia"
0,9203,Louis YANZ,Louis Yanz,"Saturday, 16th April, 1898","St Leonards, New South Wales, Australia"
0,9168,Billy CRAIG,Billy Craig,"Wednesday, 30th November, 1898","Balmain, New South Wales, Australia"
0,13281,Sid PETERS,Sid Peters,,
0,48670,Jimmy O'ROURKE,Jimmy O'Rourke,,
0,9479,Alby WHY,Alby Why,"Wednesday, 2nd August, 1899","Brewarrina, New South Wales, Australia"
0,9193,Edward RYAN,Edward Ryan,"Thursday, 30th April, 1903","Waterloo, New South Wales, Australia"
0,9218,Bill DARRAGH,Bill Darragh,"Thursday, 24th July, 1902","Hurstville, New South Wales, Australia"
0,12181,Clive EVATT,Clive Evatt,"Wednesday, 6th June, 1900","Maitland, New South Wales, Australia"
0,9208,Martin CUNNINGHAM,Martin Cunningham,"Thursday, 12th March, 1903","Raymond Terrace, New South Wales, Australia"
0,12250,Gordon TURNER,Gordon Turner,,
