,player_id,player_name1,player_name2,birthday,birthplace
0,5572,Krisnan INU,Krisnan Inu,"Tuesday, 17th March, 1987","Auckland, Auckland, New Zealand"
0,5573,Blake GREEN,Blake Green,"Thursday, 18th September, 1986","Fairfield, New South Wales, Australia"
0,5574,Tom HEWITT,Tom Hewitt,"Tuesday, 1st October, 1985",
0,5575,Ben ELLIS,Ben Ellis,"Tuesday, 14th September, 1982",
0,5576,Corey LAWRIE,Corey Lawrie,"Friday, 15th February, 1980",
0,5577,Dayne WESTON,Dayne Weston,"Monday, 15th December, 1986","Goulburn, New South Wales, Australia"
0,5630,Frank-Paul NU'UAUSALA,Frank-Paul Nu'uausala,"Friday, 13th February, 1987","Otahuti, Southland, New Zealand"
0,5631,Ryan HINCHCLIFFE,Ryan Hinchcliffe,"Sunday, 7th October, 1984","Temora, New South Wales, Australia"
0,5632,Ben FARRAR,Ben Farrar,"Tuesday, 2nd December, 1986","Newcastle, New South Wales, Australia"
0,5640,Jesse ROYAL,Jesse Royal,"Tuesday, 20th May, 1980","Waikato, New Zealand"
0,5641,Mark TAUFUA,Mark Taufua,"Saturday, 24th October, 1981","Newcastle, New South Wales, Australia"
0,5642,Jason NIGHTINGALE,Jason Nightingale,"Saturday, 20th September, 1986","Sydney, New South Wales, Australia"
0,5643,Tim GRANT,Tim Grant,"Wednesday, 17th February, 1988","Penrith, New South Wales, Australia"
0,5646,Steve GORDON,Steve Gordon,"Wednesday, 17th September, 1986","Dubbo, New South Wales, Australia"
0,2106,Richard MATHERS,Richard Mathers,"Monday, 24th October, 1983","Leeds, West Yorkshire, England"
0,5648,Marvin KARAWANA,Marvin Karawana,"Wednesday, 30th July, 1986","Wainuiomata, Wellington, New Zealand"
0,5647,Bronx GOODWIN,Bronx Goodwin,"Thursday, 5th January, 1984","Parkes, New South Wales, Australia"
0,5649,Ben TE'O,Ben Te'o,"Tuesday, 27th January, 1987","Auckland, Auckland, New Zealand"
0,5650,Junior PAULO,Junior Paulo,"Thursday, 8th September, 1983","Auckland, Auckland, New Zealand"
0,5651,Sam FAUST,Sam Faust,"Monday, 24th September, 1984","Proserpine, Queensland, Australia"
0,5652,Will CHAMBERS,Will Chambers,"Thursday, 26th May, 1988","Gove, Northern Territory, Australia"
0,5653,Sika MANU,Sika Manu,"Thursday, 22nd January, 1987","Wellington, Wellington, New Zealand"
0,5654,Scott ANDERSON,Scott Anderson,"Wednesday, 8th January, 1986","Nambour, Queensland, Australia"
0,5657,Denan KEMP,Denan Kemp,"Monday, 11th May, 1987","Gold Coast, Queensland, Australia"
0,5655,Shane NEUMANN,Shane Neumann,"Saturday, 11th July, 1987","Brisbane, Queensland, Australia"
0,5658,Mick ROBERTS,Mick Roberts,"Friday, 1st June, 1979",
0,5659,John FRITH,John Frith,"Wednesday, 24th April, 1985","Roma, Queensland, Australia"
0,5660,Geoff DANIELA,Geoff Daniela,"Saturday, 28th February, 1987","Auckland, Auckland, New Zealand"
0,5661,Weller HAURAKI,Weller Hauraki,"Monday, 18th February, 1985","Dannevirke, Manawatu-Wanganui, New Zealand"
0,5667,Ricky THORBY,Ricky Thorby,"Wednesday, 2nd October, 1985","Palmerston, Otago, New Zealand"
0,5663,Luke WALSH,Luke Walsh,"Tuesday, 12th May, 1987","Newcastle, New South Wales, Australia"
0,5665,Issac LUKE,Issac 'Bully' Luke,"Friday, 29th May, 1987","Hawera, Taranaki, New Zealand"
0,5666,Brad CROSS,Brad Cross,"Wednesday, 2nd October, 1985",
0,5691,Danny WILLIAMS,Danny Williams,"Wednesday, 1st October, 1986","Ipswich, Queensland, Australia"
0,5668,Anthony WATTS,Anthony Watts,"Friday, 12th September, 1986","Murwillumbah, New South Wales, Australia"
0,5669,Tim WINITANA,Tim Winitana,"Wednesday, 29th April, 1987","Wellington, Wellington, New Zealand"
0,5670,Maurice BLAIR,Maurice Blair,"Tuesday, 16th October, 1984","Maryborough, Queensland, Australia"
0,5673,Liam GEORGETOWN,Liam Georgetown,"Saturday, 27th April, 1985","Cherbourg, Queensland, Australia"
0,5674,John NUUMAALII,John Nuumaalii,"Tuesday, 21st May, 1985","Minchinbury, New South Wales, Australia"
0,5675,Beau RYAN,Beau Ryan,"Saturday, 11th May, 1985","Wollongong, New South Wales, Australia"
0,5677,Sione FINEFEUIAKI,Sione Finefeuiaki,"Friday, 2nd November, 1979",Tonga
0,5678,Heka NANAI,Heka Nanai,"Monday, 15th August, 1988","Canterbury, New South Wales, Australia"
0,5681,Eddie SU'A,Eddie Su'a,"Thursday, 13th January, 1983",
0,7734,Dane NIELSEN,Dane Nielsen,"Monday, 10th June, 1985","Mackay, Queensland, Australia"
0,5680,Fred BRIGGS,Fred Briggs,"Sunday, 3rd February, 1980","Sydney, New South Wales, Australia"
0,5683,Shannon GALLANT,Shannon Gallant,"Wednesday, 26th February, 1986","Liverpool, New South Wales, Australia"
0,5684,Eddy PETTYBOURNE,Eddy Pettybourne,"Saturday, 13th February, 1988","Christchurch, Canterbury, New Zealand"
0,5685,Jarrod SAMMUT,Jarrod Sammut,"Sunday, 15th February, 1987","Blacktown, New South Wales, Australia"
0,7431,Scott DUREAU,Scott Dureau,"Tuesday, 29th July, 1986","Taree, New South Wales, Australia"
0,5686,Jason WELLS,Jason Wells,"Saturday, 18th February, 1984","Griffith, New South Wales, Australia"
0,5688,Bryson GOODWIN,Bryson Goodwin,"Monday, 30th December, 1985","Parkes, New South Wales, Australia"
0,5689,Michael BANI,Michael Bani,"Tuesday, 3rd July, 1984","Thursday Island, Queensland, Australia"
0,5690,Vic MAURO,Vic Mauro,"Tuesday, 24th March, 1987","Lismore, New South Wales, Australia"
0,5693,Alwyn SIMPSON,Alwyn Simpson,"Saturday, 12th May, 1984",
