,player_id,player_name1,player_name2,birthday,birthplace
0,1164,Clinton MOHR,Clinton Mohr,"Tuesday, 29th March, 1966",
0,454,Peter GILL,Peter Gill,"Monday, 14th December, 1964",
0,4456,Wayne MARSHALL,Wayne Marshall,"Thursday, 7th November, 1963",
0,1148,Trevor BAILEY,Trevor Bailey,"Friday, 28th September, 1962",
0,4478,Brett PAPWORTH,Brett Papworth,"Tuesday, 5th November, 1963","Sydney, New South Wales, Australia"
0,4476,Rod WHITAKER,Rod Whitaker,"Sunday, 2nd June, 1963",
0,4452,Robbie TEW,Robbie Tew,"Wednesday, 28th June, 1961",
0,4490,Steve WALTERS,Steve Walters,"Wednesday, 10th May, 1967",
0,1077,Sam STEWART,Sam Stewart,"Wednesday, 5th December, 1962",
0,1074,Michael McKIERNAN,Michael McKiernan,"Friday, 17th May, 1963",
0,1078,David THORNE,David 'Rose' Thorne,"Wednesday, 30th June, 1965",
0,2534,Scott CARTER,Scott Carter,,
0,2550,Gary VERNON,Gary 'Gus' Vernon,"Monday, 13th May, 1963",
0,4472,George MANN,George Mann,"Saturday, 31st July, 1965",
0,353,Tea ROPATI,Tea Ropati,"Tuesday, 7th September, 1965",
0,4491,Peter MALCOLM,Peter Malcolm,,
0,1211,Shane LEIGH,Shane Leigh,,
0,4459,Bennett KING,Bennett King,"Saturday, 19th December, 1964",
0,4460,Wayne ALBERTS,Wayne Alberts,,
0,983,Geoff BAGNALL,Geoff Bagnall,"Thursday, 4th November, 1965",
0,4468,Russell BROWNING,Russell Browning,,
0,999,Eric KENNEDY,Eric 'Ekka' Kennedy,"Wednesday, 7th July, 1965",
0,989,Jim COWELL,Jim 'Jimbo' Cowell,"Monday, 9th April, 1962",
0,1002,Troy McCARTHY,Troy McCarthy,"Wednesday, 14th December, 1966",
0,1003,Scott MIENI,Scott 'Eany Meany' Mieni,"Saturday, 17th April, 1965",
0,464,Gary FREEMAN,Gary Freeman,"Tuesday, 4th December, 1962",
0,1099,Gary SMITH,Gary Smith,"Sunday, 3rd March, 1963","Nanango, Queensland, Australia"
0,1098,Tony REA,Tony Rea,"Monday, 25th July, 1966",
0,872,Matt PARISH,Matt Parish,,
0,442,Danny PEACOCK,Danny Peacock,"Monday, 4th March, 1968",
0,4233,Dale HALL,Dale Hall,,
0,2533,Gary BUKOWSKI,Gary Bukowski,"Monday, 7th February, 1966",
0,4475,Mick TAYLOR,Mick Taylor,"Monday, 11th September, 1961",
0,78,Craig TEITZEL,Craig Teitzel,"Thursday, 26th December, 1963",
0,449,Dave WOODS,Dave Woods,"Wednesday, 6th April, 1966",
0,1205,Dave GALLAGHER,Dave Gallagher,"Thursday, 21st April, 1966","Armidale, New South Wales, Australia"
0,420,Wayne SIMONDS,Wayne Simonds,"Tuesday, 16th August, 1966",
0,174,Graham MACKAY,Graham Mackay,"Saturday, 12th October, 1968",
0,596,Cameron BLAIR,Cameron Blair,"Wednesday, 6th July, 1966",
0,1503,Colin SCOTT,Colin Scott,"Tuesday, 22nd March, 1960",
0,890,Joe KILROY,Joe 'Smokin Joe' Kilroy,"Tuesday, 21st June, 1960",
0,1039,Matt BURKE,Matt Burke,"Tuesday, 15th September, 1964","Darlinghurst, New South Wales, Australia"
0,893,Gene MILES,Gene Miles,"Tuesday, 21st July, 1959","Townsville, Queensland, Australia"
0,223,Michael HANCOCK,Michael Hancock,"Tuesday, 21st October, 1969","Stanthorpe, Queensland, Australia"
0,892,Wally LEWIS,Wally Lewis,"Tuesday, 1st December, 1959","Brisbane, Queensland, Australia"
0,227,Allan LANGER,Allan 'Alfie' Langer,"Saturday, 30th July, 1966","Ipswich, Queensland, Australia"
0,891,Brett LE MAN,Brett 'Lemmy' Le Man,"Sunday, 15th April, 1962",
0,4442,Keith GEE,Keith Gee,"Wednesday, 16th October, 1963",
0,894,Bryan NIEBLING,Bryan 'Horse' Niebling,"Monday, 18th July, 1960","Murgon, Queensland, Australia"
0,880,Greg CONESCU,Greg 'Turtle' Conescu,"Tuesday, 24th May, 1960","Brisbane, Queensland, Australia"
0,883,Greg DOWLING,Greg 'Dish head' Dowling,"Thursday, 15th January, 1959","Cairns, Queensland, Australia"
0,423,Mark HOHN,Mark Hohn,"Sunday, 29th January, 1967","Darling Downs, Queensland, Australia"
0,2280,Craig GRAUF,Craig 'Nutty' Grauf,"Monday, 24th July, 1967",
