,player_id,player_name1,player_name2,birthday,birthplace
0,24765,Sione KATOA,Sione Katoa,"Thursday, 21st August, 1997","Hamilton, Waikato, New Zealand"
0,24762,Sam COOK,Sam Cook,"Sunday, 1st August, 1993","Auckland, Auckland, New Zealand"
0,24761,Tevita TATOLA,Tevita 'Junior' Tatola,"Sunday, 10th November, 1996","Auburn, New South Wales, Australia"
0,24102,Adam DOUEIHI,Adam Doueihi,"Wednesday, 5th August, 1998","Eastwood, New South Wales, Australia"
0,25267,Christian CRICHTON,Christian Crichton,"Friday, 12th July, 1996","Apia, Apia, Samoa"
0,25627,Wayde EGAN,Wayde Egan,"Thursday, 20th March, 1997","Lithgow, New South Wales, Australia"
0,19488,Anthony GELLING,Anthony Gelling,"Thursday, 18th October, 1990","Auckland, Auckland, New Zealand"
0,25747,Kurt DILLON,Kurt Dillon,"Monday, 8th August, 1994","Sydney, New South Wales, Australia"
0,25748,Kaide ELLIS,Kaide Ellis,"Sunday, 4th August, 1996","Dubbo, New South Wales, Australia"
0,25749,Taniela PASEKA,Taniela Paseka,"Wednesday, 8th October, 1997","Otahuhu, Auckland, New Zealand"
0,25770,Jack HETHERINGTON,Jack Hetherington,"Thursday, 6th June, 1996","Canberra, Australian Capital Territory, Australia"
0,26154,Joseph VUNA,Joseph Vuna,"Friday, 31st July, 1998","Alameda County, California, United States of America"
0,25859,Payne HAAS,Payne Haas,"Thursday, 2nd December, 1999","Newcastle, New South Wales, Australia"
0,21524,Rhyse MARTIN,Rhyse Martin,"Monday, 1st March, 1993","Cairns, Queensland, Australia"
0,25860,Moeaki FOTUAIKA,Moeaki Fotuaika,"Tuesday, 16th November, 1999","Gisborne, Gisborne, New Zealand"
0,22751,Justin OLAM,Justin Olam,"Thursday, 23rd December, 1993","Gon Village, Simbu, Papua New Guinea"
0,25861,Reece ROBSON,Reece Robson,"Thursday, 18th June, 1998","Murwillumbah, New South Wales, Australia"
0,24106,Jarome LUAI,Jarome Luai,"Thursday, 16th January, 1997","Sydney, New South Wales, Australia"
0,26149,Renouf ATONI,Renouf Atoni,"Sunday, 25th June, 1995","Porirua, Wellington, New Zealand"
0,26150,AJ BRIMSON,AJ Brimson,"Wednesday, 9th September, 1998","Brisbane, Queensland, Australia"
0,26151,Tom WRIGHT,Tom Wright,"Monday, 21st July, 1997","Randwick, New South Wales, Australia"
0,26152,Zac LOMAX,Zac Lomax,"Friday, 24th September, 1999","Temora, New South Wales, Australia"
0,26153,Jack WILLIAMS,Jack Williams,"Monday, 9th September, 1996","Pambula, New South Wales, Australia"
0,23502,Marata NIUKORE,Marata Niukore,"Monday, 29th July, 1996","Auckland, Auckland, New Zealand"
0,26156,Kotoni STAGGS,Kotoni Staggs,"Thursday, 29th October, 1998","Wellington, New South Wales, Australia"
0,26157,Harry GRANT,Harry Grant,"Tuesday, 17th February, 1998","Rockhampton, Queensland, Australia"
0,26159,Mitchell DUNN,Mitchell Dunn,"Monday, 3rd February, 1997","Gold Coast, Queensland, Australia"
0,26160,Matt IKUVALU,Matt Ikuvalu,"Tuesday, 9th November, 1993","Gosford, New South Wales, Australia"
0,26162,Reed MAHONEY,Reed Mahoney,"Wednesday, 22nd April, 1998","Nambour, Queensland, Australia"
0,26169,Tyson GAMBLE,Tyson Gamble,"Friday, 21st June, 1996","Brisbane, Queensland, Australia"
0,26196,Sitili TUPOUNIUA,Sitili Tupouniua,"Friday, 30th May, 1997","Auckland, Auckland, New Zealand"
0,26197,Manase FAINU,Manase Fainu,"Saturday, 17th October, 1998","Westmead, New South Wales, Australia"
0,26198,Lachlan LEWIS,Lachlan Lewis,"Monday, 19th August, 1996","Brisbane, Queensland, Australia"
0,26199,Ofahiki OGDEN,Ofahiki Ogden,"Thursday, 6th June, 1996","Auckland, Auckland, New Zealand"
0,26200,David FIFITA,David Fifita,"Friday, 25th February, 2000","Brisbane, Queensland, Australia"
0,26261,Darren NICHOLLS,Darren Nicholls,"Saturday, 15th April, 1989","Sydney, New South Wales, Australia"
0,26262,Jake TURPIN,Jake Turpin,"Saturday, 16th November, 1996","Brisbane, Queensland, Australia"
0,26265,Caleb AEKINS,Caleb Aekins,"Friday, 21st November, 1997","Otaika, Northland, New Zealand"
0,26266,Nick MEANEY,Nick Meaney,"Wednesday, 10th September, 1997","Lismore, New South Wales, Australia"
