,player_id,player_name1,player_name2,birthday,birthplace
0,11056,Bob WEAR,Bob Wear,,
0,11080,Ron FOGARTY,Ron Fogarty,,
0,11061,John BONHAM,John Bonham,"Saturday, 25th September, 1948","Parkes, New South Wales, Australia"
0,11078,Rod URQUHART,Rod Urquhart,"Sunday, 4th May, 1947",
0,6854,Oscar DANIELSON,Oscar Danielson,"Monday, 2nd January, 1939",Samoa
0,6067,Ron TURNER,Ron Turner,"Tuesday, 6th February, 1945",
0,11117,Terry GEARY,Terry Geary,,
0,6988,Peter BROWN,Peter Brown,,
0,11057,Peter INSKIP,Peter Inskip,,
0,11066,Owen O'DONNELL,Owen O'Donnell,"Friday, 8th September, 1950","Wellington, Wellington, New Zealand"
0,7890,Alan BURWELL,Alan Burwell,"Tuesday, 15th December, 1942","Kingston upon Hull, East Riding of Yorkshire, England"
0,13263,John PAYNE,John 'Payney' Payne,"Tuesday, 2nd January, 1945",
0,3843,Bill NOONAN,Bill Noonan,"Wednesday, 14th May, 1947","Christchurch, Canterbury, New Zealand"
0,11541,Denis BEEBY,Denis Beeby,,
0,11064,Glen WHITNEY,Glen Whitney,,
0,1549,Max KRILICH,Max 'Thrower' Krilich,"Tuesday, 25th October, 1949","Sydney, New South Wales, Australia"
0,11163,Daryl PALMER,Daryl Palmer,,
0,11058,Geoff CARR,Geoff Carr,,
0,6115,Jim PORTER,Jim Porter,"Thursday, 3rd March, 1949",
0,11059,Alan CARDY,Alan Cardy,"Wednesday, 12th September, 1945",
0,11343,John DYKES,John Dykes,"Friday, 11th March, 1949",
0,11068,Ian BAKER,Ian 'Boof' Baker,"Sunday, 14th August, 1949",
0,11060,Bland LILES,Bland Liles,,
0,11122,Wayne MERRY,Wayne 'Bugsy' Merry,"Monday, 19th September, 1949","Nambucca Heads, New South Wales, Australia"
0,6106,Denis FITZGERALD,Denis Fitzgerald,"Monday, 14th November, 1949","Crows Nest, New South Wales, Australia"
0,12085,Bruce DELANEY,Bruce Delaney,,
0,44810,Kevin RAFFERTY,Kevin RAFFERTY,,
0,11104,Phil FRANKS,Phil Franks,1946,"Sydney, New South Wales, Australia"
0,11067,Wayne THOMSON,Wayne Thomson,,
0,3935,Terry RANDALL,Terry 'Igor' Randall,"Monday, 5th February, 1951","Sydney, New South Wales, Australia"
0,11594,Merv BOATSWAIN,Merv Boatswain,,
0,11121,Greg BANDIERA,Greg Bandiera,"Thursday, 8th September, 1949","Atherton, Queensland, Australia"
0,11246,Col CASEY,Col 'Bulldog' Casey,"Thursday, 10th March, 1949","Erskineville, New South Wales, Australia"
0,11088,Phil FLACK,Phil Flack,,
0,11922,Roy WARBY,Roy Warby,,
0,11096,Bruce WARD,Bruce Ward,,
0,11115,Ernie GRAHAM,Ernie Graham,,
0,12664,Tom JORDAN,Tom Jordan,,
0,6359,Jim MILLS,Jim Mills,"Friday, 29th September, 1944","Aberdare, Rhondda Cynon Taff, Wales"
0,11913,Greg CROSS,Greg Cross,,
0,11074,Kerry COLLIEN,Kerry Collien,"Thursday, 23rd February, 1950",
0,11168,Peter VAN GULIK,Peter Van Gulik,"Wednesday, 25th July, 1951",
0,11073,Denis STAPLETON,Denis Stapleton,,
0,11075,Derek BROUWER,Derek Brouwer,1946,"Lismore, New South Wales, Australia"
0,12044,Alan WINGATE,Alan Wingate,,
0,3867,Mark HARRIS,Mark 'Oscar' Harris,"Friday, 22nd August, 1947","Brisbane, Queensland, Australia"
0,3854,Gary PETHYBRIDGE,Gary 'Kooka' Pethybridge,"Monday, 6th November, 1950","Sydney, New South Wales, Australia"
0,13479,Bruce CONNEELEY,Bruce Conneeley,"Thursday, 28th August, 1947","Camperdown, New South Wales, Australia"
0,12427,Peter GUTHRIE,Peter Guthrie,,
0,11206,Graham HERRING,Graham Herring,,
0,11768,Phil CHARLTON,Phil Charlton,"Friday, 17th November, 1950",
0,44818,Jeff NIELSEN,Jeff Nielsen,"Monday, 23rd August, 1948","Ashfield, New South Wales, Australia"
0,11152,Bob CLAPHAM,Bob Clapham,,
0,6034,Dennis MANTEIT,Dennis Manteit,"Thursday, 18th February, 1943","Jandowae, Queensland, Australia"
0,12883,Paul LENNON,Paul Lennon,,
0,11165,Kevin MacFARLANE,Kevin MacFarlane,,
0,12166,Bob ELDRIDGE,Bob Eldridge,,
0,11082,Barry WOOD,Barry Wood,"Wednesday, 18th January, 1950",
0,11153,Darrell BAMPTON,Darrell 'Number 9' Bampton,"Monday, 20th June, 1949",
0,11688,Alan BURKE,Alan Burke,,
0,11102,John BALLESTY,John Ballesty,"Sunday, 20th May, 1945","Strathfield, New South Wales, Australia"
0,11083,Peter MULLINS,Peter Mullins,,
0,11095,Kevin TIMBS,Kevin Timbs,,
0,12290,Greg FITZPATRICK,Greg Fitzpatrick,,
0,3964,Terry MURPHY,Terry Murphy,"Wednesday, 2nd April, 1952",
0,11551,David BELL,David Bell,,
0,11151,Ted WALTON,Ted Walton,,
0,11205,Greg ALLEN,Greg Allen,,
0,4028,Gary SULLIVAN,Gary Sullivan,"Saturday, 18th October, 1947","Newcastle, New South Wales, Australia"
0,12616,Greg HYDE,Greg Hyde,"Monday, 30th August, 1943",
0,6058,Graham LYE,Graham Lye,"Saturday, 14th August, 1948",
0,11085,Dennis MOUNT,Dennis Mount,,
0,12137,Mick DRYDEN,Mick Dryden,,
0,11086,Rod TOLHURST,Rod Tolhurst,,
0,11094,Frank RYAN,Frank Ryan,,
0,44841,Michael FRANCISCO,Michael Francisco,,
0,11128,Les HUTCHINGS,Les Hutchings,,
0,11093,Laurie WAKEFIELD,Laurie Wakefield,,
0,11091,Terry SCURFIELD,Terry Scurfield,,
0,13302,Ross POPPLEWELL,Ross Popplewell,,
0,11097,Dave BRIDGEWATER,Dave Bridgewater,,
0,7444,Laurie FREIER,Laurie Freier,"Tuesday, 7th December, 1948",
0,11136,Mal McLACHLAN,Mal McLachlan,,
0,11195,Ray PAYNE,Ray Payne,,
0,11119,Alan KENNINGTON,Alan Kennington,,
0,11098,Tony BARGH,Tony Bargh,,
0,11101,Lindsay DRAKE,Lindsay Drake,"Wednesday, 7th September, 1949",
0,12346,Graeme GARDINER,Graeme Gardiner,"Saturday, 23rd November, 1946",
0,13295,Mick PLANT,Mick Plant,"Tuesday, 8th April, 1947",
0,13441,Ron SMITH,Ron Smith,,
0,12476,Ian HANCOCK,Ian Hancock,,
0,11586,Keith BLACKETT,Keith Blackett,"Tuesday, 19th June, 1945",
0,2835,Tim SHEENS,Tim Sheens,"Monday, 30th October, 1950","Lidcombe, New South Wales, Australia"
