,player_id,player_name1,player_name2,birthday,birthplace
0,1759,Ian HENDERSON,Ian Henderson,"Saturday, 23rd April, 1983","Torquay, Devon, England"
0,3257,Lelea PAEA,Lelea Paea,"Thursday, 6th January, 1983","Sydney, New South Wales, Australia"
0,840,Brett FIRMAN,Brett Firman,"Monday, 31st May, 1982","Temora, New South Wales, Australia"
0,800,Chris HEIGHINGTON,Chris Heighington,"Thursday, 14th January, 1982","Camden, New South Wales, Australia"
0,2412,Chris NERO,Chris Nero,"Saturday, 14th February, 1981","Sydney, New South Wales, Australia"
0,1607,Brett KEARNEY,Brett Kearney,"Thursday, 29th September, 1983","Sydney, New South Wales, Australia"
0,3259,Stacey KATU,Stacey Katu,"Tuesday, 8th November, 1983",
0,1356,Nick YOUNGQUEST,Nick Youngquest,"Thursday, 28th July, 1983","Sutherland, New South Wales, Australia"
0,735,Billy SLATER,Billy Slater,"Saturday, 18th June, 1983","Nambour, Queensland, Australia"
0,746,Dallas JOHNSON,Dallas Johnson,"Saturday, 23rd January, 1982","Atherton, Queensland, Australia"
0,3260,Don TWEDDLE,Don Tweddle,"Friday, 7th September, 1979","Wollongong, New South Wales, Australia"
0,295,Matt HILDER,Matt Hilder,"Friday, 30th April, 1982","Sutherland, New South Wales, Australia"
0,3261,Shaun WESSELL,Shaun Wessell,"Sunday, 17th May, 1981",
0,1596,Matthew KENNEDY,Matthew Kennedy,"Friday, 13th February, 1981","Nambour, Queensland, Australia"
0,3262,Todd BATES,Todd Bates,"Wednesday, 2nd March, 1983",
0,739,Jake WEBSTER,Jake Webster,"Saturday, 29th October, 1983","Moonee Ponds, Victoria, Australia"
0,304,Brenton BOWEN,Brenton Bowen,"Saturday, 21st May, 1983","Cairns, Queensland, Australia"
0,3276,Dean BYRNE,Dean Byrne,"Wednesday, 21st October, 1981",
0,809,Dean YOUNG,Dean Young,"Friday, 28th October, 1983","Sydney, New South Wales, Australia"
0,3263,Ryan TANDY,Ryan Tandy,"Sunday, 20th September, 1981","Gosford, New South Wales, Australia"
0,274,Craig HALL,Craig Hall,"Sunday, 6th November, 1977","Hornsby, New South Wales, Australia"
0,2340,Andrew PRICE,Andrew Price,"Wednesday, 2nd June, 1982","Canberra, Australian Capital Territory, Australia"
0,788,David HOWELL,David Howell,"Friday, 18th November, 1983","Camden, New South Wales, Australia"
0,1762,Ian DONNELLY,Ian Donnelly,"Wednesday, 28th January, 1981","Newcastle, New South Wales, Australia"
0,807,Mathew HEAD,Mathew Head,"Sunday, 9th May, 1982","Wagga Wagga, New South Wales, Australia"
0,333,Luke SWAIN,Luke Swain,"Wednesday, 24th February, 1982","Sydney, New South Wales, Australia"
0,1917,Tevita METUISELA,Tevita Metuisela,"Sunday, 16th October, 1983","Manly, New South Wales, Australia"
0,3264,Adam TIPPETT,Adam Tippett,"Wednesday, 28th November, 1979",
0,1597,Craig FRAWLEY,Craig Frawley,"Tuesday, 19th August, 1980","Brisbane, Queensland, Australia"
0,2332,Gray VIANE,Gray Viane,"Wednesday, 19th May, 1982",
0,152,Chris ARMIT,Chris Armit,"Friday, 7th October, 1983","Newcastle, New South Wales, Australia"
0,745,Ryan HOFFMAN,Ryan Hoffman,"Thursday, 26th January, 1984","Canberra, Australian Capital Territory, Australia"
0,291,Luke COVELL,Luke Covell,"Monday, 9th November, 1981","Goondiwindi, Queensland, Australia"
0,281,Reegan TANNER,Reegan Tanner,"Monday, 27th September, 1982","Kurri Kurri, New South Wales, Australia"
0,14194,Mark ROBINSON,Mark Robinson,"Thursday, 21st August, 1975",
0,2123,Thomas LEULUAI,Thomas Leuluai,"Saturday, 22nd June, 1985","Auckland, Auckland, New Zealand"
0,823,Michael WITT,Michael Witt,"Sunday, 1st January, 1984","Toowoomba, Queensland, Australia"
0,777,Frank PRITCHARD,Frank Pritchard,"Thursday, 3rd November, 1983","Sydney, New South Wales, Australia"
0,3265,Gavin QUINN,Gavin Quinn,"Thursday, 4th June, 1981",
0,284,Blake MUELLER,Blake Mueller,"Wednesday, 10th March, 1982","Belmont, New South Wales, Australia"
0,2329,Andrew EMELIO,Andrew Emelio,"Sunday, 18th October, 1981","Mascot, New South Wales, Australia"
0,3273,Nathan VAGG,Nathan Vagg,"Monday, 14th February, 1983","Adelaide, South Australia, Australia"
0,1357,Ashton SIMS,Ashton Sims,"Tuesday, 26th February, 1985","Sutherland, New South Wales, Australia"
0,3256,Jason BULGARELLI,Jason Bulgarelli,"Thursday, 20th May, 1976",
0,1599,Michael WEYMAN,Michael Weyman,"Thursday, 13th September, 1984","Moruya, New South Wales, Australia"
0,1373,David FA'ALOGO,David Fa'alogo,"Tuesday, 9th September, 1980","Auckland, Auckland, New Zealand"
0,3274,Damon ALLEY-TOVIO,Damon Alley-Tovio,"Saturday, 21st January, 1984",
0,3275,Nathan McMILLAN,Nathan McMillan,"Thursday, 18th August, 1983",
0,832,Sam HARRIS,Sam Harris,"Thursday, 31st January, 1980","Auckland, Auckland, New Zealand"
0,846,Stuart WEBB,Stuart Webb,"Wednesday, 3rd September, 1980","Uralla, New South Wales, Australia"
0,3281,Jess CAINE,Jess Caine,"Thursday, 24th January, 1985",
0,3427,Steve SKINNON,Steve Skinnon,"Wednesday, 27th October, 1976",
0,3414,Henari VERATAU,Henari Veratau,"Tuesday, 3rd January, 1984",
0,2750,Vince MELLARS,Vince Mellars,"Friday, 27th January, 1984","Porirua, Wellington, New Zealand"
0,3267,Jarrad ANDERSON,Jarrad Anderson,"Friday, 7th March, 1980","Greenacre, New South Wales, Australia"
0,168,Tevita LEO-LATU,Tevita Leo-Latu,"Friday, 3rd July, 1981","Auckland, Auckland, New Zealand"
0,3269,Daniel DUMAS,Daniel Dumas,"Thursday, 17th February, 1983","Taree, New South Wales, Australia"
0,1920,Jason BARSLEY,Jason Barsley,"Friday, 10th March, 1978",
0,319,Robbie FARAH,Robbie Farah,"Monday, 23rd January, 1984","Canterbury, New South Wales, Australia"
0,320,Dene HALATAU,Dene Halatau,"Thursday, 27th January, 1983","Invercargill, Southland, New Zealand"
0,270,Dustin COOPER,Dustin Cooper,"Friday, 8th May, 1981","Murgon, Queensland, Australia"
0,3411,Alex MOORE,Alex Moore,"Thursday, 2nd April, 1981",
0,1910,Todd LOWRIE,Todd Lowrie,"Thursday, 14th July, 1983","Scone, New South Wales, Australia"
0,3412,Andrew DALLALANA,Andrew Dallalana,"Tuesday, 31st August, 1982",
0,3413,Aaron MORGAN,Aaron Morgan,"Tuesday, 21st November, 1978",
0,3415,Justin TSOULOS,Justin Tsoulos,"Monday, 20th February, 1984",
0,1620,Michael HENDERSON,Michael Henderson,"Saturday, 14th July, 1984","Griffith, New South Wales, Australia"
0,3416,Todd OLLIVIER,Todd Ollivier,"Saturday, 7th July, 1979",
0,820,Brett STEWART,Brett Stewart,"Wednesday, 27th February, 1985","Wollongong, New South Wales, Australia"
0,3417,Tony DUGGAN,Tony Duggan,"Saturday, 19th August, 1978",
0,117,David STAGG,David Stagg,"Tuesday, 18th October, 1983","Townsville, Queensland, Australia"
0,122,Sam THAIDAY,Sam Thaiday,"Wednesday, 12th June, 1985","Sydney, New South Wales, Australia"
0,3418,Daniel SORBELLO,Daniel Sorbello,"Thursday, 17th April, 1980",
0,3419,Troy ROBINSON,Troy Robinson,"Thursday, 14th October, 1982",
0,792,Ben CROSS,Ben Cross,"Wednesday, 6th December, 1978","Wagga Wagga, New South Wales, Australia"
0,1694,Russell AITKEN,Russell Aitken,"Sunday, 19th May, 1985","Sydney, New South Wales, Australia"
0,3268,Dale NEWTON,Dale Newton,"Saturday, 19th February, 1983",
0,1592,Keith GALLOWAY,Keith Galloway,"Monday, 2nd September, 1985","Sydney, New South Wales, Australia"
0,3270,Craig HAYNE,Craig Hayne,"Monday, 7th December, 1981",
0,1610,Glenn STEWART,Glenn Stewart,"Wednesday, 11th January, 1984","Wollongong, New South Wales, Australia"
0,3420,Roy FRIEND,Roy Friend,"Sunday, 16th May, 1982",
0,312,Benji MARSHALL,Benji Marshall,"Monday, 25th February, 1985","Whakatane, Bay of Plenty, New Zealand"
0,815,Michael ENNIS,Michael Ennis,"Friday, 16th March, 1984","Coffs Harbour, New South Wales, Australia"
0,3421,Clint HILL,Clint Hill,"Sunday, 26th April, 1981",
0,1906,Jacob LILLYMAN,Jacob Lillyman,"Wednesday, 7th March, 1984","Richmond, Queensland, Australia"
0,288,David SIMMONS,David Simmons,"Thursday, 6th December, 1984","Sydney, New South Wales, Australia"
0,2833,Lopini PAEA,Lopini Paea,"Thursday, 19th April, 1984","Sydney, New South Wales, Australia"
0,3422,Ben WELLINGTON,Ben Wellington,"Saturday, 9th January, 1982",
0,3423,James STORER,James Storer,"Tuesday, 16th February, 1982","Sydney, New South Wales, Australia"
0,154,Brett OLIVER,Brett Oliver,"Tuesday, 1st March, 1983","Sydney, New South Wales, Australia"
0,1691,Antonio KAUFUSI,Antonio Kaufusi,"Tuesday, 27th November, 1984","Matahau, Tonga"
0,811,Ben CREAGH,Ben Creagh,"Wednesday, 6th February, 1985","Blacktown, New South Wales, Australia"
0,297,Reece WILLIAMS,Reece Williams,"Saturday, 21st September, 1985","Sydney, New South Wales, Australia"
0,738,Matt KING,Matt King,"Friday, 22nd August, 1980","Casino, New South Wales, Australia"
0,3424,Brian SIEMSEN,Brian Siemsen,"Saturday, 27th March, 1976",
0,322,Bryce GIBBS,Bryce Gibbs,"Sunday, 11th November, 1984","Camden, New South Wales, Australia"
0,158,Jerome ROPATI,Jerome Ropati,"Friday, 23rd November, 1984","Auckland, Auckland, New Zealand"
0,2245,Dean COLLIS,Dean Collis,"Monday, 21st October, 1985","Camden, New South Wales, Australia"
0,818,Neville COSTIGAN,Neville Costigan,"Saturday, 16th March, 1985","Rabaul, East New Britain, Papua New Guinea"
0,318,Liam FULTON,Liam Fulton,"Wednesday, 8th August, 1984","Westmead, New South Wales, Australia"
0,3425,Dayne NEIRINCKX,Dayne Neirinckx,"Tuesday, 25th January, 1983",
