,player_id,player_name1,player_name2,birthday,birthplace
0,9687,Frank HURLEY,Frank Hurley,"Monday, 7th June, 1915","Paddington, New South Wales, Australia"
0,27246,Cyril ELLIOTT,Cyril 'Snowy' Elliott,,
0,9700,George MAIN,George 'Bunger' Main,"Wednesday, 19th October, 1910","Newtown, New South Wales, Australia"
0,9706,Bob IZZARD,Bob Izzard,"Sunday, 11th January, 1914","Chatswood, New South Wales, Australia"
0,9681,Johnny ABEL,Johnny Abel,"Friday, 14th July, 1911","Paddington, New South Wales, Australia"
0,11894,Basil CRAWFORD,Basil Crawford,"Thursday, 22nd May, 1913","Wingham, New South Wales, Australia"
0,5834,Roy THOMPSON,Roy Thompson,"Wednesday, 22nd March, 1916",
0,11658,Harry BROWN,Harry Brown,"Thursday, 30th March, 1911","Redfern, New South Wales, Australia"
0,9863,Alfred WELLINGTON,Alfred Wellington,1912,"Brunswick, Victoria, Australia"
0,13234,Bill O'TOOLE,Bill O'Toole,"Saturday, 18th March, 1911","Kalgoorlie, Western Australia, Australia"
0,9677,Les GRIFFIN,Les Griffin,"Friday, 10th May, 1907","Petersham, New South Wales, Australia"
0,9697,Ron KNIGHT,Ron Knight,"Monday, 22nd March, 1915",
0,13108,Bill McGRATH,Bill McGrath,"Saturday, 17th May, 1913","Kempsey, New South Wales, Australia"
0,9775,Robert GROTTE,Robert Grotte,,
0,5768,Jack KINGSTON,Jack Kingston,"Wednesday, 29th January, 1908","Cootamundra, New South Wales, Australia"
0,9703,Athol SMITH,Athol Smith,"Wednesday, 27th August, 1913","Glen Innes, New South Wales, Australia"
0,13320,Gordon PUGH,Gordon Pugh,"Thursday, 2nd November, 1905","Newcastle, New South Wales, Australia"
0,9791,Michael MORAN,Michael 'Mick' Moran,"Wednesday, 2nd April, 1913","Bowraville, New South Wales, Australia"
0,9678,Leslie SENDER,Leslie Sender,"Tuesday, 12th May, 1914","Redfern, New South Wales, Australia"
0,11720,John CAFFREY,John 'Jack' Caffrey,"Friday, 30th July, 1915","Sydney, New South Wales, Australia"
0,9433,Jim McCORMACK,Jim McCormack,"Wednesday, 8th December, 1909","Barraba, New South Wales, Australia"
0,9724,Anthony BLOMGREN,Anthony 'Tony' Blomgren,"Monday, 22nd November, 1915","Newtown, New South Wales, Australia"
0,11447,John ANDERSON,John Anderson,,
0,9704,Tom EDWARDS,Tom 'Paddy' Edwards,"Monday, 24th August, 1914","Blayney, New South Wales, Australia"
0,9684,Herbert WOODBRY,Herbert 'Bert' Woodbry,"Thursday, 5th March, 1908","Tenterfield, New South Wales, Australia"
0,11538,Arthur BECKHOUSE,Arthur Beckhouse,"Monday, 17th February, 1913","Armidale, New South Wales, Australia"
0,9689,Gordon SYKES,Gordon Sykes,"Saturday, 7th September, 1912","Ashfield, New South Wales, Australia"
0,9690,Stephen COOPER,Stephen Cooper,"Tuesday, 21st January, 1913","West Wyalong, New South Wales, Australia"
0,9693,Pat WHITE,Pat 'Sonny' White,"Saturday, 26th April, 1913","Newcastle, New South Wales, Australia"
0,9685,Jimmy STIFF,Jimmy Stiff,"Wednesday, 7th June, 1911","Waterloo, New South Wales, Australia"
0,12637,Bill JOASS,Bill Joass,"Monday, 5th July, 1909","Lakemba, New South Wales, Australia"
0,9691,Jack HOBSON,Jack Hobson,,
0,13151,Mick McPHILLIPS,Mick McPhillips,,
0,9699,Eddie BURNS,Eddie Burns,"Monday, 6th March, 1916","Petersham, New South Wales, Australia"
0,9702,Leo REDDY,Leo Reddy,"Tuesday, 22nd November, 1910",Australia
0,9692,Vince CLEARY,Vince Cleary,"Thursday, 24th October, 1907","Bathurst, New South Wales, Australia"
0,11804,Jack COLEMAN,Jack Coleman,,
0,9694,Dennis TREACY,Dennis Treacy,"Thursday, 1st July, 1915","Randwick, New South Wales, Australia"
0,13119,Charles McKAY,Charles McKay,"Friday, 6th May, 1910","Balmain, New South Wales, Australia"
0,9701,Eddie FINUCANE,Eddie Finucane,"Wednesday, 5th April, 1916","Redfern, New South Wales, Australia"
0,9737,Norm COX,Norm Cox,"Thursday, 27th August, 1908","Wellington, New South Wales, Australia"
0,13512,George HALL,George Hall,,
0,9707,Ted BURDON,Ted Burdon,,
0,9734,Charlie CHIGNELL,Charlie Chignell,"Tuesday, 14th July, 1914","Sydney, New South Wales, Australia"
0,9758,Alby THORN,Alby Thorn,"Saturday, 10th April, 1915","Mascot, New South Wales, Australia"
0,9751,George KILHAM,George Kilham,"Saturday, 4th November, 1916","Waterloo, New South Wales, Australia"
0,9752,Bob ALLISON,Bob Allison,"Tuesday, 21st October, 1913","Portland, New South Wales, Australia"
0,12176,Albert ELVY,Albert Elvy,"Wednesday, 11th June, 1913","Redfern, New South Wales, Australia"
0,13515,Lloyd HARRINGTON,Lloyd Harrington,"Wednesday, 29th November, 1916","Lithgow, New South Wales, Australia"
0,9721,Trevor NEWCOMBE,Trevor Newcombe,"Friday, 10th April, 1914","Paddington, New South Wales, Australia"
0,11622,Stan BRADSHAW,Stan Bradshaw,"Tuesday, 4th July, 1911","Newtown, New South Wales, Australia"
0,9708,Bill CURRY,Bill Curry,,
0,47973,Jim GRAY-SPENCE,Jim Gray-Spence,"Friday, 5th April, 1912","Sydney, New South Wales, Australia"
0,9709,Fred COMBER,Fred Comber,"Wednesday, 26th May, 1909","Ryde, New South Wales, Australia"
0,12471,Bill HALLOWAY,Bill Halloway,"Thursday, 22nd August, 1912",
0,9786,Roy McCALLUM,Roy McCallum,"Wednesday, 17th December, 1913","Lakemba, New South Wales, Australia"
0,9744,Roy TURNER,Roy Turner,"Tuesday, 16th March, 1915","Berry, New South Wales, Australia"
0,9759,Bill ALEXANDER,Bill Alexander,"Thursday, 22nd April, 1909","Balmain, New South Wales, Australia"
0,12546,Jack HEWITT,Jack Hewitt,,
0,13164,Bert NEVILLE,Bert Neville,"Thursday, 7th November, 1912","Ipswich, Queensland, Australia"
