,player_id,player_name1,player_name2,birthday,birthplace
0,17218,Greg EDEN,Greg Eden,"Wednesday, 14th November, 1990","Castleford, West Yorkshire, England"
0,22605,Adam ELLIOTT,Adam Elliott,"Sunday, 16th October, 1994","Bega, New South Wales, Australia"
0,13950,Elliott WHITEHEAD,Elliott Whitehead,"Monday, 4th September, 1989","Bradford, West Yorkshire, England"
0,22606,James FISHER-HARRIS,James Fisher-Harris,"Friday, 5th January, 1996","Rawene, Northland, New Zealand"
0,22607,Josh ALOIAI,Josh Aloiai,"Saturday, 11th November, 1995","Auckland, Auckland, New Zealand"
0,22608,Nathaniel ROACHE,Nathaniel Roache,"Monday, 15th April, 1996","Auckland, Auckland, New Zealand"
0,20212,Joe BURGESS,Joe Burgess,"Friday, 14th October, 1994","Wigan, Greater Manchester, England"
0,22609,Latrell MITCHELL,Latrell Mitchell,"Monday, 16th June, 1997","Taree, New South Wales, Australia"
0,22610,Jayden NIKORIMA,Jayden Nikorima,"Saturday, 5th October, 1996","Palmerston North, Manawatu-Wanganui, New Zealand"
0,22612,Cody WALKER,Cody Walker,"Wednesday, 10th January, 1990","Nowra, New South Wales, Australia"
0,22611,Vincent LEULUAI,Vincent Leuluai,"Tuesday, 24th October, 1995","Sydney, New South Wales, Australia"
0,22613,Zane MUSGROVE,Zane Musgrove,"Tuesday, 26th March, 1996","Auckland, Auckland, New Zealand"
0,22616,Jaelen FEENEY,Jaelen Feeney,"Friday, 14th October, 1994","Sydney, New South Wales, Australia"
0,22614,Nathan DAVIS,Nathan Davis,"Wednesday, 15th November, 1995","Sydney, New South Wales, Australia"
0,21528,Pat MATA'UTIA,Pat Mata'utia,"Tuesday, 9th November, 1993","Campsie, New South Wales, Australia"
0,21515,Jacob SAIFITI,Jacob Saifiti,"Wednesday, 1st May, 1996","Newcastle, New South Wales, Australia"
0,22617,David BHANA,David Bhana,"Sunday, 10th January, 1993","Auckland, Auckland, New Zealand"
0,22615,Leivaha PULU,Leivaha Pulu,"Tuesday, 27th March, 1990","Auckland, Auckland, New Zealand"
0,21516,Daniel SAIFITI,Daniel Saifiti,"Wednesday, 1st May, 1996","Newcastle, New South Wales, Australia"
0,22618,Kerrod HOLLAND,Kerrod Holland,"Friday, 25th September, 1992","Singleton, New South Wales, Australia"
0,22619,Lachlan CROKER,Lachlan Croker,"Thursday, 12th December, 1996","Goulburn, New South Wales, Australia"
0,22620,Curtis SCOTT,Curtis Scott,"Sunday, 12th October, 1997","Sydney, New South Wales, Australia"
0,20236,Mitchell FREI,Mitchell Frei,"Sunday, 9th February, 1992","Brisbane, Queensland, Australia"
0,22621,Cory DENNISS,Cory Denniss,"Wednesday, 18th June, 1997","Belmont, New South Wales, Australia"
0,22622,Te Maire MARTIN,Te Maire Martin,"Monday, 2nd October, 1995","Tokoroa, Waikato, New Zealand"
0,22623,Jazz TEVAGA,Jazz Tevaga,"Monday, 4th September, 1995","Christchurch, Canterbury, New Zealand"
0,20542,Eloni VUNAKECE,Eloni Vunakece,"Wednesday, 27th May, 1987","Paddington, New South Wales, Australia"
0,22624,Javid BOWEN,Javid Bowen,"Tuesday, 30th March, 1993","Cairns, Queensland, Australia"
0,22625,Abraham PAPALII,Abraham Papalii,"Sunday, 20th June, 1993","Auckland, Auckland, New Zealand"
0,22626,Cameron CULLEN,Cameron Cullen,"Thursday, 9th September, 1993","Brisbane, Queensland, Australia"
0,22627,William PEARSAL,William Pearsal,"Sunday, 12th March, 1995","Young, New South Wales, Australia"
0,22715,Addin FONUA-BLAKE,Addin Fonua-Blake,"Monday, 6th November, 1995","Meadowbrook, New South Wales, Australia"
0,22716,Josh KING,Josh King,"Sunday, 12th February, 1995","Maitland, New South Wales, Australia"
0,22717,Josh ADDO-CARR,Josh Addo-Carr,"Friday, 28th July, 1995","Blacktown, New South Wales, Australia"
0,22719,Suliasi VUNIVALU,Suliasi Vunivalu,"Monday, 27th November, 1995","Suva, Central Division, Fiji"
0,22718,JJ COLLINS,JJ Collins,"Thursday, 15th February, 1996","Logan City, Queensland, Australia"
0,22720,Connor WATSON,Connor Watson,"Friday, 31st May, 1996","Dubbo, New South Wales, Australia"
0,22725,Clay PRIEST,Clay Priest,"Sunday, 5th February, 1989","Penrith, New South Wales, Australia"
0,22727,Ryan MATTERSON,Ryan Matterson,"Thursday, 13th October, 1994","Greenacre, New South Wales, Australia"
