,player_id,player_name1,player_name2,birthday,birthplace
0,23398,Jayden BRAILEY,Jayden Brailey,"Tuesday, 9th April, 1996","Hurstville, New South Wales, Australia"
0,23399,Ryley JACKS,Ryley Jacks,"Tuesday, 2nd June, 1992","Brisbane, Queensland, Australia"
0,23400,Moses SULI,Moses Suli,"Tuesday, 9th June, 1998","Sydney, New South Wales, Australia"
0,23401,Jai FIELD,Jai Field,"Saturday, 6th September, 1997","Shellharbour, New South Wales, Australia"
0,23402,Nick COTRIC,Nick Cotric,"Wednesday, 18th November, 1998","Cooma, New South Wales, Australia"
0,17097,Dan SARGINSON,Dan Sarginson,"Wednesday, 26th May, 1993","Perth, Western Australia, Australia"
0,19783,Joe GREENWOOD,Joe Greenwood,"Friday, 2nd April, 1993","Oldham, Greater Manchester, England"
0,23404,Luke YATES,Luke Yates,"Monday, 6th March, 1995","Newcastle, New South Wales, Australia"
0,23403,Isaiah PAPALI'I,Isaiah Papali'i,"Sunday, 20th September, 1998","Auckland, Auckland, New Zealand"
0,23405,Sam STONE,Sam Stone,"Monday, 4th August, 1997","Gold Coast, Queensland, Australia"
0,23406,Brian KELLY,Brian Kelly,"Monday, 20th May, 1996","Lismore, New South Wales, Australia"
0,22763,Erin CLARK,Erin Clark,"Saturday, 6th September, 1997","Auckland, Auckland, New Zealand"
0,23407,Joe STIMSON,Joe Stimson,"Saturday, 2nd December, 1995","Temora, New South Wales, Australia"
0,23408,Tyronne ROBERTS-DAVIS,Tyronne Roberts-Davis,"Sunday, 17th August, 1997","Macksville, New South Wales, Australia"
0,23409,Braidon BURNS,Braidon Burns,"Saturday, 8th June, 1996","Coonamble, New South Wales, Australia"
0,21517,Viliame KIKAU,Viliame Kikau,"Wednesday, 5th April, 1995","Nausori, Fiji"
0,23416,Brad ABBEY,Brad Abbey,"Monday, 30th December, 1996","Auckland, Auckland, New Zealand"
0,22989,Marcelo MONTOYA,Marcelo Montoya,"Saturday, 17th February, 1996","Lautoka, Viti Levu, Fiji"
0,23417,Tyler CORNISH,Tyler Cornish,"Monday, 17th October, 1994","Goulburn, New South Wales, Australia"
0,23418,Max KING,Max King,"Sunday, 4th May, 1997","Huddersfield, West Yorkshire, England"
0,22757,Sitiveni MOCEIDREKE,Sitiveni Moceidreke,"Sunday, 27th November, 1994","Sydney, New South Wales, Australia"
0,23455,Corey HARAWIRA-NAERA,Corey Harawira-Naera,"Thursday, 18th May, 1995","Auckland, Auckland, New Zealand"
0,15371,Joe WARDLE,Joe Wardle,"Sunday, 22nd September, 1991","Halifax, West Yorkshire, England"
0,23456,Gideon GELA-MOSBY,Gideon Gela-Mosby,"Friday, 27th December, 1996","Cairns, Queensland, Australia"
0,23469,Matt FRAWLEY,Matt Frawley,"Saturday, 24th December, 1994","Canberra, Australian Capital Territory, Australia"
0,22760,Tui KAMIKAMICA,Tui Kamikamica,"Wednesday, 18th May, 1994","Somosomo, Taveuni, Fiji"
0,23472,Malakai WATENE-ZELEZNIAK,Malakai Watene-Zelezniak,"Tuesday, 27th August, 1991","Sydney, New South Wales, Australia"
0,23473,Hame SELE,Hame Sele,"Tuesday, 12th November, 1996","Kogarah, New South Wales, Australia"
0,23474,Morgan BOYLE,Morgan Boyle,"Wednesday, 17th July, 1996","Woden Valley, Australian Capital Territory, Australia"
0,23475,Corey JENSEN,Corey Jensen,"Saturday, 8th January, 1994","Townsville, Queensland, Australia"
0,23476,Cameron MURRAY,Cameron Murray,"Friday, 16th January, 1998","Sydney, New South Wales, Australia"
0,22069,Charnze NICOLL-KLOKSTAD,Charnze Nicoll-Klokstad,"Wednesday, 2nd August, 1995","Auckland, Auckland, New Zealand"
0,23511,Tyrell FUIMAONO,Tyrell Fuimaono,"Monday, 6th May, 1996","Penrith, New South Wales, Australia"
0,23419,George FAI,George Fai,"Friday, 18th October, 1996","Logan City, Queensland, Australia"
0,23731,Francis TUALAU,Francis Tualau,"Monday, 23rd May, 1994",Tonga
0,23732,Lindsay COLLINS,Lindsay Collins,"Wednesday, 17th April, 1996","Brisbane, Queensland, Australia"
