,player_id,player_name1,player_name2,birthday,birthplace
0,7473,Barry WILLIS,Barry Willis,,
0,10461,Des HORNE,Des Horne,,
0,12093,Colin DE LORE,Colin De Lore,,
0,12175,Rex ELVIN,Rex Elvin,,
0,12386,Bob GODFREY,Bob Godfrey,,
0,12871,Bob LAWRENCE,Bob Lawrence,,
0,7480,Kevin HUMPHREYS,Kevin Humphreys,"Monday, 14th April, 1930","Leichhardt, New South Wales, Australia"
0,12307,Frank FOODEY,Frank Foodey,1928,"Rylstone, New South Wales, Australia"
0,7484,Johnny TENISON,Johnny Tenison,"Friday, 3rd January, 1930",
0,12496,Ted HARDING,Ted Harding,"Sunday, 12th June, 1921",
0,7536,Johnny SLADE,Johnny Slade,,
0,13419,Dick ROWE,Dick Rowe,"Wednesday, 13th December, 1933",
0,10482,Jack NOON,Jack Noon,,
0,10526,Ron TAYLOR,Ron Taylor,"Monday, 27th June, 1932","St Peters, New South Wales, Australia"
0,12112,Frank DOCKREY,Frank Dockrey,,
0,10500,Ken VAN HEEKEREN,Ken Van Heekeren,"Friday, 30th June, 1933",
0,13271,Alec PERKINS,Alec Perkins,,
0,11822,Ken SLATTERY,Ken Slattery,,
0,11709,Kevin BYRNE,Kevin Byrne,"Friday, 20th April, 1928",
0,13461,George BROWN,George Brown,,
0,7545,Roy FISHER,Roy Fisher,"Thursday, 3rd March, 1932","Sydney, New South Wales, Australia"
0,7509,Ray GARTNER,Ray Gartner,"Friday, 12th January, 1934",
0,16941,Ron DAVIES,Ron Davies,,
0,12826,Carl KEOGH,Carl Keogh,,"Gunnedah, New South Wales, Australia"
0,25626,Cec ORROCK,Cec Orrock,,
0,12686,Ted SCHELL,Ted Schell,"Thursday, 24th July, 1930",
0,12100,Angus DENNIS,Angus Dennis,,
0,12222,Pat THORNTON,Pat Thornton,,
0,12766,Willie SMITH,Willie Smith,,
0,11781,Jerry CLANCY,Jerry Clancy,,
0,11621,Peter BRACKEN,Peter Bracken,"Friday, 19th June, 1931","Yass, New South Wales, Australia"
0,13252,Doug PASSLOW,Doug Passlow,"Monday, 17th August, 1931",
0,12122,Johnny DOUGHERTY,Johnny Dougherty,"Saturday, 18th April, 1931",
0,10565,Frank FARRINGTON,Frank Farrington,"Thursday, 18th November, 1926","St Peters, New South Wales, Australia"
0,31333,P HENRY,P Henry,,
0,12157,Ray EBB,Ray Ebb,,
0,12178,Vic EMERTON,Vic Emerton,,
0,11487,Rex BAILEY,Rex Bailey,,
0,13351,Joe RENSHAW,Joe Renshaw,,
0,13086,Kevin McDONALD,Kevin McDonald,,
0,3751,Bob BENNETT,Bob Bennett,,
0,12352,Jim GARTNER,Jim Gartner,"Thursday, 14th June, 1928","Marrickville, New South Wales, Australia"
0,12595,Ron HUBBARD,Ron Hubbard,,
0,13494,Max FERGUSON,Max Ferguson,"Wednesday, 11th June, 1930",
0,12511,Jack HARRISON,Jack Harrison,,
0,11869,Noel COOPER,Noel Cooper,,
0,7471,Jim RICHARDS,Jim Richards,,
0,14182,Norm STEWART,Norm Stewart,,
0,7472,George FIFIELD,George Fifield,,
0,13838,Norm HONES,Norm Hones,"Sunday, 7th June, 1931","St Leonards, New South Wales, Australia"
0,11899,Bob CRICHTON,Bob Crichton,,
0,10513,Allan BATTY,Allan 'Luigi' Batty,"Friday, 25th September, 1931",
